"","source","month_arabic","day_arabic","year","island","order","family","genus","specificEp","scientificName"
"13524","Bohart",9,22,1968,"Santa Cruz","Hymenoptera","Colletidae","Hylaeus","polifolii","Hylaeus polifolii"
"13525","Bohart",9,22,1968,"Santa Cruz","Hymenoptera","Colletidae","Hylaeus","polifolii","Hylaeus polifolii"
"13526","Bohart",9,22,1968,"Santa Cruz","Hymenoptera","Colletidae","Hylaeus","polifolii","Hylaeus polifolii"
"13527","Bohart",9,22,1968,"Santa Cruz","Hymenoptera","Colletidae","Hylaeus","polifolii","Hylaeus polifolii"
"13528","Bohart",9,22,1968,"Santa Cruz","Hymenoptera","Colletidae","Hylaeus","polifolii","Hylaeus polifolii"
"13529","Bohart",9,22,1968,"Santa Cruz","Hymenoptera","Colletidae","Hylaeus","polifolii","Hylaeus polifolii"
"13530","Bohart",9,22,1968,"Santa Cruz","Hymenoptera","Colletidae","Hylaeus","polifolii","Hylaeus polifolii"
"13531","Bohart",9,22,1968,"Santa Cruz","Hymenoptera","Colletidae","Hylaeus","polifolii","Hylaeus polifolii"
"13532","Bohart",9,22,1968,"Santa Cruz","Hymenoptera","Colletidae","Hylaeus","polifolii","Hylaeus polifolii"
"13533","Bohart",9,20,1969,"Santa Cruz","Hymenoptera","Colletidae","Hylaeus","polifolii","Hylaeus polifolii"
"13534","Bohart",9,22,1968,"Santa Cruz","Hymenoptera","Colletidae","Hylaeus","polifolii","Hylaeus polifolii"
"13535","Bohart",9,22,1968,"Santa Cruz","Hymenoptera","Colletidae","Hylaeus","polifolii","Hylaeus polifolii"
"13536","Bohart",9,26,1978,"Santa Cruz","Hymenoptera","Colletidae","Hylaeus","polifolii","Hylaeus polifolii"
"13537","Bohart",9,26,1978,"Santa Cruz","Hymenoptera","Colletidae","Hylaeus","polifolii","Hylaeus polifolii"
"13538","Bohart",4,28,1988,"Santa Cruz","Hymenoptera","Colletidae","Hylaeus","polifolii","Hylaeus polifolii"
"13539","Bohart",5,15,1968,"Santa Cruz","Hymenoptera","Halictidae","Agapostemon","texanus","Agapostemon texanus"
"13540","Bohart",4,24,1969,"Santa Cruz","Hymenoptera","Halictidae","Agapostemon","texanus","Agapostemon texanus"
"13541","Bohart",4,29,1969,"Santa Cruz","Hymenoptera","Halictidae","Agapostemon","texanus","Agapostemon texanus"
"13542","Bohart",5,6,1968,"Santa Cruz","Hymenoptera","Halictidae","Agapostemon","texanus","Agapostemon texanus"
"13543","Bohart",5,4,1968,"Santa Cruz","Hymenoptera","Halictidae","Agapostemon","texanus","Agapostemon texanus"
"13544","Bohart",5,4,1968,"Santa Cruz","Hymenoptera","Halictidae","Agapostemon","texanus","Agapostemon texanus"
"13545","Bohart",5,4,1968,"Santa Cruz","Hymenoptera","Halictidae","Agapostemon","texanus","Agapostemon texanus"
"13546","Bohart",5,4,1968,"Santa Cruz","Hymenoptera","Halictidae","Agapostemon","texanus","Agapostemon texanus"
"13547","Bohart",5,4,1968,"Santa Cruz","Hymenoptera","Halictidae","Agapostemon","texanus","Agapostemon texanus"
"13548","Bohart",5,4,1968,"Santa Cruz","Hymenoptera","Halictidae","Agapostemon","texanus","Agapostemon texanus"
"13549","Bohart",5,6,1968,"Santa Cruz","Hymenoptera","Halictidae","Agapostemon","texanus","Agapostemon texanus"
"13550","Bohart",5,7,1968,"Santa Cruz","Hymenoptera","Halictidae","Agapostemon","texanus","Agapostemon texanus"
"13551","Bohart",5,9,1968,"Santa Cruz","Hymenoptera","Halictidae","Agapostemon","texanus","Agapostemon texanus"
"13552","Bohart",5,9,1968,"Santa Cruz","Hymenoptera","Halictidae","Agapostemon","texanus","Agapostemon texanus"
"13553","Bohart",5,9,1968,"Santa Cruz","Hymenoptera","Halictidae","Agapostemon","texanus","Agapostemon texanus"
"13554","Bohart",5,10,1968,"Santa Cruz","Hymenoptera","Halictidae","Agapostemon","texanus","Agapostemon texanus"
"13555","Bohart",5,10,1968,"Santa Cruz","Hymenoptera","Halictidae","Agapostemon","texanus","Agapostemon texanus"
"13556","Bohart",5,12,1968,"Santa Cruz","Hymenoptera","Halictidae","Agapostemon","texanus","Agapostemon texanus"
"13557","Bohart",5,12,1968,"Santa Cruz","Hymenoptera","Halictidae","Agapostemon","texanus","Agapostemon texanus"
"13558","Bohart",6,16,1967,"Santa Cruz","Hymenoptera","Halictidae","Agapostemon","texanus","Agapostemon texanus"
"13559","Bohart",6,16,1967,"Santa Cruz","Hymenoptera","Halictidae","Agapostemon","texanus","Agapostemon texanus"
"13560","Bohart",6,16,1967,"Santa Cruz","Hymenoptera","Halictidae","Agapostemon","texanus","Agapostemon texanus"
"13561","Bohart",6,18,1967,"Santa Cruz","Hymenoptera","Halictidae","Agapostemon","texanus","Agapostemon texanus"
"13562","Bohart",6,20,1967,"Santa Cruz","Hymenoptera","Halictidae","Agapostemon","texanus","Agapostemon texanus"
"13563","Bohart",9,22,1968,"Santa Cruz","Hymenoptera","Halictidae","Agapostemon","texanus","Agapostemon texanus"
"13564","Bohart",9,22,1968,"Santa Cruz","Hymenoptera","Halictidae","Agapostemon","texanus","Agapostemon texanus"
"13565","Bohart",9,22,1968,"Santa Cruz","Hymenoptera","Halictidae","Agapostemon","texanus","Agapostemon texanus"
"13566","Bohart",9,22,1968,"Santa Cruz","Hymenoptera","Halictidae","Agapostemon","texanus","Agapostemon texanus"
"13567","Bohart",9,22,1968,"Santa Cruz","Hymenoptera","Halictidae","Agapostemon","texanus","Agapostemon texanus"
"13568","Bohart",9,22,1968,"Santa Cruz","Hymenoptera","Halictidae","Agapostemon","texanus","Agapostemon texanus"
"13569","Bohart",9,22,1968,"Santa Cruz","Hymenoptera","Halictidae","Agapostemon","texanus","Agapostemon texanus"
"13570","Bohart",9,22,1968,"Santa Cruz","Hymenoptera","Halictidae","Agapostemon","texanus","Agapostemon texanus"
"13571","Bohart",9,22,1968,"Santa Cruz","Hymenoptera","Halictidae","Agapostemon","texanus","Agapostemon texanus"
"13572","Bohart",9,22,1968,"Santa Cruz","Hymenoptera","Halictidae","Augochlorella","pomoniella","Augochlorella pomoniella"
"13573","Bohart",9,22,1968,"Santa Cruz","Hymenoptera","Halictidae","Augochlorella","pomoniella","Augochlorella pomoniella"
"13574","Bohart",9,22,1968,"Santa Cruz","Hymenoptera","Halictidae","Augochlorella","pomoniella","Augochlorella pomoniella"
"13575","Bohart",9,22,1968,"Santa Cruz","Hymenoptera","Halictidae","Augochlorella","pomoniella","Augochlorella pomoniella"
"13576","Bohart",9,22,1968,"Santa Cruz","Hymenoptera","Halictidae","Augochlorella","pomoniella","Augochlorella pomoniella"
"13577","Bohart",9,22,1968,"Santa Cruz","Hymenoptera","Halictidae","Augochlorella","pomoniella","Augochlorella pomoniella"
"13578","Bohart",9,22,1968,"Santa Cruz","Hymenoptera","Halictidae","Augochlorella","pomoniella","Augochlorella pomoniella"
"13579","Bohart",9,22,1968,"Santa Cruz","Hymenoptera","Halictidae","Augochlorella","pomoniella","Augochlorella pomoniella"
"13580","Bohart",9,22,1968,"Santa Cruz","Hymenoptera","Halictidae","Augochlorella","pomoniella","Augochlorella pomoniella"
"13581","Bohart",9,22,1968,"Santa Cruz","Hymenoptera","Halictidae","Augochlorella","pomoniella","Augochlorella pomoniella"
"13582","Bohart",9,22,1968,"Santa Cruz","Hymenoptera","Halictidae","Augochlorella","pomoniella","Augochlorella pomoniella"
"13583","Bohart",9,22,1968,"Santa Cruz","Hymenoptera","Halictidae","Augochlorella","pomoniella","Augochlorella pomoniella"
"13584","Bohart",9,22,1968,"Santa Cruz","Hymenoptera","Halictidae","Augochlorella","pomoniella","Augochlorella pomoniella"
"13585","Bohart",9,20,1968,"Santa Cruz","Hymenoptera","Halictidae","Augochlorella","pomoniella","Augochlorella pomoniella"
"13586","Bohart",9,20,1968,"Santa Cruz","Hymenoptera","Halictidae","Augochlorella","pomoniella","Augochlorella pomoniella"
"13587","Bohart",9,20,1968,"Santa Cruz","Hymenoptera","Halictidae","Augochlorella","pomoniella","Augochlorella pomoniella"
"13588","Bohart",9,20,1968,"Santa Cruz","Hymenoptera","Halictidae","Augochlorella","pomoniella","Augochlorella pomoniella"
"13589","Bohart",9,20,1968,"Santa Cruz","Hymenoptera","Halictidae","Augochlorella","pomoniella","Augochlorella pomoniella"
"13590","Bohart",9,22,1968,"Santa Cruz","Hymenoptera","Halictidae","Augochlorella","pomoniella","Augochlorella pomoniella"
"13591","Bohart",9,22,1968,"Santa Cruz","Hymenoptera","Halictidae","Augochlorella","pomoniella","Augochlorella pomoniella"
"13592","Bohart",9,22,1968,"Santa Cruz","Hymenoptera","Halictidae","Augochlorella","pomoniella","Augochlorella pomoniella"
"13593","Bohart",9,22,1968,"Santa Cruz","Hymenoptera","Halictidae","Augochlorella","pomoniella","Augochlorella pomoniella"
"13594","Bohart",9,22,1968,"Santa Cruz","Hymenoptera","Halictidae","Augochlorella","pomoniella","Augochlorella pomoniella"
"13595","Bohart",9,20,1968,"Santa Cruz","Hymenoptera","Halictidae","Augochlorella","pomoniella","Augochlorella pomoniella"
"13596","Bohart",9,20,1968,"Santa Cruz","Hymenoptera","Halictidae","Augochlorella","pomoniella","Augochlorella pomoniella"
"13597","Bohart",9,20,1968,"Santa Cruz","Hymenoptera","Halictidae","Augochlorella","pomoniella","Augochlorella pomoniella"
"13598","Bohart",5,4,1968,"Santa Cruz","Hymenoptera","Halictidae","Augochlorella","pomoniella","Augochlorella pomoniella"
"13599","Bohart",5,6,1968,"Santa Cruz","Hymenoptera","Halictidae","Augochlorella","pomoniella","Augochlorella pomoniella"
"13600","Bohart",5,6,1968,"Santa Cruz","Hymenoptera","Halictidae","Augochlorella","pomoniella","Augochlorella pomoniella"
"13601","Bohart",5,6,1968,"Santa Cruz","Hymenoptera","Halictidae","Augochlorella","pomoniella","Augochlorella pomoniella"
"13602","Bohart",4,29,1969,"Santa Cruz","Hymenoptera","Halictidae","Augochlorella","pomoniella","Augochlorella pomoniella"
"13603","Bohart",4,29,1969,"Santa Cruz","Hymenoptera","Halictidae","Augochlorella","pomoniella","Augochlorella pomoniella"
"13604","Bohart",4,29,1969,"Santa Cruz","Hymenoptera","Halictidae","Augochlorella","pomoniella","Augochlorella pomoniella"
"13605","Bohart",4,30,1969,"Santa Cruz","Hymenoptera","Halictidae","Augochlorella","pomoniella","Augochlorella pomoniella"
"13606","Bohart",4,30,1969,"Santa Cruz","Hymenoptera","Halictidae","Augochlorella","pomoniella","Augochlorella pomoniella"
"13607","Bohart",6,16,1967,"Santa Cruz","Hymenoptera","Halictidae","Augochlorella","pomoniella","Augochlorella pomoniella"
"13608","Bohart",6,16,1967,"Santa Cruz","Hymenoptera","Halictidae","Augochlorella","pomoniella","Augochlorella pomoniella"
"13609","Bohart",6,16,1967,"Santa Cruz","Hymenoptera","Halictidae","Augochlorella","pomoniella","Augochlorella pomoniella"
"13610","Bohart",6,16,1967,"Santa Cruz","Hymenoptera","Halictidae","Augochlorella","pomoniella","Augochlorella pomoniella"
"13611","Bohart",6,16,1967,"Santa Cruz","Hymenoptera","Halictidae","Augochlorella","pomoniella","Augochlorella pomoniella"
"13612","Bohart",6,16,1967,"Santa Cruz","Hymenoptera","Halictidae","Augochlorella","pomoniella","Augochlorella pomoniella"
"13613","Bohart",6,16,1967,"Santa Cruz","Hymenoptera","Halictidae","Augochlorella","pomoniella","Augochlorella pomoniella"
"13614","Bohart",5,6,1968,"Santa Cruz","Hymenoptera","Halictidae","Augochlorella","pomoniella","Augochlorella pomoniella"
"13615","Bohart",5,6,1968,"Santa Cruz","Hymenoptera","Halictidae","Augochlorella","pomoniella","Augochlorella pomoniella"
"13616","Bohart",6,16,1967,"Santa Cruz","Hymenoptera","Halictidae","Augochlorella","pomoniella","Augochlorella pomoniella"
"13617","Bohart",6,16,1967,"Santa Cruz","Hymenoptera","Halictidae","Augochlorella","pomoniella","Augochlorella pomoniella"
"13618","Bohart",6,16,1967,"Santa Cruz","Hymenoptera","Halictidae","Augochlorella","pomoniella","Augochlorella pomoniella"
"13619","Bohart",6,16,1967,"Santa Cruz","Hymenoptera","Halictidae","Augochlorella","pomoniella","Augochlorella pomoniella"
"13620","Bohart",5,3,1968,"Santa Cruz","Hymenoptera","Halictidae","Augochlorella","pomoniella","Augochlorella pomoniella"
"13621","Bohart",5,4,1968,"Santa Cruz","Hymenoptera","Halictidae","Augochlorella","pomoniella","Augochlorella pomoniella"
"13622","Bohart",5,4,1968,"Santa Cruz","Hymenoptera","Halictidae","Augochlorella","pomoniella","Augochlorella pomoniella"
"13623","Bohart",5,4,1968,"Santa Cruz","Hymenoptera","Halictidae","Augochlorella","pomoniella","Augochlorella pomoniella"
"13624","Bohart",5,4,1968,"Santa Cruz","Hymenoptera","Halictidae","Augochlorella","pomoniella","Augochlorella pomoniella"
"13625","Bohart",5,6,1968,"Santa Cruz","Hymenoptera","Halictidae","Augochlorella","pomoniella","Augochlorella pomoniella"
"13626","Bohart",5,6,1968,"Santa Cruz","Hymenoptera","Halictidae","Augochlorella","pomoniella","Augochlorella pomoniella"
"13627","Bohart",5,6,1968,"Santa Cruz","Hymenoptera","Halictidae","Augochlorella","pomoniella","Augochlorella pomoniella"
"13628","Bohart",5,6,1968,"Santa Cruz","Hymenoptera","Halictidae","Augochlorella","pomoniella","Augochlorella pomoniella"
"13629","Bohart",5,6,1968,"Santa Cruz","Hymenoptera","Halictidae","Augochlorella","pomoniella","Augochlorella pomoniella"
"13630","Bohart",9,22,1968,"Santa Cruz","Hymenoptera","Halictidae","Augochlorella","pomoniella","Augochlorella pomoniella"
"13631","Bohart",9,22,1968,"Santa Cruz","Hymenoptera","Halictidae","Augochlorella","pomoniella","Augochlorella pomoniella"
"13632","Bohart",9,22,1968,"Santa Cruz","Hymenoptera","Halictidae","Augochlorella","pomoniella","Augochlorella pomoniella"
"13633","Bohart",9,22,1968,"Santa Cruz","Hymenoptera","Halictidae","Augochlorella","pomoniella","Augochlorella pomoniella"
"13634","Bohart",5,6,1968,"Santa Cruz","Hymenoptera","Halictidae","Augochlorella","pomoniella","Augochlorella pomoniella"
"13635","Bohart",5,6,1968,"Santa Cruz","Hymenoptera","Halictidae","Augochlorella","pomoniella","Augochlorella pomoniella"
"13636","Bohart",5,9,1968,"Santa Cruz","Hymenoptera","Halictidae","Augochlorella","pomoniella","Augochlorella pomoniella"
"13637","Bohart",5,7,1968,"Santa Cruz","Hymenoptera","Halictidae","Augochlorella","pomoniella","Augochlorella pomoniella"
"13638","Bohart",5,7,1968,"Santa Cruz","Hymenoptera","Halictidae","Augochlorella","pomoniella","Augochlorella pomoniella"
"13639","Bohart",5,7,1968,"Santa Cruz","Hymenoptera","Halictidae","Augochlorella","pomoniella","Augochlorella pomoniella"
"13640","Bohart",5,6,1968,"Santa Cruz","Hymenoptera","Halictidae","Augochlorella","pomoniella","Augochlorella pomoniella"
"13641","Bohart",5,6,1968,"Santa Cruz","Hymenoptera","Halictidae","Augochlorella","pomoniella","Augochlorella pomoniella"
"13642","Bohart",5,6,1968,"Santa Cruz","Hymenoptera","Halictidae","Augochlorella","pomoniella","Augochlorella pomoniella"
"13643","Bohart",9,22,1968,"Santa Cruz","Hymenoptera","Halictidae","Augochlorella","pomoniella","Augochlorella pomoniella"
"13644","Bohart",9,22,1968,"Santa Cruz","Hymenoptera","Halictidae","Augochlorella","pomoniella","Augochlorella pomoniella"
"13645","Bohart",9,22,1968,"Santa Cruz","Hymenoptera","Halictidae","Augochlorella","pomoniella","Augochlorella pomoniella"
"13646","Bohart",9,22,1968,"Santa Cruz","Hymenoptera","Halictidae","Augochlorella","pomoniella","Augochlorella pomoniella"
"13647","Bohart",5,6,1968,"Santa Cruz","Hymenoptera","Halictidae","Augochlorella","pomoniella","Augochlorella pomoniella"
"13648","Bohart",5,6,1968,"Santa Cruz","Hymenoptera","Halictidae","Augochlorella","pomoniella","Augochlorella pomoniella"
"13649","Bohart",5,7,1968,"Santa Cruz","Hymenoptera","Halictidae","Augochlorella","pomoniella","Augochlorella pomoniella"
"13650","Bohart",5,12,1968,"Santa Cruz","Hymenoptera","Halictidae","Augochlorella","pomoniella","Augochlorella pomoniella"
"13651","Bohart",5,12,1968,"Santa Cruz","Hymenoptera","Halictidae","Augochlorella","pomoniella","Augochlorella pomoniella"
"13652","Bohart",5,4,1968,"Santa Cruz","Hymenoptera","Halictidae","Augochlorella","pomoniella","Augochlorella pomoniella"
"13653","Bohart",5,4,1968,"Santa Cruz","Hymenoptera","Halictidae","Augochlorella","pomoniella","Augochlorella pomoniella"
"13654","Bohart",5,4,1968,"Santa Cruz","Hymenoptera","Halictidae","Augochlorella","pomoniella","Augochlorella pomoniella"
"13655","Bohart",5,4,1968,"Santa Cruz","Hymenoptera","Halictidae","Augochlorella","pomoniella","Augochlorella pomoniella"
"13656","Bohart",5,4,1968,"Santa Cruz","Hymenoptera","Halictidae","Augochlorella","pomoniella","Augochlorella pomoniella"
"13657","Bohart",5,6,1968,"Santa Cruz","Hymenoptera","Halictidae","Augochlorella","pomoniella","Augochlorella pomoniella"
"13658","Bohart",5,3,1968,"Santa Cruz","Hymenoptera","Halictidae","Augochlorella","pomoniella","Augochlorella pomoniella"
"13659","Bohart",9,22,1968,"Santa Cruz","Hymenoptera","Halictidae","Augochlorella","pomoniella","Augochlorella pomoniella"
"13660","Bohart",9,22,1968,"Santa Cruz","Hymenoptera","Halictidae","Augochlorella","pomoniella","Augochlorella pomoniella"
"13661","Bohart",9,22,1968,"Santa Cruz","Hymenoptera","Halictidae","Augochlorella","pomoniella","Augochlorella pomoniella"
"13662","Bohart",9,22,1968,"Santa Cruz","Hymenoptera","Halictidae","Augochlorella","pomoniella","Augochlorella pomoniella"
"13663","Bohart",9,22,1968,"Santa Cruz","Hymenoptera","Halictidae","Augochlorella","pomoniella","Augochlorella pomoniella"
"13664","Bohart",9,22,1968,"Santa Cruz","Hymenoptera","Halictidae","Augochlorella","pomoniella","Augochlorella pomoniella"
"13665","Bohart",9,22,1968,"Santa Cruz","Hymenoptera","Halictidae","Augochlorella","pomoniella","Augochlorella pomoniella"
"13666","Bohart",9,22,1968,"Santa Cruz","Hymenoptera","Halictidae","Augochlorella","pomoniella","Augochlorella pomoniella"
"13667","Bohart",9,22,1968,"Santa Cruz","Hymenoptera","Halictidae","Augochlorella","pomoniella","Augochlorella pomoniella"
"13668","Bohart",9,22,1968,"Santa Cruz","Hymenoptera","Halictidae","Augochlorella","pomoniella","Augochlorella pomoniella"
"13669","Bohart",5,6,1968,"Santa Cruz","Hymenoptera","Halictidae","Augochlorella","pomoniella","Augochlorella pomoniella"
"13670","Bohart",5,12,1968,"Santa Cruz","Hymenoptera","Halictidae","Augochlorella","pomoniella","Augochlorella pomoniella"
"13671","Bohart",5,6,1968,"Santa Cruz","Hymenoptera","Halictidae","Augochlorella","pomoniella","Augochlorella pomoniella"
"13672","Bohart",5,6,1968,"Santa Cruz","Hymenoptera","Halictidae","Augochlorella","pomoniella","Augochlorella pomoniella"
"13673","Bohart",5,6,1968,"Santa Cruz","Hymenoptera","Halictidae","Augochlorella","pomoniella","Augochlorella pomoniella"
"13674","Bohart",5,6,1968,"Santa Cruz","Hymenoptera","Halictidae","Augochlorella","pomoniella","Augochlorella pomoniella"
"13675","Bohart",5,6,1968,"Santa Cruz","Hymenoptera","Halictidae","Augochlorella","pomoniella","Augochlorella pomoniella"
"13676","Bohart",5,6,1968,"Santa Cruz","Hymenoptera","Halictidae","Augochlorella","pomoniella","Augochlorella pomoniella"
"13677","Bohart",9,22,1968,"Santa Cruz","Hymenoptera","Halictidae","Augochlorella","pomoniella","Augochlorella pomoniella"
"13678","Bohart",4,26,1969,"Santa Cruz","Hymenoptera","Halictidae","Augochlorella","pomoniella","Augochlorella pomoniella"
"13679","Bohart",4,29,1969,"Santa Cruz","Hymenoptera","Halictidae","Augochlorella","pomoniella","Augochlorella pomoniella"
"13680","Bohart",4,26,1969,"Santa Cruz","Hymenoptera","Halictidae","Augochlorella","pomoniella","Augochlorella pomoniella"
"13681","Bohart",4,28,1969,"Santa Cruz","Hymenoptera","Halictidae","Augochlorella","pomoniella","Augochlorella pomoniella"
"13682","Bohart",4,29,1969,"Santa Cruz","Hymenoptera","Halictidae","Augochlorella","pomoniella","Augochlorella pomoniella"
"13683","Bohart",4,29,1969,"Santa Cruz","Hymenoptera","Halictidae","Augochlorella","pomoniella","Augochlorella pomoniella"
"13684","Bohart",4,26,1969,"Santa Cruz","Hymenoptera","Halictidae","Augochlorella","pomoniella","Augochlorella pomoniella"
"13685","Bohart",4,29,1969,"Santa Cruz","Hymenoptera","Halictidae","Augochlorella","pomoniella","Augochlorella pomoniella"
"13686","Bohart",4,28,1969,"Santa Cruz","Hymenoptera","Halictidae","Augochlorella","pomoniella","Augochlorella pomoniella"
"13687","Bohart",4,26,1969,"Santa Cruz","Hymenoptera","Halictidae","Augochlorella","pomoniella","Augochlorella pomoniella"
"13688","Bohart",4,26,1969,"Santa Cruz","Hymenoptera","Halictidae","Augochlorella","pomoniella","Augochlorella pomoniella"
"13689","Bohart",4,29,1969,"Santa Cruz","Hymenoptera","Halictidae","Augochlorella","pomoniella","Augochlorella pomoniella"
"13690","Bohart",4,29,1969,"Santa Cruz","Hymenoptera","Halictidae","Augochlorella","pomoniella","Augochlorella pomoniella"
"13691","Bohart",4,29,1969,"Santa Cruz","Hymenoptera","Halictidae","Augochlorella","pomoniella","Augochlorella pomoniella"
