obs_num,observed_o,observed_1,user_id,quality_gr,place_gues,latitude,longitude,ArcMap_IslandName,month,day,year,infraorder,suborder,superfamily,bee,family,subfamily,tribe,subtribe,genus,subgenus,species,scientific,island
1215,6/2/17,6/2/17 0:00,481431,needs_id,"Santa Barbara County, CA, USA",33.94424,-120.11773,Santa Rosa,6,2,2017,,,,,Sphecidae,,,,Prionyx,,,Prionyx,Santa Rosa
1216,6/2/17,6/2/17 0:00,481431,needs_id,"Santa Barbara County, CA, USA",33.94424,-120.11773,Santa Rosa,6,2,2017,,,,,Sphecidae,,,,Ammophila,,,Ammophila,Santa Rosa
1217,6/21/17,6/21/17 0:00,481431,needs_id,"Santa Barbara County, CA, USA",33.95116,-120.10922,Santa Rosa,6,21,2017,,,,,Crabronidae,,Larrini,Gastrosericina,,,,Gastrosericina,Santa Rosa
1218,6/21/17,6/21/17 0:00,481431,needs_id,"Santa Barbara County, CA, USA",33.95116,-120.10922,Santa Rosa,6,21,2017,,,,,Crabronidae,,Larrini,Gastrosericina,,,,Gastrosericina,Santa Rosa
1219,6/21/17,6/21/17 0:00,481431,needs_id,"Santa Barbara County, CA, USA",33.94567,-120.11671,Santa Rosa,6,21,2017,,,,,Vespidae,,,,Stenodynerus,,,Stenodynerus,Santa Rosa
1220,6/2/17,6/2/17 0:00,481431,needs_id,"Santa Barbara County, CA, USA",33.94424,-120.11773,Santa Rosa,6,2,2017,,,,,Pompilidae,,,,Aporinellus,,,Aporinellus,Santa Rosa
1221,6/21/17,6/21/17 0:00,481431,needs_id,"Santa Barbara County, CA, USA",33.9792,-120.07942,Santa Rosa,6,21,2017,,,,,Formicidae,,,,Camponotus,,,Camponotus,Santa Rosa
1222,6/2/17,6/2/17 0:00,481431,needs_id,"Santa Barbara County, CA, USA",33.94424,-120.11773,Santa Rosa,6,2,2017,,,,,Sphecidae,,,,Podalonia,,,Podalonia,Santa Rosa
1223,6/2/17,6/2/17 0:00,481431,needs_id,"Santa Barbara County, CA, USA",33.94424,-120.11773,Santa Rosa,6,2,2017,,,,,Pompilidae,,,,Aporinellus,,yucatanensis,Aporinellus yucatanensis,Santa Rosa
1224,6/2/17,6/2/17 0:00,481431,needs_id,"Santa Barbara County, CA, USA",33.94424,-120.11773,Santa Rosa,6,2,2017,,,,,Pompilidae,,,,Aporinellus,,,Aporinellus,Santa Rosa
1225,6/21/17,6/21/17 0:00,481431,needs_id,"Santa Barbara County, CA, USA",33.9792,-120.07942,Santa Rosa,6,21,2017,,,,,Pompilidae,,,,Aporinellus,,,Aporinellus,Santa Rosa
1226,6/21/17,6/21/17 0:00,481431,needs_id,"Santa Barbara County, CA, USA",33.9792,-120.07942,Santa Rosa,6,21,2017,,,,,Pompilidae,,,,,,,Pompilidae,Santa Rosa
1227,6/21/17,6/21/17 0:00,481431,needs_id,"Santa Barbara County, CA, USA",33.95116,-120.10071,Santa Rosa,6,21,2017,,,,,Sphecidae,,,,Prionyx,,,Prionyx,Santa Rosa
1228,6/21/17,6/21/17 0:00,481431,needs_id,"Santa Barbara County, CA, USA",33.97416843,-120.0804877,Santa Rosa,6,21,2017,,,,,Pompilidae,,,,Aporus,,,Aporus,Santa Rosa
1229,Jun 12 2014 GMT-0700 (PDT),6/12/14 0:00,481431,needs_id,"Channel Islands National Park, CA, US",33.9479,-120.1105,Santa Rosa,6,12,2014,,,,Anthophila,Halictidae,,,,Halictus,,tripartitus,Halictus tripartitus,Santa Rosa
1230,6/21/17,6/21/17 0:00,481431,research,"Santa Barbara County, CA, USA",33.94916,-120.10148,Santa Rosa,6,21,2017,,,,Anthophila,Apidae,,,,Diadasia,,bituberculata,Diadasia bituberculata,Santa Rosa
1231,6/1/14,6/1/14 0:00,481431,needs_id,"Santa Barbara County, CA, USA",33.96778162,-120.0902195,Santa Rosa,6,1,2014,,,,,Chrysididae,,,,Chrysura,,,Chrysura,Santa Rosa
1232,6/21/17,6/21/17 0:00,481431,needs_id,"Santa Barbara County, CA, USA",33.9792,-120.07942,Santa Rosa,6,21,2017,,,,Anthophila,Halictidae,,,,Lasioglossum,Dialictus,,Dialictus,Santa Rosa
1233,6/8/14,6/8/14 0:00,481431,research,"Santa Barbara County, CA, USA",33.951,-120.1091,Santa Rosa,6,8,2014,,,,Anthophila,Apidae,,,,Epeolus,,minimus,Epeolus minimus,Santa Rosa
1234,6/21/17,6/21/17 0:00,481431,needs_id,"Santa Barbara County, CA, USA",33.94959,-120.10439,Santa Rosa,6,21,2017,,,,Anthophila,Halictidae,,,,Lasioglossum,,,Lasioglossum,Santa Rosa
1235,4/5/17,4/5/17 0:00,481431,research,"Santa Rosa Island, Santa Barbara County, CA, USA",33.9458,-120.118,Santa Rosa,4,5,2017,,,,,Formicidae,,,,Linepithema,,humile,Linepithema humile,Santa Rosa
1236,4/5/17,4/5/17 0:00,481431,needs_id,"Santa Rosa Island, Santa Barbara County, CA, USA",33.9512,-120.1092,Santa Rosa,4,5,2017,,,,,Formicidae,,,,Pheidole,,,Pheidole,Santa Rosa
1237,2018/04/04 10:15 AM PDT,4/4/18 0:00,173183,research,"Santa Barbara County, CA, USA",34.02035833,-120.0638278,Santa Rosa,4,4,2018,,,,Anthophila,Apidae,,Eucerini,,,,,Eucerini,Santa Rosa
1238,2018/04/07 8:28 AM PDT,4/7/18 0:00,173183,needs_id,"Santa Barbara County, CA, USA",34.01094722,-120.094025,Santa Rosa,4,7,2018,,,,,Formicidae,,Lasiini,,,,,Lasiini,Santa Rosa
1239,2021-03-22 10:58:36 AM PDT,3/22/21 0:00,2386209,needs_id,"Santa Barbara County, CA, USA",33.98593056,-120.0281944,Santa Rosa,3,22,2021,,,,Anthophila,Halictidae,,,,Agapostemon,,,Agapostemon,Santa Rosa
1240,2021-03-23 11:33:26 AM PDT,3/23/21 0:00,2386209,needs_id,"Santa Barbara County, CA, USA",34.00598333,-120.0508806,Santa Rosa,3,23,2021,,,,Anthophila,Apidae,,,,Eucera,Synhalonia,,Synhalonia,Santa Rosa
1241,Wed Apr 07 2021 10:26:50 GMT-0700 (PDT),4/7/21 0:00,2568862,needs_id,"Channel Islands National Park, Channel Islands, Santa Barbara County, US-CA, US",34.02415495,-120.068611,Santa Rosa,4,7,2021,,,,,Mutillidae,,,,Sphaeropthalma,,unicolor,Sphaeropthalma unicolor,Santa Rosa
1242,Wed Apr 07 2021 12:38:46 GMT-0700 (PDT),4/7/21 0:00,2568862,needs_id,"Channel Islands National Park, Channel Islands, Santa Barbara County, US-CA, US",34.02429208,-120.0695512,Santa Rosa,4,7,2021,,,,Anthophila,Halictidae,,,,Lasioglossum,Dialictus,,Dialictus,Santa Rosa
1243,Fri Apr 09 2021 15:18:42 GMT-0700 (PDT),4/9/21 0:00,2568862,needs_id,"Channel Islands National Park, CA, US",33.99837833,-120.240105,Santa Rosa,4,9,2021,,,,Anthophila,Apidae,,,,Habropoda,,miserabilis,Habropoda miserabilis,Santa Rosa
1244,Sat Apr 10 2021 09:14:21 GMT-0700 (PDT),4/10/21 0:00,2568862,needs_id,"Channel Islands National Park, CA, US",33.98199667,-120.0730445,Santa Rosa,4,10,2021,,,,Anthophila,Apidae,,,,Bombus,,melanopygus,Bombus melanopygus,Santa Rosa
1245,Sun Apr 11 2021 15:20:54 GMT-0700 (PDT),4/11/21 0:00,2568862,needs_id,"Channel Islands National Park, CA, US",33.97730333,-120.0053417,Santa Rosa,4,11,2021,,,,Anthophila,Apidae,Apinae,,,,,,Apinae,Santa Rosa
1246,Thu Apr 08 2021 14:39:14 GMT-0700 (PDT),4/8/21 0:00,2568862,needs_id,"Channel Islands National Park, CA, US",34.00465278,-120.0913167,Santa Rosa,4,8,2021,,,,,Sphecidae,,,,,,,Sphecidae,Santa Rosa
1247,Sun Apr 11 2021 13:23:49 GMT-0700 (PDT),4/11/21 0:00,2568862,needs_id,"Channel Islands National Park, Channel Islands, Santa Barbara County, US-CA, US",33.95767,-119.9802867,Santa Rosa,4,11,2021,,,,Anthophila,Halictidae,,,,,,,Halictidae,Santa Rosa
1248,Sat Apr 10 2021 16:51:57 GMT-0700 (PDT),4/10/21 0:00,2568862,research,"Channel Islands National Park, Channel Islands, Santa Barbara County, US-CA, US",33.99851962,-120.0611006,Santa Rosa,4,10,2021,,,,Anthophila,Apidae,,,,Habropoda,,depressa,Habropoda depressa,Santa Rosa
1249,Sat Apr 10 2021 16:47:34 GMT-0700 (PDT),4/10/21 0:00,2568862,needs_id,"Channel Islands National Park, CA, US",33.99731167,-120.0606083,Santa Rosa,4,10,2021,,,,Anthophila,Apidae,,,,Bombus,,vosnesenskii,Bombus vosnesenskii,Santa Rosa
1250,Thu Apr 08 2021 14:07:27 GMT-0700 (PDT),4/8/21 0:00,2568862,research,"Channel Islands National Park, Channel Islands, Santa Barbara County, US-CA, US",34.00428888,-120.0912388,Santa Rosa,4,8,2021,,,,Anthophila,Apidae,,,,Habropoda,,depressa,Habropoda depressa,Santa Rosa
1251,Thu Apr 08 2021 13:59:41 GMT-0700 (PDT),4/8/21 0:00,2568862,needs_id,"Channel Islands National Park, Channel Islands, Santa Barbara County, US-CA, US",34.00452678,-120.0917449,Santa Rosa,4,8,2021,,,,Anthophila,Apidae,,,,Bombus,Pyrobombus,,Pyrobombus,Santa Rosa
1252,Sat Apr 10 2021 16:44:59 GMT-0700 (PDT),4/10/21 0:00,2568862,needs_id,"Channel Islands National Park, CA, US",33.99705833,-120.0606083,Santa Rosa,4,10,2021,,,,Anthophila,Apidae,,,,Bombus,,vosnesenskii,Bombus vosnesenskii,Santa Rosa
1253,Sat Apr 10 2021 16:21:23 GMT-0700 (PDT),4/10/21 0:00,2568862,needs_id,"Channel Islands National Park, Channel Islands, Santa Barbara County, US-CA, US",33.99960333,-120.0596,Santa Rosa,4,10,2021,,,,Anthophila,Apidae,,,,Bombus,,vosnesenskii,Bombus vosnesenskii,Santa Rosa
1254,6/21/17,6/21/17 0:00,481431,needs_id,"Santa Barbara County, CA, USA",33.9792,-120.07942,Santa Rosa,6,21,2017,,,,,Pompilidae,,Pompilini,,,,,Pompilini,Santa Rosa
1255,6/21/17,6/21/17 0:00,481431,needs_id,"Santa Barbara County, CA, USA",33.98157,-120.07454,Santa Rosa,6,21,2017,,,,,Pompilidae,,,,,,,Pompilidae,Santa Rosa
1256,6/21/17,6/21/17 0:00,481431,needs_id,"Santa Barbara County, CA, USA",33.95116,-120.10922,Santa Rosa,6,21,2017,,,,,Pompilidae,,Pompilini,,,,,Pompilini,Santa Rosa
1257,6/21/17,6/21/17 0:00,481431,needs_id,"Santa Barbara County, CA, USA",33.95116,-120.10071,Santa Rosa,6,21,2017,,,,,Sphecidae,,,,Prionyx,,,Prionyx,Santa Rosa
1258,2021/04/10 1:00PM PST,4/10/21 0:00,481431,needs_id,"Santa Barbara County, CA, USA",33.981793,-120.073716,Santa Rosa,4,10,2021,,,,,Formicidae,,,,Dorymyrmex,,,Dorymyrmex,Santa Rosa
1259,2016/10/11 8:14 AM EDT,10/11/16 0:00,2061,needs_id,"Ventura County, CA, USA",34.01345,-119.3731611,Anacapa,10,11,2016,,,,,Formicidae,,,,,,,Formicidae,Anacapa
1260,2016/10/11 2:03 PM EDT,10/11/16 0:00,2061,needs_id,"Ventura County, CA, USA",34.01551389,-119.3618917,Anacapa,10,11,2016,,,Apoidea,, ,,,,,,,Apoidea,Anacapa
1261,Mon Nov 19 2018 08:46:43 GMT-0800 (PST),11/19/18 0:00,1242751,needs_id,"Anacapa Island, , CA, US",34.01321441,-119.3646717,Anacapa,11,19,2018,,,,,Formicidae,,,,Crematogaster,,,Crematogaster,Anacapa
1262,Mon Nov 19 2018 08:38:19 GMT-0800 (PST),11/19/18 0:00,1242751,needs_id,"Anacapa Island, , CA, US",34.01363091,-119.3657646,Anacapa,11,19,2018,,,,,Formicidae,,,,Monomorium,,,Monomorium,Anacapa
1263,Sun Feb 10 2019 08:55:36 GMT-0800 (PST),2/10/19 0:00,1242751,needs_id,"Channel Islands National Park, , CA, US",34.01567778,-119.363395,Anacapa,2,10,2019,,,,Anthophila,Halictidae,,Halictini,,,,,Halictini,Anacapa
1264,Sun Aug 11 2019 13:18:24 GMT-0700 (PDT),8/11/19 0:00,1100206,needs_id,"Channel Islands National Park, , CA, US",34.01429307,-119.3684613,Anacapa,8,11,2019,,,,Anthophila,Colletidae,,,,Colletes,,,Colletes,Anacapa
1265,Sat Jun 27 2020 11:19:30 GMT-0700 (PDT),6/27/20 0:00,195291,needs_id,"Channel Islands National Park, CA, US",34.01587778,-119.36348,Anacapa,6,27,2020,,,,Anthophila,Apidae,,,,Melissodes,,,Melissodes,Anacapa
1266,Sat Jun 27 2020 11:31:23 GMT-0700 (PDT),6/27/20 0:00,195291,needs_id,"Channel Islands National Park, CA, US",34.01562222,-119.3628467,Anacapa,6,27,2020,,,,, ,,,,,,,Hymenoptera,Anacapa
1267,Sat Jun 27 2020 12:50:40 GMT-0700 (PDT),6/27/20 0:00,195291,needs_id,"Channel Islands National Park, CA, US",34.015575,-119.361175,Anacapa,6,27,2020,,,,,Formicidae,,,,Monomorium,,minimum,Monomorium minimum,Anacapa
1268,Sat Jun 27 2020 14:09:52 GMT-0700 (PDT),6/27/20 0:00,195291,needs_id,"Channel Islands National Park, CA, US",34.01568333,-119.3615417,Anacapa,6,27,2020,,,,,Formicidae,,,,Monomorium,,minimum,Monomorium minimum,Anacapa
1269,Sat Jun 27 2020 14:10:09 GMT-0700 (PDT),6/27/20 0:00,195291,needs_id,"Channel Islands National Park, CA, US",34.01568333,-119.3614883,Anacapa,6,27,2020,,,,,Formicidae,,,,Monomorium,,minimum,Monomorium minimum,Anacapa
1270,2020/06/27 11:18 PM PDT,6/27/20 0:00,195291,needs_id,"Ventura County, CA, USA",34.01595256,-119.3606372,Anacapa,6,27,2020,,,,Anthophila,Halictidae,,,,Agapostemon,,texanus,Agapostemon texanus,Anacapa
1271,2020/06/27 11:20 PM PDT,6/27/20 0:00,195291,needs_id,"Ventura County, 06272019",34.01596748,-119.3606399,Anacapa,6,27,2020,,,,Anthophila,Apidae,,,,Melissodes,,,Melissodes,Anacapa
1272,2020/06/27 11:39 PM PDT,6/27/20 0:00,195291,research,"Ventura County, 06272019",34.01596748,-119.3606399,Anacapa,6,27,2020,,,,Anthophila,Megachilidae,,,,Anthidium,,maculosum,Anthidium maculosum,Anacapa
1273,2020/06/27 11:56 PM PDT,6/27/20 0:00,195291,research,"Ventura County, 06272019",34.01596748,-119.3606399,Anacapa,6,27,2020,,,,Anthophila,Colletidae,,,,Colletes,,,Colletes,Anacapa
1274,2020/06/27 12:28 AM PDT,6/27/20 0:00,195291,needs_id,"Ventura County, 06272019",34.01596748,-119.3606399,Anacapa,6,27,2020,,,,Anthophila,Halictidae,,,,Lasioglossum,Dialictus,,Dialictus,Anacapa
1275,2020/06/27 12:33 AM PDT,6/27/20 0:00,195291,needs_id,"Ventura County, 06272019",34.01596748,-119.3606399,Anacapa,6,27,2020,,,,Anthophila,Halictidae,,,,Lasioglossum,Dialictus,,Dialictus,Anacapa
1276,2020/06/27 12:34 AM PDT,6/27/20 0:00,195291,needs_id,"Ventura County, 06272019",34.01596748,-119.3606399,Anacapa,6,27,2020,,,,Anthophila,Halictidae,,,,Lasioglossum,Dialictus,,Dialictus,Anacapa
1277,2020/06/27 12:53 AM PDT,6/27/20 0:00,195291,needs_id,"Ventura County, 06272019",34.01596748,-119.3606399,Anacapa,6,27,2020,,,,Anthophila,Halictidae,,,,Agapostemon,,texanus,Agapostemon texanus,Anacapa
1278,2020/06/27 12:54 AM PDT,6/27/20 0:00,195291,needs_id,"Ventura County, 06272019",34.01596748,-119.3606399,Anacapa,6,27,2020,,,,Anthophila,Apidae,,,,Melissodes,,,Melissodes,Anacapa
1279,2020/06/27 1:09 AM PDT,6/27/20 0:00,195291,needs_id,"Ventura County, 06272019",34.01596748,-119.3606399,Anacapa,6,27,2020,,,,Anthophila,Halictidae,,,,Halictus,,,Halictus,Anacapa
1280,2020/06/27 1:40 AM PDT,6/27/20 0:00,195291,needs_id,"Ventura County, 06272019",34.01596748,-119.3606399,Anacapa,6,27,2020,,,,,Crabronidae,,,,Bembix,,,Bembix,Anacapa
1281,2020/06/27 1:43 AM PDT,6/27/20 0:00,195291,needs_id,"Ventura County, 06272019",34.01596748,-119.3606399,Anacapa,6,27,2020,,,,Anthophila,Halictidae,,,,Agapostemon,,texanus,Agapostemon texanus,Anacapa
1282,2020/06/27 1:49 AM PDT,6/27/20 0:00,195291,research,"Ventura County, 06272019",34.01596748,-119.3606399,Anacapa,6,27,2020,,,,Anthophila,Apidae,,,,Anthophora,,californica,Anthophora californica,Anacapa
1283,Sat Jun 27 2020 12:20:51 GMT-0700 (PDT),6/27/20 0:00,195291,needs_id,"Channel Islands National Park, CA, US",34.01623041,-119.3625479,Anacapa,6,27,2020,,,,Anthophila,Halictidae,,,,Lasioglossum,Dialictus,,Dialictus,Anacapa
1284,Sat Jun 27 2020 03:16:10 GMT-0700 (PDT),6/27/20 0:00,195291,needs_id,"Channel Islands National Park, CA, US",34.01634329,-119.3627503,Anacapa,6,27,2020,,,,Anthophila,Colletidae,,,,Colletes,,,Colletes,Anacapa
1285,Sat Jun 27 2020 02:54:19 GMT-0700 (PDT),6/27/20 0:00,195291,research,"Channel Islands National Park, CA, US",34.01598498,-119.3613973,Anacapa,6,27,2020,,,,Anthophila,Apidae,,,,Anthophora,,urbana,Anthophora urbana,Anacapa
1286,Sat Jun 27 2020 02:52:35 GMT-0700 (PDT),6/27/20 0:00,195291,needs_id,"Channel Islands National Park, CA, US",34.01600844,-119.3612455,Anacapa,6,27,2020,,,,,Vespidae,Eumeninae,,,,,,Eumeninae,Anacapa
1287,2020-07-20 8:34:54 AM PDT,7/20/20 0:00,34488,needs_id,"Ventura, CA 93001, USA",34.01558881,-119.3667059,Anacapa,7,20,2020,,,,Anthophila,Halictidae,,,,Lasioglossum,Dialictus,,Dialictus,Anacapa
1288,2020-07-19 2:06:50 PM PDT,7/19/20 0:00,34488,needs_id,"Ventura, CA 93001, USA",34.01504356,-119.3677848,Anacapa,7,19,2020,,,,Anthophila,Halictidae,,,,Halictus,,,Halictus,Anacapa
1289,2020-07-19 2:54:22 PM PDT,7/19/20 0:00,34488,needs_id,"Ventura, CA 93001, USA",34.01382826,-119.3675692,Anacapa,7,19,2020,,,,Anthophila,Apidae,,,,Diadasia,,,Diadasia,Anacapa
1290,2020-07-19 11:42:19 AM PDT,7/19/20 0:00,34488,needs_id,"Ventura, CA 93001, USA",34.01397639,-119.3674887,Anacapa,7,19,2020,,,,Anthophila,Halictidae,,,,Halictus,,,Halictus,Anacapa
1291,2020-07-19 11:49:25 AM PDT,7/19/20 0:00,34488,research,"Ventura, CA 93001, USA",34.01464004,-119.3670331,Anacapa,7,19,2020,,,,Anthophila,Colletidae,,,,Colletes,,,Colletes,Anacapa
1292,2020-07-19 11:52:00 AM PDT,7/19/20 0:00,34488,research,East Anacapa Island,34.01511193,-119.3660876,Anacapa,7,19,2020,,,,Anthophila,Colletidae,,,,Colletes,,,Colletes,Anacapa
1293,2020-07-19 11:52:15 AM PDT,7/19/20 0:00,34488,needs_id,"Ventura, CA 93001, USA",34.01500549,-119.3660296,Anacapa,7,19,2020,,,,Anthophila,Halictidae,,,,Agapostemon,,texanus,Agapostemon texanus,Anacapa
1294,2020-07-19 12:00:33 PM PDT,7/19/20 0:00,34488,needs_id,"Ventura, CA 93001, USA",34.01468645,-119.3669057,Anacapa,7,19,2020,,,,Anthophila,Halictidae,,,,Halictus,,,Halictus,Anacapa
1295,2020-07-19 12:22:24 PM PDT,7/19/20 0:00,5179,needs_id,"Ventura, CA 93001, USA",34.01511667,-119.3669472,Anacapa,7,19,2020,,,,,Formicidae,,,,Monomorium,,minimum,Monomorium minimum,Anacapa
1296,2020-07-19 2:02:21 PM PDT,7/19/20 0:00,5179,needs_id,"Ventura, CA 93001, USA",34.01521778,-119.3636203,Anacapa,7,19,2020,,,,Anthophila,Halictidae,,,,Lasioglossum,Dialictus,,Dialictus,Anacapa
1297,2020-07-19 3:24:32 PM PDT,7/19/20 0:00,5179,needs_id,"Ventura, CA 93001, USA",34.01393056,-119.3676303,Anacapa,7,19,2020,,,,Anthophila,Halictidae,,,,Agapostemon,,texanus,Agapostemon texanus,Anacapa
1298,2020-07-19 7:08:30 PM PDT,7/19/20 0:00,5179,needs_id,"Ventura, CA 93001, USA",34.01283917,-119.3715267,Anacapa,7,19,2020,,,,,Cynipidae,,,,,,,Cynipidae,Anacapa
1299,2020-07-19 12:21:52 PM PDT,7/19/20 0:00,34488,needs_id,"Ventura, CA 93001, USA",34.01510554,-119.3675156,Anacapa,7,19,2020,,,,,Vespidae,Eumeninae,,,,,,Eumeninae,Anacapa
1300,2020-07-19 12:45:47 PM PDT,7/19/20 0:00,34488,needs_id,"Ventura, CA 93001, USA",34.01552879,-119.3650181,Anacapa,7,19,2020,,,,,Crabronidae,,,,,,,Crabronidae,Anacapa
1301,2020-07-19 1:28:47 PM PDT,7/19/20 0:00,34488,needs_id,"Ventura, CA 93001, USA",34.01560076,-119.3619624,Anacapa,7,19,2020,,,,Anthophila,Halictidae,,,,Lasioglossum,Dialictus,,Dialictus,Anacapa
1302,2020-07-19 2:04:58 PM PDT,7/19/20 0:00,34488,research,"Ventura, CA 93001, USA",34.01495963,-119.3657882,Anacapa,7,19,2020,,,,Anthophila,Halictidae,,,,Agapostemon,,texanus,Agapostemon texanus,Anacapa
1303,Fri Aug 14 2020 10:38:47 GMT-0700 (PDT),8/14/20 0:00,2239088,needs_id,"Channel Islands National Park, CA, US",34.01564098,-119.3644723,Anacapa,8,14,2020,,,,Anthophila,Colletidae,,,,Colletes,,,Colletes,Anacapa
1304,Wed Aug 26 2020 15:44:45 GMT-0700 (PDT),8/26/20 0:00,173183,needs_id,"Channel Islands National Park, CA, US",34.01562778,-119.3628533,Anacapa,8,26,2020,,,,Anthophila,Halictidae,,,,Agapostemon,,texanus,Agapostemon texanus,Anacapa
1305,Fri Aug 28 2020 13:18:27 GMT-0700 (PDT),8/28/20 0:00,173183,needs_id,"Channel Islands National Park, CA, US",34.01586667,-119.360595,Anacapa,8,28,2020,,,,,Formicidae,,,,Monomorium,,,Monomorium,Anacapa
1306,Sat Aug 29 2020 17:36:30 GMT-0700 (PDT),8/29/20 0:00,173183,needs_id,"Channel Islands National Park, CA, US",34.01668883,-119.36245,Anacapa,8,29,2020,,,,, ,,,,,,,Hymenoptera,Anacapa
1307,2020/07/19 12:13 PM PDT,7/19/20 0:00,173183,research,"Ventura County, CA, USA",34.01593333,-119.3615333,Anacapa,7,19,2020,,,,,Formicidae,,,,Monomorium,,,Monomorium,Anacapa
1308,2020/08/29 9:07 AM PDT,8/29/20 0:00,173183,research,"Anacapa Island, Channel Islands National Park, Channel Islands, Ventura, California, United States",34.01602222,-119.36325,Anacapa,8,29,2020,,,,Anthophila,Colletidae,,,,Hylaeus,,,Hylaeus,Anacapa
1309,2020/08/29 9:07 AM PDT,8/29/20 0:00,173183,needs_id,"Anacapa Island, Channel Islands National Park, Channel Islands, Ventura, California, United States",34.01602167,-119.3632533,Anacapa,8,29,2020,,,,,Formicidae,,,,Crematogaster,,,Crematogaster,Anacapa
1310,2020/08/29 9:04 AM PDT,8/29/20 0:00,173183,needs_id,"Anacapa Island, Channel Islands National Park, Channel Islands, Ventura, California, United States",34.01603833,-119.3632383,Anacapa,8,29,2020,,,,,Formicidae,,,,Crematogaster,,,Crematogaster,Anacapa
1311,2020/08/29 9:03 AM PDT,8/29/20 0:00,173183,needs_id,"Anacapa Island, Channel Islands National Park, Channel Islands, Ventura, California, United States",34.01603667,-119.3632367,Anacapa,8,29,2020,,,,, ,,,,,,,Hymenoptera,Anacapa
1312,2020/08/29 9:00 AM PDT,8/29/20 0:00,173183,needs_id,"Anacapa Island, Channel Islands National Park, Channel Islands, Ventura, California, United States",34.01606667,-119.3632417,Anacapa,8,29,2020,,,,Anthophila,Halictidae,,,,Lasioglossum,Dialictus,,Dialictus,Anacapa
1313,2020/08/29 8:58 AM PDT,8/29/20 0:00,173183,needs_id,"Anacapa Island, Channel Islands National Park, Channel Islands, Ventura, California, United States",34.01609667,-119.3632567,Anacapa,8,29,2020,,,,Anthophila,Halictidae,,,,Halictus,,tripartitus,Halictus tripartitus,Anacapa
1314,2020/08/30 9:01 AM PDT,8/30/20 0:00,173183,needs_id,"Ventura County, CA, USA",34.01601944,-119.3632722,Anacapa,8,30,2020,,,,,Formicidae,,,,Crematogaster,,,Crematogaster,Anacapa
1315,2020/08/30 9:01 AM PDT,8/30/20 0:00,173183,needs_id,"Anacapa Island, Channel Islands National Park, Channel Islands, Ventura, California, United States",34.01601944,-119.3632722,Anacapa,8,30,2020,,,,,Formicidae,,,,Crematogaster,,,Crematogaster,Anacapa
1316,2020/08/30 9:00 AM PDT,8/30/20 0:00,173183,research,"Anacapa Island, Channel Islands National Park, Channel Islands, Ventura, California, United States",34.01607222,-119.3632583,Anacapa,8,30,2020,,,,Anthophila,Halictidae,,,,Agapostemon,,texanus,Agapostemon texanus,Anacapa
1317,2020/08/30 9:01 AM PDT,8/30/20 0:00,173183,needs_id,"Anacapa Island, Channel Islands National Park, Channel Islands, Ventura, California, United States",34.01602167,-119.3632767,Anacapa,8,30,2020,,,,,Formicidae,,,,Crematogaster,,,Crematogaster,Anacapa
1318,2020/08/30 8:47 AM PDT,8/30/20 0:00,173183,needs_id,"Anacapa Island, Channel Islands National Park, Channel Islands, Ventura, California, United States",34.01595167,-119.3632333,Anacapa,8,30,2020,,,,,Vespidae,,,,Ancistrocerus,,,Ancistrocerus,Anacapa
1319,2020/08/30 8:46 AM PDT,8/30/20 0:00,173183,needs_id,"Anacapa Island, Channel Islands National Park, Channel Islands, Ventura, California, United States",34.015955,-119.363225,Anacapa,8,30,2020,,,,Anthophila,Halictidae,,,,Halictus,,tripartitus,Halictus tripartitus,Anacapa
1320,2020/07/19 2:12 PM PDT,7/19/20 0:00,173183,needs_id,"Ventura County, CA, USA",34.01569453,-119.3627389,Anacapa,7,19,2020,,,,Anthophila,Halictidae,,,,Lasioglossum,Dialictus,,Dialictus,Anacapa
