id,observed_o,observed_1,time_obser,time_zone,user_id,user_login,created_at,updated_at,quality_gr,license,url,image_url,sound_url,tag_list,descriptio,num_identi,num_iden_1,oauth_appl,place_gues,latitude,longitude,ArcMap_IslandName,positional,public_pos,taxon_geop,coordinate,positionin,position_1,place_coun,species_gu,infraorder,suborder,superfamily,bee,family,subfamily,tribe,subtribe,genus ,subgenus,species,scientific,taxon_id,,
54014740,2020-07-19 3:24:32 PM PDT,7/19/20 0:00,2020-07-19 22:24:32 UTC,Pacific Time (US & Canada),5179,leptonia,2020-07-23 01:55:38 UTC,2020-12-19 08:29:20 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/54014740,https://inaturalist-open-data.s3.amazonaws.com/photos/85927892/medium.jpeg?1595469342, , , ,1,0,2,"Ventura, CA 93001, USA",34.01393056,-119.3676303,Anacapa,0,0, ,FALSE,gps,gps,United States,Agapostemon,,,,Anthophila,Halictidae,,,,Agapostemon,,texanus,Agapostemon texanus,133797,,
54014754,2020-07-19 7:08:30 PM PDT,7/19/20 0:00,2020-07-20 02:08:30 UTC,Pacific Time (US & Canada),5179,leptonia,2020-07-23 01:55:52 UTC,2020-07-23 01:55:59 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/54014754,https://inaturalist-open-data.s3.amazonaws.com/photos/85927938/medium.jpeg?1595469356, , ,On Artemisia leaves,0,0,2,"Ventura, CA 93001, USA",34.01283917,-119.3715267,Anacapa,0,0, ,FALSE,gps,gps,United States,Gall Wasps,,,,,Cynipidae,,,,,,,Cynipidae,55594,,2
54023353,2020-07-19 12:21:52 PM PDT,7/19/20 0:00,2020-07-19 19:21:52 UTC,Pacific Time (US & Canada),34488,pileated,2020-07-23 04:01:34 UTC,2021-01-20 05:44:31 UTC,needs_id,CC-BY,https://www.inaturalist.org/observations/54023353,https://inaturalist-open-data.s3.amazonaws.com/photos/85942327/medium.jpg?1595476896, , , ,1,0,2,"Ventura, CA 93001, USA",34.01510554,-119.3675156,Anacapa,102,102, ,FALSE,gps,gps,United States,Potter and Mason Wasps,,,,,Vespidae,Eumeninae,,,,,,Eumeninae,119344,,
54023381,2020-07-19 12:45:47 PM PDT,7/19/20 0:00,2020-07-19 19:45:47 UTC,Pacific Time (US & Canada),34488,pileated,2020-07-23 04:02:21 UTC,2020-12-27 03:31:11 UTC,needs_id,CC-BY,https://www.inaturalist.org/observations/54023381,https://inaturalist-open-data.s3.amazonaws.com/photos/85942386/medium.jpg?1595476944, , , ,0,0,2,"Ventura, CA 93001, USA",34.01552879,-119.3650181,Anacapa,479,479, ,FALSE,gps,gps,United States,Crabronid Wasps,,,,,Crabronidae,,,,,,,Crabronidae,51955,,1
54023422,2020-07-19 1:28:47 PM PDT,7/19/20 0:00,2020-07-19 20:28:47 UTC,Pacific Time (US & Canada),34488,pileated,2020-07-23 04:03:50 UTC,2020-12-27 03:29:26 UTC,needs_id,CC-BY,https://www.inaturalist.org/observations/54023422,https://inaturalist-open-data.s3.amazonaws.com/photos/85942490/medium.jpg?1595477034, , , ,1,0,2,"Ventura, CA 93001, USA",34.01560076,-119.3619624,Anacapa,326,326, ,FALSE,gps,gps,United States,Metallic Sweat Bees,,,,Anthophila,Halictidae,,,,Lasioglossum,Dialictus,,Dialictus,126545,,
54023442,2020-07-19 2:04:58 PM PDT,7/19/20 0:00,2020-07-19 21:04:58 UTC,Pacific Time (US & Canada),34488,pileated,2020-07-23 04:04:30 UTC,2020-12-26 21:19:29 UTC,research,CC-BY,https://www.inaturalist.org/observations/54023442,https://inaturalist-open-data.s3.amazonaws.com/photos/85942538/medium.jpg?1595477074, , , ,1,0,2,"Ventura, CA 93001, USA",34.01495963,-119.3657882,Anacapa,532,532, ,FALSE,gps,gps,United States,Texas Striped Sweat Bee,,,,Anthophila,Halictidae,,,,Agapostemon,,texanus,Agapostemon texanus,133797,,
56649371,Fri Aug 14 2020 10:38:47 GMT-0700 (PDT),8/14/20 0:00,2020-08-14 17:38:47 UTC,Pacific Time (US & Canada),2239088,alyssaconnaughton,2020-08-16 17:35:39 UTC,2020-12-09 01:16:40 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/56649371,https://inaturalist-open-data.s3.amazonaws.com/photos/90290181/medium.jpg?1597599343, , , ,2,0,3,"Channel Islands National Park, CA, US",34.01564098,-119.3644723,Anacapa,404,404, ,FALSE, , ,United States,Cellophane Bees,,,,Anthophila,Colletidae,,,,Colletes,,,Colletes,127741,,67
57805480,Wed Aug 26 2020 15:44:45 GMT-0700 (PDT),8/26/20 0:00,2020-08-26 22:44:45 UTC,Pacific Time (US & Canada),173183,serpophaga,2020-08-28 05:02:36 UTC,2020-09-07 14:31:42 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/57805480,https://inaturalist-open-data.s3.amazonaws.com/photos/92236989/medium.jpg?1598590959, , , ,1,0,3,"Channel Islands National Park, CA, US",34.01562778,-119.3628533,Anacapa,5,5, ,FALSE, , ,United States,Texas Striped Sweat Bee,,,,Anthophila,Halictidae,,,,Agapostemon,,texanus,Agapostemon texanus,133797,,
57895767,Fri Aug 28 2020 13:18:27 GMT-0700 (PDT),8/28/20 0:00,2020-08-28 20:18:27 UTC,Pacific Time (US & Canada),173183,serpophaga,2020-08-29 05:13:37 UTC,2020-08-29 05:13:53 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/57895767,https://inaturalist-open-data.s3.amazonaws.com/photos/92388520/medium.jpg?1598678022, , , ,0,0,3,"Channel Islands National Park, CA, US",34.01586667,-119.360595,Anacapa,5,5, ,FALSE, , ,United States, ,,,,,Formicidae,,,,Monomorium,,,Monomorium,69100,,
57999659,Sat Aug 29 2020 17:36:30 GMT-0700 (PDT),8/29/20 0:00,2020-08-30 00:36:30 UTC,Pacific Time (US & Canada),173183,serpophaga,2020-08-30 04:50:16 UTC,2020-08-30 04:50:40 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/57999659,https://inaturalist-open-data.s3.amazonaws.com/photos/92562762/medium.jpg?1598763031, , , ,0,0,3,"Channel Islands National Park, CA, US",34.01668883,-119.36245,Anacapa,5,5, ,FALSE, , ,United States, ,,,,, ,,,,,,,Hymenoptera,47201,,
58562212,2020/07/19 12:13 PM PDT,7/19/20 0:00,2020-07-19 19:13:00 UTC,Pacific Time (US & Canada),173183,serpophaga,2020-09-05 01:03:14 UTC,2020-09-05 02:32:16 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/58562212,https://inaturalist-open-data.s3.amazonaws.com/photos/93506090/medium.jpeg?1599267646, , , ,1,0,0,"Ventura County, CA, USA",34.01593333,-119.3615333,Anacapa,0,0, ,FALSE, , ,United States,Pharaoh Ants and Timid Ants,,,,,Formicidae,,,,Monomorium,,,Monomorium,69100,,
58563189,2020/08/29 9:07 AM PDT,8/29/20 0:00,2020-08-29 16:07:00 UTC,Pacific Time (US & Canada),173183,serpophaga,2020-09-05 01:17:12 UTC,2021-04-14 16:44:13 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/58563189,https://inaturalist-open-data.s3.amazonaws.com/photos/93507288/medium.jpeg?1599268265, , , ,3,0,0,"Anacapa Island, Channel Islands National Park, Channel Islands, Ventura, California, United States",34.01602222,-119.36325,Anacapa,0,0, ,FALSE, , ,United States,Masked Bees,,,,Anthophila,Colletidae,,,,Hylaeus,,,Hylaeus,127812,,
58563192,2020/08/29 9:07 AM PDT,8/29/20 0:00,2020-08-29 16:07:00 UTC,Pacific Time (US & Canada),173183,serpophaga,2020-09-05 01:17:13 UTC,2020-09-05 02:30:23 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/58563192,https://inaturalist-open-data.s3.amazonaws.com/photos/93507380/medium.jpg?1599268314, , , ,1,0,0,"Anacapa Island, Channel Islands National Park, Channel Islands, Ventura, California, United States",34.01602167,-119.3632533,Anacapa,0,0, ,FALSE, , ,United States,Cocktail Ants,,,,,Formicidae,,,,Crematogaster,,,Crematogaster,47342,,
58563194,2020/08/29 9:04 AM PDT,8/29/20 0:00,2020-08-29 16:04:00 UTC,Pacific Time (US & Canada),173183,serpophaga,2020-09-05 01:17:13 UTC,2020-09-05 02:29:18 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/58563194,https://inaturalist-open-data.s3.amazonaws.com/photos/93507564/medium.jpg?1599268402, , , ,1,0,0,"Anacapa Island, Channel Islands National Park, Channel Islands, Ventura, California, United States",34.01603833,-119.3632383,Anacapa,0,0, ,FALSE, , ,United States,Cocktail Ants,,,,,Formicidae,,,,Crematogaster,,,Crematogaster,47342,,
58563195,2020/08/29 9:03 AM PDT,8/29/20 0:00,2020-08-29 16:03:00 UTC,Pacific Time (US & Canada),173183,serpophaga,2020-09-05 01:17:14 UTC,2020-09-05 01:17:19 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/58563195,https://inaturalist-open-data.s3.amazonaws.com/photos/93507679/medium.jpg?1599268456, , , ,0,0,0,"Anacapa Island, Channel Islands National Park, Channel Islands, Ventura, California, United States",34.01603667,-119.3632367,Anacapa,0,0, ,FALSE, , ,United States,"Ants, Bees, Wasps, and Sawflies",,,,, ,,,,,,,Hymenoptera,47201,,
58563197,2020/08/29 9:00 AM PDT,8/29/20 0:00,2020-08-29 16:00:00 UTC,Pacific Time (US & Canada),173183,serpophaga,2020-09-05 01:17:15 UTC,2020-09-07 14:31:35 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/58563197,https://inaturalist-open-data.s3.amazonaws.com/photos/93507840/medium.jpg?1599268530, , , ,2,0,0,"Anacapa Island, Channel Islands National Park, Channel Islands, Ventura, California, United States",34.01606667,-119.3632417,Anacapa,0,0, ,FALSE, , ,United States,Metallic Sweat Bees,,,,Anthophila,Halictidae,,,,Lasioglossum,Dialictus,,Dialictus,126545,,
58563199,2020/08/29 8:58 AM PDT,8/29/20 0:00,2020-08-29 15:58:00 UTC,Pacific Time (US & Canada),173183,serpophaga,2020-09-05 01:17:15 UTC,2020-09-07 14:31:30 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/58563199,https://inaturalist-open-data.s3.amazonaws.com/photos/93507888/medium.jpg?1599268555, , , ,1,0,0,"Anacapa Island, Channel Islands National Park, Channel Islands, Ventura, California, United States",34.01609667,-119.3632567,Anacapa,0,0, ,FALSE, , ,United States,Furrow Bees,,,,Anthophila,Halictidae,,,,Halictus,,tripartitus,Halictus tripartitus,309390,,
58661703,2020/08/30 9:01 AM PDT,8/30/20 0:00,2020-08-30 16:01:00 UTC,Pacific Time (US & Canada),173183,serpophaga,2020-09-05 23:18:27 UTC,2020-09-05 23:19:25 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/58661703,https://inaturalist-open-data.s3.amazonaws.com/photos/93668669/medium.jpeg?1599347497, , , ,0,0,0,"Ventura County, CA, USA",34.01601944,-119.3632722,Anacapa,0,0, ,FALSE, , ,United States,Acrobat Ants,,,,,Formicidae,,,,Crematogaster,,,Crematogaster,47342,,
58661711,2020/08/30 9:01 AM PDT,8/30/20 0:00,2020-08-30 16:01:00 UTC,Pacific Time (US & Canada),173183,serpophaga,2020-09-05 23:18:28 UTC,2020-09-05 23:20:25 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/58661711,https://inaturalist-open-data.s3.amazonaws.com/photos/93668714/medium.jpeg?1599347510, , , ,0,0,0,"Anacapa Island, Channel Islands National Park, Channel Islands, Ventura, California, United States",34.01601944,-119.3632722,Anacapa,0,0, ,FALSE, , ,United States,Acrobat Ants,,,,,Formicidae,,,,Crematogaster,,,Crematogaster,47342,,
58661712,2020/08/30 9:00 AM PDT,8/30/20 0:00,2020-08-30 16:00:00 UTC,Pacific Time (US & Canada),173183,serpophaga,2020-09-05 23:18:28 UTC,2020-09-07 14:31:18 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/58661712,https://inaturalist-open-data.s3.amazonaws.com/photos/93668767/medium.jpeg?1599347529, , , ,1,0,0,"Anacapa Island, Channel Islands National Park, Channel Islands, Ventura, California, United States",34.01607222,-119.3632583,Anacapa,0,0, ,FALSE, , ,United States,Texas Striped Sweat Bee,,,,Anthophila,Halictidae,,,,Agapostemon,,texanus,Agapostemon texanus,133797,,
58661718,2020/08/30 9:01 AM PDT,8/30/20 0:00,2020-08-30 16:01:00 UTC,Pacific Time (US & Canada),173183,serpophaga,2020-09-05 23:18:29 UTC,2020-09-05 23:20:40 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/58661718,https://inaturalist-open-data.s3.amazonaws.com/photos/93668945/medium.jpg?1599347594, , , ,0,0,0,"Anacapa Island, Channel Islands National Park, Channel Islands, Ventura, California, United States",34.01602167,-119.3632767,Anacapa,0,0, ,FALSE, , ,United States,Acrobat Ants,,,,,Formicidae,,,,Crematogaster,,,Crematogaster,47342,,
58661720,2020/08/30 8:47 AM PDT,8/30/20 0:00,2020-08-30 15:47:00 UTC,Pacific Time (US & Canada),173183,serpophaga,2020-09-05 23:18:29 UTC,2020-12-29 04:01:10 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/58661720,https://inaturalist-open-data.s3.amazonaws.com/photos/93669247/medium.jpg?1599347722, , , ,1,0,0,"Anacapa Island, Channel Islands National Park, Channel Islands, Ventura, California, United States",34.01595167,-119.3632333,Anacapa,0,0, ,FALSE, , ,United States,Ancistrocerus,,,,,Vespidae,,,,Ancistrocerus,,,Ancistrocerus,127788,,
58661723,2020/08/30 8:46 AM PDT,8/30/20 0:00,2020-08-30 15:46:00 UTC,Pacific Time (US & Canada),173183,serpophaga,2020-09-05 23:18:31 UTC,2020-09-06 06:09:46 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/58661723,https://inaturalist-open-data.s3.amazonaws.com/photos/93669331/medium.jpg?1599347757, , , ,1,0,0,"Anacapa Island, Channel Islands National Park, Channel Islands, Ventura, California, United States",34.015955,-119.363225,Anacapa,0,0, ,FALSE, , ,United States,Tripartite Sweat Bee,,,,Anthophila,Halictidae,,,,Halictus,,tripartitus,Halictus tripartitus,309390,,
58921925,2020/07/19 2:12 PM PDT,7/19/20 0:00,2020-07-19 21:12:00 UTC,Pacific Time (US & Canada),173183,serpophaga,2020-09-08 03:50:14 UTC,2020-09-23 05:15:59 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/58921925,https://inaturalist-open-data.s3.amazonaws.com/photos/94103276/medium.jpeg?1599536641, , , ,1,0,0,"Ventura County, CA, USA",34.01569453,-119.3627389,Anacapa,90,90, ,FALSE, , ,United States,Metallic Sweat Bees,,,,Anthophila,Halictidae,,,,Lasioglossum,Dialictus,,Dialictus,126545,,
58921926,2020/07/19 2:11 PM PDT,7/19/20 0:00,2020-07-19 21:11:00 UTC,Pacific Time (US & Canada),173183,serpophaga,2020-09-08 03:50:15 UTC,2020-09-23 05:15:50 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/58921926,https://inaturalist-open-data.s3.amazonaws.com/photos/94103284/medium.jpeg?1599536645, , , ,1,0,0,"Ventura County, CA, USA",34.01569453,-119.3627389,Anacapa,90,90, ,FALSE, , ,United States,Ligated Furrow Bee,,,,Anthophila,Halictidae,,,,Halictus,,ligatus,Halictus ligatus,154298,,
58921927,2020/07/19 2:08 PM PDT,7/19/20 0:00,2020-07-19 21:08:00 UTC,Pacific Time (US & Canada),173183,serpophaga,2020-09-08 03:50:15 UTC,2021-02-19 03:51:20 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/58921927,https://inaturalist-open-data.s3.amazonaws.com/photos/94103295/medium.jpeg?1599536651, , , ,1,0,0,"Ventura County, CA, USA",34.01565896,-119.3621167,Anacapa,124,124, ,FALSE, , ,United States,Ancistrocerus,,,,,Vespidae,,,,Ancistrocerus,,,Ancistrocerus,127788,,
58921936,2020/07/19 12:30 PM PDT,7/19/20 0:00,2020-07-19 19:30:00 UTC,Pacific Time (US & Canada),173183,serpophaga,2020-09-08 03:50:18 UTC,2020-09-23 05:15:39 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/58921936,https://inaturalist-open-data.s3.amazonaws.com/photos/94103367/medium.jpeg?1599536682, , , ,1,0,0,"Ventura County, CA, USA",34.01561571,-119.3621025,Anacapa,143,143, ,FALSE, , ,United States,Tripartite Sweat Bee,,,,Anthophila,Halictidae,,,,Halictus,,tripartitus,Halictus tripartitus,309390,,
58921946,2020/07/19 12:10 PM PDT,7/19/20 0:00,2020-07-19 19:10:00 UTC,Pacific Time (US & Canada),173183,serpophaga,2020-09-08 03:50:21 UTC,2020-09-23 05:15:32 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/58921946,https://inaturalist-open-data.s3.amazonaws.com/photos/94103455/medium.jpeg?1599536713, , ,On Grindelia stricta,1,0,0,"Ventura County, CA, USA",34.01461969,-119.3670807,Anacapa,227,227, ,FALSE, , ,United States,Melissodes,,,,Anthophila,Apidae,,,,Melissodes,,,Melissodes,52781,,
58921947,2020/07/19 12:09 PM PDT,7/19/20 0:00,2020-07-19 19:09:00 UTC,Pacific Time (US & Canada),173183,serpophaga,2020-09-08 03:50:21 UTC,2020-09-23 05:15:22 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/58921947,https://inaturalist-open-data.s3.amazonaws.com/photos/94103468/medium.jpeg?1599536719, , ,On Deinandra clementina,1,0,0,"Ventura County, CA, USA",34.01502877,-119.3672738,Anacapa,236,236, ,FALSE, , ,United States,Melissodes,,,,Anthophila,Apidae,,,,Melissodes,,,Melissodes,52781,,
58921948,2020/07/19 12:05 PM PDT,7/19/20 0:00,2020-07-19 19:05:00 UTC,Pacific Time (US & Canada),173183,serpophaga,2020-09-08 03:50:21 UTC,2020-09-23 05:14:58 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/58921948,https://inaturalist-open-data.s3.amazonaws.com/photos/94103482/medium.jpeg?1599536726, , ,On Grindelia stricta,1,0,0,"Ventura County, CA, USA",34.01479755,-119.3671022,Anacapa,165,165, ,FALSE, , ,United States,Ligated Furrow Bee,,,,Anthophila,Halictidae,,,,Halictus,,ligatus,Halictus ligatus,154298,,
59547412,2020/07/20 12:44 PM PDT,7/20/20 0:00,2020-07-20 19:44:00 UTC,Pacific Time (US & Canada),173183,serpophaga,2020-09-14 04:36:45 UTC,2021-01-23 04:29:25 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/59547412,https://inaturalist-open-data.s3.amazonaws.com/photos/95153254/medium.jpeg?1600058077, , , ,1,0,0,"Ventura County, CA, USA",34.01610247,-119.3614086,Anacapa,359,359, ,FALSE, , ,United States,Ancistrocerus,,,,,Vespidae,,,,Ancistrocerus,,,Ancistrocerus,127788,,
59547414,2020/07/20 12:20 PM PDT,7/20/20 0:00,2020-07-20 19:20:00 UTC,Pacific Time (US & Canada),173183,serpophaga,2020-09-14 04:36:45 UTC,2020-11-03 03:29:18 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/59547414,https://inaturalist-open-data.s3.amazonaws.com/photos/95153274/medium.jpeg?1600058100, , , ,2,0,0,"Ventura County, CA, USA",34.01610247,-119.3620952,Anacapa,312,312, ,FALSE, , ,United States,Bembix,,,,,Crabronidae,,,,Bembix,,,Bembix,53067,,
59547416,2020/07/20 12:00 PM PDT,7/20/20 0:00,2020-07-20 19:00:00 UTC,Pacific Time (US & Canada),173183,serpophaga,2020-09-14 04:36:46 UTC,2020-09-25 09:48:16 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/59547416,https://inaturalist-open-data.s3.amazonaws.com/photos/95153287/medium.jpeg?1600058109, , , ,1,0,0,"Ventura County, CA, USA",34.01588904,-119.3644985,Anacapa,351,351, ,FALSE, , ,United States,Melissodes,,,,Anthophila,Apidae,,,,Melissodes,,,Melissodes,52781,,
62268755,Sat Oct 10 2020 16:29:23 GMT-0700 (PDT),10/10/20 0:00,2020-10-10 23:29:23 UTC,Pacific Time (US & Canada),173183,serpophaga,2020-10-11 04:07:52 UTC,2020-10-11 05:28:14 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/62268755,https://inaturalist-open-data.s3.amazonaws.com/photos/99747243/medium.jpg?1602389277, , , ,0,0,3,"Channel Islands National Park, CA, US",34.01602222,-119.3606417,Anacapa,5,5, ,FALSE, , ,United States, ,,,,, ,,,,,,,Hymenoptera,47201,,
62272242,Sat Oct 10 2020 21:34:24 GMT-0700 (PDT),10/10/20 0:00,2020-10-11 04:34:24 UTC,Pacific Time (US & Canada),173183,serpophaga,2020-10-11 05:23:48 UTC,2020-10-14 17:29:43 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/62272242,https://inaturalist-open-data.s3.amazonaws.com/photos/99754050/medium.jpg?1602393832, , , ,1,0,3,"Channel Islands National Park, CA, US",34.01674167,-119.36242,Anacapa,5,5, ,FALSE, , ,United States,Big-headed Ants,,,,,Formicidae,,,,Pheidole,,,Pheidole,47343,,
62408798,2020/10/08 1:26 PM PDT,10/8/20 0:00,2020-10-08 20:26:00 UTC,Pacific Time (US & Canada),173183,serpophaga,2020-10-12 16:38:33 UTC,2020-12-18 14:48:55 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/62408798,https://inaturalist-open-data.s3.amazonaws.com/photos/99986520/medium.jpeg?1602520561, , , ,1,0,0,"Ventura County, CA, USA",34.01577899,-119.3617948,Anacapa,264,264, ,FALSE, , ,United States,Metallic Sweat Bees,,,,Anthophila,Halictidae,,,,Lasioglossum,Dialictus,,Dialictus,126545,,
62408801,2020/10/08 1:26 PM PDT,10/8/20 0:00,2020-10-08 20:26:00 UTC,Pacific Time (US & Canada),173183,serpophaga,2020-10-12 16:38:33 UTC,2020-12-18 14:48:47 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/62408801,https://inaturalist-open-data.s3.amazonaws.com/photos/99986531/medium.jpeg?1602520565, , , ,2,0,0,"Ventura County, CA, USA",34.01577899,-119.3617948,Anacapa,264,264, ,FALSE, , ,United States,Melissodes,,,,Anthophila,Apidae,,,,Melissodes,,,Melissodes,52781,,
63735186,Mon Oct 26 2020 16:12:48 GMT-0700 (PDT),10/26/20 0:00,2020-10-26 23:12:48 UTC,Pacific Time (US & Canada),195291,stephanomeria,2020-10-29 00:39:25 UTC,2020-11-11 05:06:15 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/63735186,https://inaturalist-open-data.s3.amazonaws.com/photos/102340232/medium.jpg?1603931973, , ,Observed after an incredibly large east wind event with 43 mph gusts. Was using Malva assurgentiflora and Grindelia sticks.,1,0,3,"Channel Islands National Park, CA, US",34.01608333,-119.363205,Anacapa,5,5, ,FALSE, , ,United States,Yellow-faced Bumble Bee,,,,Anthophila,Apidae,,,,Bombus,,vosnesenskii,Bombus vosnesenskii,57689,,
64692984,2020/07/20 11:00 AM PDT,7/20/20 0:00,2020-07-20 18:00:00 UTC,Pacific Time (US & Canada),195291,stephanomeria,2020-11-11 22:07:37 UTC,2020-11-12 09:13:23 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/64692984,https://inaturalist-open-data.s3.amazonaws.com/photos/104042257/medium.jpeg?1605130523, , , ,1,0,0,"Malva Planting, Ventura County, CA, USA",34.01575278,-119.3602324,Anacapa,286,286, ,FALSE, , ,United States,Metallic Sweat Bees,,,,Anthophila,Halictidae,,,,Lasioglossum,Dialictus,,Dialictus,126545,,
64692986,2020/07/20 1:02 PM PDT,7/20/20 0:00,2020-07-20 20:02:00 UTC,Pacific Time (US & Canada),195291,stephanomeria,2020-11-11 22:07:37 UTC,2020-11-11 22:07:54 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/64692986,https://inaturalist-open-data.s3.amazonaws.com/photos/104042245/medium.jpeg?1605130516, , , ,0,0,0,"Malva Planting, Ventura County, CA, USA",34.01575278,-119.3602324,Anacapa,286,286, ,FALSE, , ,United States,Acrobat Ants,,,,,Formicidae,,,,Crematogaster,,,Crematogaster,47342,,
