record,source,month_arabic,day_arabic,year,island,order,family,genus,acceptedGenus,specificEp,acceptedEpithet,scientificName,acceptedScientificName
occurrence,Bohart,6,8,1978,Santa Rosa,Hymenoptera,Halictidae,Lasioglossum,Lasioglossum,pavonotum,pavonotum,Lasioglossum pavonotum,Lasioglossum pavonotum
occurrence,Bohart,6,8,1978,Santa Rosa,Hymenoptera,Halictidae,Lasioglossum,Lasioglossum,pavonotum,pavonotum,Lasioglossum pavonotum,Lasioglossum pavonotum
occurrence,Bohart,6,8,1978,Santa Rosa,Hymenoptera,Halictidae,Lasioglossum,Lasioglossum,trizonatum,trizonatum,Lasioglossum trizonatum,Lasioglossum trizonatum
occurrence,Bohart,6,8,1978,Santa Rosa,Hymenoptera,Halictidae,Lasioglossum,Lasioglossum,trizonatum,trizonatum,Lasioglossum trizonatum,Lasioglossum trizonatum
occurrence,Bohart,6,8,1978,Santa Rosa,Hymenoptera,Halictidae,Lasioglossum,Lasioglossum,miguelense,miguelense,Lasioglossum miguelense,Lasioglossum miguelense
occurrence,Bohart,6,8,1978,Santa Rosa,Hymenoptera,Halictidae,Lasioglossum,Lasioglossum,miguelense,miguelense,Lasioglossum miguelense,Lasioglossum miguelense
occurrence,Bohart,6,8,1978,Santa Rosa,Hymenoptera,Halictidae,Lasioglossum,Lasioglossum,miguelense,miguelense,Lasioglossum miguelense,Lasioglossum miguelense
occurrence,Bohart,6,8,1978,Santa Rosa,Hymenoptera,Halictidae,Lasioglossum,Lasioglossum,miguelense,miguelense,Lasioglossum miguelense,Lasioglossum miguelense
occurrence,Bohart,6,8,1978,Santa Rosa,Hymenoptera,Halictidae,Lasioglossum,Lasioglossum,nigrescens,nigrescens,Lasioglossum nigrescens,Lasioglossum nigrescens
occurrence,Bohart,6,8,1978,Santa Rosa,Hymenoptera,Halictidae,Lasioglossum,Lasioglossum,nigrescens,nigrescens,Lasioglossum nigrescens,Lasioglossum nigrescens
occurrence,Bohart,6,8,1978,Santa Rosa,Hymenoptera,Halictidae,Lasioglossum,Lasioglossum,nigrescens,nigrescens,Lasioglossum nigrescens,Lasioglossum nigrescens
occurrence,Bohart,6,8,1978,Santa Rosa,Hymenoptera,Halictidae,Lasioglossum,Lasioglossum,perichlarus,perichlarus,Lasioglossum perichlarus,Lasioglossum perichlarus
occurrence,Bohart,6,8,1978,Santa Rosa,Hymenoptera,Halictidae,Lasioglossum,Lasioglossum,perichlarus,perichlarus,Lasioglossum perichlarus,Lasioglossum perichlarus
occurrence,Bohart,6,8,1978,Santa Rosa,Hymenoptera,Halictidae,Lasioglossum,Lasioglossum,perichlarus,perichlarus,Lasioglossum perichlarus,Lasioglossum perichlarus
occurrence,Bohart,6,8,1978,Santa Rosa,Hymenoptera,Megachilidae,Ashmeadiella,Ashmeadiella,cactorum,cactorum,Ashmeadiella cactorum basalis,Ashmeadiella cactorum basalis
occurrence,Bohart,6,8,1978,Santa Rosa,Hymenoptera,Megachilidae,Ashmeadiella,Ashmeadiella,cactorum,cactorum,Ashmeadiella cactorum basalis,Ashmeadiella cactorum basalis
occurrence,Bohart,6,8,1978,Santa Rosa,Hymenoptera,Megachilidae,Ashmeadiella,Ashmeadiella,cactorum,cactorum,Ashmeadiella cactorum basalis,Ashmeadiella cactorum basalis
occurrence,Bohart,6,8,1978,Santa Rosa,Hymenoptera,Megachilidae,Ashmeadiella,Ashmeadiella,cactorum,cactorum,Ashmeadiella cactorum basalis,Ashmeadiella cactorum basalis
occurrence,Bohart,6,8,1978,Santa Rosa,Hymenoptera,Megachilidae,Ashmeadiella,Ashmeadiella,cactorum,cactorum,Ashmeadiella cactorum basalis,Ashmeadiella cactorum basalis
occurrence,Bohart,6,8,1978,Santa Rosa,Hymenoptera,Megachilidae,Ashmeadiella,Ashmeadiella,cactorum,cactorum,Ashmeadiella cactorum basalis,Ashmeadiella cactorum basalis
occurrence,Bohart,6,8,1978,Santa Rosa,Hymenoptera,Megachilidae,Ashmeadiella,Ashmeadiella,chumashae,chumashae,Ashmeadiella chumashae,Ashmeadiella chumashae
occurrence,Bohart,6,8,1978,Santa Rosa,Hymenoptera,Megachilidae,Osmia,Osmia,seclusa,nemoris,Osmia seclusa,Osmia nemoris
occurrence,Bohart,7,11,1970,San Miguel,Hymenoptera,Apidae,Epeolus,Epeolus,minimus,minimus,Epeolus minimus,Epeolus minimus
occurrence,Bohart,7,11,1970,San Miguel,Hymenoptera,Apidae,Epeolus,Epeolus,minimus,minimus,Epeolus minimus,Epeolus minimus
occurrence,Bohart,7,11,1970,San Miguel,Hymenoptera,Apidae,Epeolus,Epeolus,minimus,minimus,Epeolus minimus,Epeolus minimus
occurrence,Bohart,7,11,1970,San Miguel,Hymenoptera,Apidae,Epeolus,Epeolus,minimus,minimus,Epeolus minimus,Epeolus minimus
occurrence,Bohart,7,11,1970,San Miguel,Hymenoptera,Apidae,Epeolus,Epeolus,minimus,minimus,Epeolus minimus,Epeolus minimus
occurrence,Bohart,7,11,1970,San Miguel,Hymenoptera,Apidae,Epeolus,Epeolus,minimus,minimus,Epeolus minimus,Epeolus minimus
occurrence,Bohart,7,11,1970,San Miguel,Hymenoptera,Apidae,Epeolus,Epeolus,minimus,minimus,Epeolus minimus,Epeolus minimus
occurrence,Bohart,7,11,1970,San Miguel,Hymenoptera,Apidae,Epeolus,Epeolus,minimus,minimus,Epeolus minimus,Epeolus minimus
occurrence,Bohart,7,11,1970,San Miguel,Hymenoptera,Apidae,Epeolus,Epeolus,minimus,minimus,Epeolus minimus,Epeolus minimus
occurrence,Bohart,7,11,1970,San Miguel,Hymenoptera,Apidae,Epeolus,Epeolus,minimus,minimus,Epeolus minimus,Epeolus minimus
occurrence,Bohart,7,11,1970,San Miguel,Hymenoptera,Apidae,Epeolus,Epeolus,minimus,minimus,Epeolus minimus,Epeolus minimus
occurrence,Bohart,7,11,1970,San Miguel,Hymenoptera,Apidae,Epeolus,Epeolus,minimus,minimus,Epeolus minimus,Epeolus minimus
occurrence,Bohart,7,11,1970,San Miguel,Hymenoptera,Apidae,Epeolus,Epeolus,minimus,minimus,Epeolus minimus,Epeolus minimus
occurrence,Bohart,7,11,1970,San Miguel,Hymenoptera,Apidae,Epeolus,Epeolus,minimus,minimus,Epeolus minimus,Epeolus minimus
occurrence,Bohart,7,11,1970,San Miguel,Hymenoptera,Apidae,Epeolus,Epeolus,minimus,minimus,Epeolus minimus,Epeolus minimus
occurrence,Bohart,7,11,1970,San Miguel,Hymenoptera,Apidae,Epeolus,Epeolus,minimus,minimus,Epeolus minimus,Epeolus minimus
occurrence,Bohart,7,11,1970,San Miguel,Hymenoptera,Apidae,Epeolus,Epeolus,minimus,minimus,Epeolus minimus,Epeolus minimus
occurrence,Bohart,7,11,1970,San Miguel,Hymenoptera,Apidae,Epeolus,Epeolus,minimus,minimus,Epeolus minimus,Epeolus minimus
occurrence,Bohart,7,11,1970,San Miguel,Hymenoptera,Apidae,Epeolus,Epeolus,minimus,minimus,Epeolus minimus,Epeolus minimus
occurrence,Bohart,7,11,1970,San Miguel,Hymenoptera,Apidae,Epeolus,Epeolus,minimus,minimus,Epeolus minimus,Epeolus minimus
occurrence,Bohart,7,11,1970,San Miguel,Hymenoptera,Apidae,Epeolus,Epeolus,minimus,minimus,Epeolus minimus,Epeolus minimus
occurrence,Bohart,7,11,1970,San Miguel,Hymenoptera,Colletidae,Colletes,Colletes,hyalinus,hyalinus,Colletes hyalinus,Colletes hyalinus
occurrence,Bohart,7,11,1970,San Miguel,Hymenoptera,Colletidae,Colletes,Colletes,hyalinus,hyalinus,Colletes hyalinus,Colletes hyalinus
occurrence,Bohart,7,11,1970,San Miguel,Hymenoptera,Colletidae,Colletes,Colletes,hyalinus,hyalinus,Colletes hyalinus,Colletes hyalinus
occurrence,Bohart,7,11,1970,San Miguel,Hymenoptera,Colletidae,Colletes,Colletes,hyalinus,hyalinus,Colletes hyalinus,Colletes hyalinus
occurrence,Bohart,7,11,1970,San Miguel,Hymenoptera,Colletidae,Colletes,Colletes,hyalinus,hyalinus,Colletes hyalinus,Colletes hyalinus
occurrence,Bohart,7,11,1970,San Miguel,Hymenoptera,Colletidae,Colletes,Colletes,hyalinus,hyalinus,Colletes hyalinus,Colletes hyalinus
occurrence,Bohart,7,11,1970,San Miguel,Hymenoptera,Colletidae,Colletes,Colletes,hyalinus,hyalinus,Colletes hyalinus,Colletes hyalinus
occurrence,Bohart,7,11,1970,San Miguel,Hymenoptera,Colletidae,Colletes,Colletes,hyalinus,hyalinus,Colletes hyalinus,Colletes hyalinus
occurrence,Bohart,7,11,1970,San Miguel,Hymenoptera,Colletidae,Colletes,Colletes,hyalinus,hyalinus,Colletes hyalinus,Colletes hyalinus
occurrence,Bohart,7,11,1970,San Miguel,Hymenoptera,Colletidae,Colletes,Colletes,hyalinus,hyalinus,Colletes hyalinus,Colletes hyalinus
occurrence,Bohart,7,11,1970,San Miguel,Hymenoptera,Colletidae,Colletes,Colletes,hyalinus,hyalinus,Colletes hyalinus,Colletes hyalinus
occurrence,Bohart,7,11,1970,San Miguel,Hymenoptera,Colletidae,Colletes,Colletes,hyalinus,hyalinus,Colletes hyalinus,Colletes hyalinus
occurrence,Bohart,7,11,1970,San Miguel,Hymenoptera,Colletidae,Colletes,Colletes,hyalinus,hyalinus,Colletes hyalinus,Colletes hyalinus
occurrence,Bohart,7,11,1970,San Miguel,Hymenoptera,Colletidae,Colletes,Colletes,hyalinus,hyalinus,Colletes hyalinus,Colletes hyalinus
occurrence,Bohart,7,11,1970,San Miguel,Hymenoptera,Colletidae,Colletes,Colletes,hyalinus,hyalinus,Colletes hyalinus,Colletes hyalinus
occurrence,Bohart,7,11,1970,San Miguel,Hymenoptera,Colletidae,Colletes,Colletes,hyalinus,hyalinus,Colletes hyalinus,Colletes hyalinus
occurrence,Bohart,7,11,1970,San Miguel,Hymenoptera,Colletidae,Colletes,Colletes,hyalinus,hyalinus,Colletes hyalinus,Colletes hyalinus
occurrence,Bohart,7,11,1970,San Miguel,Hymenoptera,Colletidae,Colletes,Colletes,hyalinus,hyalinus,Colletes hyalinus,Colletes hyalinus
occurrence,Bohart,7,11,1970,San Miguel,Hymenoptera,Colletidae,Colletes,Colletes,hyalinus,hyalinus,Colletes hyalinus,Colletes hyalinus
occurrence,Bohart,7,11,1970,San Miguel,Hymenoptera,Colletidae,Colletes,Colletes,hyalinus,hyalinus,Colletes hyalinus,Colletes hyalinus
occurrence,Bohart,7,11,1970,San Miguel,Hymenoptera,Colletidae,Colletes,Colletes,hyalinus,hyalinus,Colletes hyalinus,Colletes hyalinus
occurrence,Bohart,7,11,1970,San Miguel,Hymenoptera,Colletidae,Colletes,Colletes,hyalinus,hyalinus,Colletes hyalinus,Colletes hyalinus
occurrence,Bohart,7,11,1970,San Miguel,Hymenoptera,Colletidae,Colletes,Colletes,hyalinus,hyalinus,Colletes hyalinus,Colletes hyalinus
occurrence,Bohart,7,11,1970,San Miguel,Hymenoptera,Colletidae,Colletes,Colletes,hyalinus,hyalinus,Colletes hyalinus,Colletes hyalinus
occurrence,Bohart,7,11,1970,San Miguel,Hymenoptera,Colletidae,Colletes,Colletes,hyalinus,hyalinus,Colletes hyalinus,Colletes hyalinus
occurrence,Bohart,7,11,1970,San Miguel,Hymenoptera,Colletidae,Colletes,Colletes,hyalinus,hyalinus,Colletes hyalinus,Colletes hyalinus
occurrence,Bohart,7,11,1970,San Miguel,Hymenoptera,Colletidae,Colletes,Colletes,hyalinus,hyalinus,Colletes hyalinus,Colletes hyalinus
occurrence,Bohart,7,11,1970,San Miguel,Hymenoptera,Colletidae,Colletes,Colletes,hyalinus,hyalinus,Colletes hyalinus,Colletes hyalinus
occurrence,Bohart,7,11,1970,San Miguel,Hymenoptera,Colletidae,Colletes,Colletes,hyalinus,hyalinus,Colletes hyalinus,Colletes hyalinus
occurrence,Bohart,7,11,1970,San Miguel,Hymenoptera,Colletidae,Colletes,Colletes,hyalinus,hyalinus,Colletes hyalinus,Colletes hyalinus
occurrence,Bohart,7,11,1970,San Miguel,Hymenoptera,Colletidae,Colletes,Colletes,hyalinus,hyalinus,Colletes hyalinus,Colletes hyalinus
occurrence,Bohart,7,11,1970,San Miguel,Hymenoptera,Colletidae,Colletes,Colletes,hyalinus,hyalinus,Colletes hyalinus,Colletes hyalinus
occurrence,Bohart,7,11,1970,San Miguel,Hymenoptera,Colletidae,Colletes,Colletes,hyalinus,hyalinus,Colletes hyalinus,Colletes hyalinus
occurrence,Bohart,7,11,1970,San Miguel,Hymenoptera,Colletidae,Colletes,Colletes,hyalinus,hyalinus,Colletes hyalinus,Colletes hyalinus
occurrence,Bohart,7,11,1970,San Miguel,Hymenoptera,Colletidae,Colletes,Colletes,hyalinus,hyalinus,Colletes hyalinus,Colletes hyalinus
occurrence,Bohart,7,11,1970,San Miguel,Hymenoptera,Colletidae,Colletes,Colletes,hyalinus,hyalinus,Colletes hyalinus,Colletes hyalinus
occurrence,Bohart,7,11,1970,San Miguel,Hymenoptera,Colletidae,Colletes,Colletes,hyalinus,hyalinus,Colletes hyalinus,Colletes hyalinus
occurrence,Bohart,7,11,1970,San Miguel,Hymenoptera,Colletidae,Colletes,Colletes,hyalinus,hyalinus,Colletes hyalinus,Colletes hyalinus
occurrence,Bohart,7,11,1970,San Miguel,Hymenoptera,Colletidae,Colletes,Colletes,hyalinus,hyalinus,Colletes hyalinus,Colletes hyalinus
occurrence,Bohart,7,11,1970,San Miguel,Hymenoptera,Colletidae,Colletes,Colletes,hyalinus,hyalinus,Colletes hyalinus,Colletes hyalinus
occurrence,Bohart,7,11,1970,San Miguel,Hymenoptera,Colletidae,Colletes,Colletes,hyalinus,hyalinus,Colletes hyalinus,Colletes hyalinus
occurrence,Bohart,7,11,1970,San Miguel,Hymenoptera,Colletidae,Colletes,Colletes,hyalinus,hyalinus,Colletes hyalinus,Colletes hyalinus
occurrence,Bohart,7,11,1970,San Miguel,Hymenoptera,Colletidae,Colletes,Colletes,hyalinus,hyalinus,Colletes hyalinus,Colletes hyalinus
occurrence,Bohart,7,11,1970,San Miguel,Hymenoptera,Colletidae,Colletes,Colletes,,,Colletes,Colletes
occurrence,Bohart,7,11,1970,San Miguel,Hymenoptera,Colletidae,Colletes,Colletes,,,Colletes,Colletes
occurrence,Bohart,7,11,1970,San Miguel,Hymenoptera,Colletidae,Colletes,Colletes,,,Colletes,Colletes
occurrence,Bohart,7,11,1970,San Miguel,Hymenoptera,Colletidae,Colletes,Colletes,,,Colletes,Colletes
occurrence,Bohart,7,11,1970,San Miguel,Hymenoptera,Colletidae,Colletes,Colletes,,,Colletes,Colletes
occurrence,Bohart,7,11,1970,San Miguel,Hymenoptera,Colletidae,Colletes,Colletes,,,Colletes,Colletes
occurrence,Bohart,7,11,1970,San Miguel,Hymenoptera,Colletidae,Colletes,Colletes,,,Colletes,Colletes
occurrence,Bohart,7,11,1970,San Miguel,Hymenoptera,Colletidae,Colletes,Colletes,,,Colletes,Colletes
occurrence,Bohart,7,11,1970,San Miguel,Hymenoptera,Colletidae,Colletes,Colletes,,,Colletes,Colletes
occurrence,Bohart,7,11,1970,San Miguel,Hymenoptera,Colletidae,Colletes,Colletes,,,Colletes,Colletes
occurrence,Bohart,7,11,1970,San Miguel,Hymenoptera,Colletidae,Colletes,Colletes,,,Colletes,Colletes
occurrence,Bohart,7,11,1970,San Miguel,Hymenoptera,Colletidae,Colletes,Colletes,,,Colletes,Colletes
occurrence,Bohart,7,11,1970,San Miguel,Hymenoptera,Colletidae,Colletes,Colletes,,,Colletes,Colletes
occurrence,Bohart,7,11,1970,San Miguel,Hymenoptera,Colletidae,Colletes,Colletes,,,Colletes,Colletes
occurrence,Bohart,7,11,1970,San Miguel,Hymenoptera,Colletidae,Colletes,Colletes,,,Colletes,Colletes
occurrence,Bohart,7,11,1970,San Miguel,Hymenoptera,Colletidae,Colletes,Colletes,,,Colletes,Colletes
occurrence,Bohart,7,11,1970,San Miguel,Hymenoptera,Colletidae,Colletes,Colletes,,,Colletes,Colletes
occurrence,Bohart,7,11,1970,San Miguel,Hymenoptera,Colletidae,Colletes,Colletes,,,Colletes,Colletes
occurrence,Bohart,7,11,1970,San Miguel,Hymenoptera,Colletidae,Colletes,Colletes,,,Colletes,Colletes
occurrence,Bohart,7,11,1970,San Miguel,Hymenoptera,Colletidae,Colletes,Colletes,,,Colletes,Colletes
occurrence,Bohart,7,11,1970,San Miguel,Hymenoptera,Colletidae,Colletes,Colletes,,,Colletes,Colletes
occurrence,Bohart,7,11,1970,San Miguel,Hymenoptera,Colletidae,Colletes,Colletes,,,Colletes,Colletes
occurrence,Bohart,7,11,1970,San Miguel,Hymenoptera,Halictidae,Lasioglossum,Lasioglossum,perichlarus,perichlarus,Lasioglossum perichlarus,Lasioglossum perichlarus
occurrence,Bohart,7,11,1970,San Miguel,Hymenoptera,Halictidae,Lasioglossum,Lasioglossum,perichlarus,perichlarus,Lasioglossum perichlarus,Lasioglossum perichlarus
occurrence,Bohart,7,11,1970,San Miguel,Hymenoptera,Halictidae,Lasioglossum,Lasioglossum,perichlarus,perichlarus,Lasioglossum perichlarus,Lasioglossum perichlarus
occurrence,Bohart,7,11,1970,San Miguel,Hymenoptera,Halictidae,Lasioglossum,Lasioglossum,perichlarus,perichlarus,Lasioglossum perichlarus,Lasioglossum perichlarus
occurrence,Bohart,7,11,1970,San Miguel,Hymenoptera,Halictidae,Lasioglossum,Lasioglossum,perichlarus,perichlarus,Lasioglossum perichlarus,Lasioglossum perichlarus
occurrence,Bohart,7,11,1970,San Miguel,Hymenoptera,Halictidae,Lasioglossum,Lasioglossum,perichlarus,perichlarus,Lasioglossum perichlarus,Lasioglossum perichlarus
occurrence,Bohart,7,11,1970,San Miguel,Hymenoptera,Halictidae,Lasioglossum,Lasioglossum,perichlarus,perichlarus,Lasioglossum perichlarus,Lasioglossum perichlarus
occurrence,Bohart,7,11,1970,San Miguel,Hymenoptera,Halictidae,Lasioglossum,Lasioglossum,perichlarus,perichlarus,Lasioglossum perichlarus,Lasioglossum perichlarus
occurrence,Bohart,7,11,1970,San Miguel,Hymenoptera,Halictidae,Lasioglossum,Lasioglossum,perichlarus,perichlarus,Lasioglossum perichlarus,Lasioglossum perichlarus
occurrence,Bohart,7,11,1970,San Miguel,Hymenoptera,Halictidae,Lasioglossum,Lasioglossum,perichlarus,perichlarus,Lasioglossum perichlarus,Lasioglossum perichlarus
occurrence,Bohart,7,11,1970,San Miguel,Hymenoptera,Halictidae,Lasioglossum,Lasioglossum,perichlarus,perichlarus,Lasioglossum perichlarus,Lasioglossum perichlarus
occurrence,Bohart,7,11,1970,San Miguel,Hymenoptera,Halictidae,Lasioglossum,Lasioglossum,perichlarus,perichlarus,Lasioglossum perichlarus,Lasioglossum perichlarus
occurrence,Bohart,7,11,1970,San Miguel,Hymenoptera,Halictidae,Lasioglossum,Lasioglossum,perichlarus,perichlarus,Lasioglossum perichlarus,Lasioglossum perichlarus
occurrence,Bohart,7,11,1970,San Miguel,Hymenoptera,Halictidae,Lasioglossum,Lasioglossum,perichlarus,perichlarus,Lasioglossum perichlarus,Lasioglossum perichlarus
occurrence,Bohart,7,11,1970,San Miguel,Hymenoptera,Halictidae,Lasioglossum,Lasioglossum,perichlarus,perichlarus,Lasioglossum perichlarus,Lasioglossum perichlarus
occurrence,Bohart,7,11,1970,San Miguel,Hymenoptera,Halictidae,Lasioglossum,Lasioglossum,perichlarus,perichlarus,Lasioglossum perichlarus,Lasioglossum perichlarus
occurrence,Bohart,7,11,1970,San Miguel,Hymenoptera,Halictidae,Lasioglossum,Lasioglossum,perichlarus,perichlarus,Lasioglossum perichlarus,Lasioglossum perichlarus
occurrence,Bohart,7,11,1970,San Miguel,Hymenoptera,Halictidae,Lasioglossum,Lasioglossum,perichlarus,perichlarus,Lasioglossum perichlarus,Lasioglossum perichlarus
occurrence,Bohart,7,11,1970,San Miguel,Hymenoptera,Halictidae,Lasioglossum,Lasioglossum,perichlarus,perichlarus,Lasioglossum perichlarus,Lasioglossum perichlarus
occurrence,Bohart,7,11,1970,San Miguel,Hymenoptera,Halictidae,Lasioglossum,Lasioglossum,perichlarus,perichlarus,Lasioglossum perichlarus,Lasioglossum perichlarus
occurrence,Bohart,7,11,1970,San Miguel,Hymenoptera,Halictidae,Lasioglossum,Lasioglossum,perichlarus,perichlarus,Lasioglossum perichlarus,Lasioglossum perichlarus
occurrence,Bohart,7,11,1970,San Miguel,Hymenoptera,Halictidae,Lasioglossum,Lasioglossum,perichlarus,perichlarus,Lasioglossum perichlarus,Lasioglossum perichlarus
occurrence,Bohart,7,11,1970,San Miguel,Hymenoptera,Halictidae,Lasioglossum,Lasioglossum,perichlarus,perichlarus,Lasioglossum perichlarus,Lasioglossum perichlarus
occurrence,Bohart,7,11,1970,San Miguel,Hymenoptera,Halictidae,Lasioglossum,Lasioglossum,perichlarus,perichlarus,Lasioglossum perichlarus,Lasioglossum perichlarus
occurrence,Bohart,7,11,1970,San Miguel,Hymenoptera,Halictidae,Lasioglossum,Lasioglossum,perichlarus,perichlarus,Lasioglossum perichlarus,Lasioglossum perichlarus
occurrence,Bohart,7,11,1970,San Miguel,Hymenoptera,Halictidae,Lasioglossum,Lasioglossum,perichlarus,perichlarus,Lasioglossum perichlarus,Lasioglossum perichlarus
occurrence,Bohart,7,11,1970,San Miguel,Hymenoptera,Halictidae,Lasioglossum,Lasioglossum,perichlarus,perichlarus,Lasioglossum perichlarus,Lasioglossum perichlarus
occurrence,Bohart,7,11,1970,San Miguel,Hymenoptera,Halictidae,Lasioglossum,Lasioglossum,perichlarus,perichlarus,Lasioglossum perichlarus,Lasioglossum perichlarus
occurrence,Bohart,7,11,1970,San Miguel,Hymenoptera,Halictidae,Lasioglossum,Lasioglossum,perichlarus,perichlarus,Lasioglossum perichlarus,Lasioglossum perichlarus
occurrence,Bohart,7,11,1970,San Miguel,Hymenoptera,Halictidae,Lasioglossum,Lasioglossum,perichlarus,perichlarus,Lasioglossum perichlarus,Lasioglossum perichlarus
occurrence,Bohart,7,11,1970,San Miguel,Hymenoptera,Halictidae,Lasioglossum,Lasioglossum,perichlarus,perichlarus,Lasioglossum perichlarus,Lasioglossum perichlarus
occurrence,Bohart,7,11,1970,San Miguel,Hymenoptera,Halictidae,Lasioglossum,Lasioglossum,perichlarus,perichlarus,Lasioglossum perichlarus,Lasioglossum perichlarus
occurrence,Bohart,7,11,1970,San Miguel,Hymenoptera,Halictidae,Lasioglossum,Lasioglossum,perichlarus,perichlarus,Lasioglossum perichlarus,Lasioglossum perichlarus
occurrence,Bohart,7,11,1970,San Miguel,Hymenoptera,Halictidae,Lasioglossum,Lasioglossum,perichlarus,perichlarus,Lasioglossum perichlarus,Lasioglossum perichlarus
occurrence,Bohart,7,11,1970,San Miguel,Hymenoptera,Halictidae,Lasioglossum,Lasioglossum,perichlarus,perichlarus,Lasioglossum perichlarus,Lasioglossum perichlarus
occurrence,Bohart,7,11,1970,San Miguel,Hymenoptera,Halictidae,Lasioglossum,Lasioglossum,perichlarus,perichlarus,Lasioglossum perichlarus,Lasioglossum perichlarus
occurrence,Bohart,7,11,1970,San Miguel,Hymenoptera,Halictidae,Lasioglossum,Lasioglossum,perichlarus,perichlarus,Lasioglossum perichlarus,Lasioglossum perichlarus
occurrence,Bohart,7,11,1970,San Miguel,Hymenoptera,Halictidae,Lasioglossum,Lasioglossum,perichlarus,perichlarus,Lasioglossum perichlarus,Lasioglossum perichlarus
occurrence,Bohart,7,11,1970,San Miguel,Hymenoptera,Halictidae,Lasioglossum,Lasioglossum,perichlarus,perichlarus,Lasioglossum perichlarus,Lasioglossum perichlarus
occurrence,Bohart,7,11,1970,San Miguel,Hymenoptera,Halictidae,Lasioglossum,Lasioglossum,perichlarus,perichlarus,Lasioglossum perichlarus,Lasioglossum perichlarus
occurrence,Bohart,7,11,1970,San Miguel,Hymenoptera,Halictidae,Lasioglossum,Lasioglossum,perichlarus,perichlarus,Lasioglossum perichlarus,Lasioglossum perichlarus
occurrence,Bohart,7,11,1970,San Miguel,Hymenoptera,Halictidae,Lasioglossum,Lasioglossum,perichlarus,perichlarus,Lasioglossum perichlarus,Lasioglossum perichlarus
occurrence,Bohart,7,11,1970,San Miguel,Hymenoptera,Halictidae,Lasioglossum,Lasioglossum,perichlarus,perichlarus,Lasioglossum perichlarus,Lasioglossum perichlarus
occurrence,Bohart,7,11,1970,San Miguel,Hymenoptera,Halictidae,Lasioglossum,Lasioglossum,pavonotum,pavonotum,Lasioglossum pavonotum,Lasioglossum pavonotum
occurrence,Bohart,7,11,1970,San Miguel,Hymenoptera,Halictidae,Lasioglossum,Lasioglossum,pavonotum,pavonotum,Lasioglossum pavonotum,Lasioglossum pavonotum
occurrence,Bohart,8,13,1985,San Miguel,Hymenoptera,Colletidae,Colletes,Colletes,hyalinus,hyalinus,Colletes hyalinus,Colletes hyalinus
occurrence,Bohart,8,13,1985,San Miguel,Hymenoptera,Halictidae,Agapostemon,Agapostemon,texanus,texanus,Agapostemon texanus,Agapostemon texanus
