"","source","year","month","island","order","acceptedFamily","acceptedGenus","acceptedName"
"30123","iNaturalist",2019,8,"San Clemente","Araneae","Araneidae","Araneus",
"30124","iNaturalist",2017,7,"Santa Catalina","Araneae","Araneidae","Araneus",
"30125","iNaturalist",2019,5,"Santa Catalina","Araneae","Araneidae","Araneus",
"30126","iNaturalist",,,"San Clemente","Araneae","Araneidae","Araneus",
"30127","iNaturalist",2019,5,"San Clemente","Araneae","Araneidae","Araneus",
"30128","iNaturalist",2019,8,"San Clemente","Araneae","Araneidae","Araneus",
"30129","iNaturalist",2020,6,"San Clemente","Araneae","Araneidae","Araneus",
"30130","iNaturalist",2020,7,"San Clemente","Araneae","Araneidae","Araneus",
"30131","iNaturalist",2020,8,"San Clemente","Araneae","Araneidae","Araneus",
"30132","iNaturalist",2019,4,"Santa Cruz","Araneae","Araneidae","Araneus",
"30133","iNaturalist",2017,4,"Santa Catalina","Araneae","Araneidae","Araneus",
"30134","iNaturalist",2020,7,"San Clemente","Araneae","Araneidae","Araneus","Araneus andrewsi"
"30135","iNaturalist",2017,5,"Santa Cruz","Araneae","Araneidae","Araneus","Araneus andrewsi"
"30136","iNaturalist",2015,7,"Santa Cruz","Araneae","Araneidae","Araneus","Araneus andrewsi"
"30137","iNaturalist",2019,6,"Santa Catalina","Araneae","Araneidae","Araneus","Araneus andrewsi"
"30138","iNaturalist",2019,6,"Santa Catalina","Araneae","Araneidae","Araneus","Araneus andrewsi"
"30139","iNaturalist",2019,6,"Santa Catalina","Araneae","Araneidae","Araneus","Araneus andrewsi"
"30140","iNaturalist",2016,7,"Santa Catalina","Araneae","Araneidae","Araneus","Araneus detrimentosus"
"30141","iNaturalist",2019,12,"Santa Catalina","Araneae","Araneidae","Araneus","Araneus gemma"
"30142","iNaturalist",2019,9,"Santa Catalina","Araneae","Araneidae","Argiope",
"30143","iNaturalist",2017,4,"Santa Catalina","Araneae","Araneidae","Argiope","Argiope argentata"
"30144","iNaturalist",2018,10,"Santa Catalina","Araneae","Araneidae","Argiope","Argiope argentata"
"30145","iNaturalist",2019,6,"Santa Catalina","Araneae","Araneidae","Argiope","Argiope argentata"
"30146","iNaturalist",2019,6,"Santa Catalina","Araneae","Araneidae","Argiope","Argiope argentata"
"30147","iNaturalist",2015,7,"Santa Catalina","Araneae","Araneidae","Argiope","Argiope argentata"
"30148","iNaturalist",2015,7,"Santa Catalina","Araneae","Araneidae","Argiope","Argiope argentata"
"30149","iNaturalist",2015,7,"Santa Catalina","Araneae","Araneidae","Argiope","Argiope argentata"
"30150","iNaturalist",2015,7,"Santa Catalina","Araneae","Araneidae","Argiope","Argiope argentata"
"30151","iNaturalist",2015,7,"Santa Catalina","Araneae","Araneidae","Argiope","Argiope argentata"
"30152","iNaturalist",2015,7,"Santa Catalina","Araneae","Araneidae","Argiope","Argiope argentata"
"30153","iNaturalist",2015,7,"Santa Catalina","Araneae","Araneidae","Argiope","Argiope argentata"
"30154","iNaturalist",2015,7,"Santa Catalina","Araneae","Araneidae","Argiope","Argiope argentata"
"30155","iNaturalist",2015,7,"Santa Catalina","Araneae","Araneidae","Argiope","Argiope argentata"
"30156","iNaturalist",2015,7,"Santa Catalina","Araneae","Araneidae","Argiope","Argiope argentata"
"30157","iNaturalist",2015,7,"Santa Catalina","Araneae","Araneidae","Argiope","Argiope argentata"
"30158","iNaturalist",2015,7,"Santa Catalina","Araneae","Araneidae","Argiope","Argiope argentata"
"30159","iNaturalist",2015,7,"Santa Catalina","Araneae","Araneidae","Argiope","Argiope argentata"
"30160","iNaturalist",2015,7,"Santa Catalina","Araneae","Araneidae","Argiope","Argiope argentata"
"30161","iNaturalist",2017,10,"Santa Barbara","Araneae","Araneidae","Argiope","Argiope argentata"
"30162","iNaturalist",2015,7,"Santa Cruz","Araneae","Araneidae","Argiope","Argiope argentata"
"30163","iNaturalist",2020,10,"Santa Catalina","Araneae","Araneidae","Argiope","Argiope argentata"
"30164","iNaturalist",2019,3,"Santa Catalina","Araneae","Araneidae","Argiope","Argiope argentata"
"30165","iNaturalist",2013,11,"Santa Catalina","Araneae","Araneidae","Argiope","Argiope argentata"
"30166","iNaturalist",2017,4,"San Clemente","Araneae","Araneidae","Argiope","Argiope argentata"
"30167","iNaturalist",2019,3,"San Clemente","Araneae","Araneidae","Argiope","Argiope argentata"
"30168","iNaturalist",2019,3,"San Clemente","Araneae","Araneidae","Argiope","Argiope argentata"
"30169","iNaturalist",2019,4,"San Clemente","Araneae","Araneidae","Argiope","Argiope argentata"
"30170","iNaturalist",2019,5,"San Clemente","Araneae","Araneidae","Argiope","Argiope argentata"
"30171","iNaturalist",2019,4,"San Clemente","Araneae","Araneidae","Argiope","Argiope argentata"
"30172","iNaturalist",2019,6,"San Clemente","Araneae","Araneidae","Argiope","Argiope argentata"
"30173","iNaturalist",2019,6,"San Clemente","Araneae","Araneidae","Argiope","Argiope argentata"
"30174","iNaturalist",2019,5,"San Clemente","Araneae","Araneidae","Argiope","Argiope argentata"
"30175","iNaturalist",2019,5,"San Clemente","Araneae","Araneidae","Argiope","Argiope argentata"
"30176","iNaturalist",2019,5,"San Clemente","Araneae","Araneidae","Argiope","Argiope argentata"
"30177","iNaturalist",2019,6,"San Clemente","Araneae","Araneidae","Argiope","Argiope argentata"
"30178","iNaturalist",2019,6,"San Clemente","Araneae","Araneidae","Argiope","Argiope argentata"
"30179","iNaturalist",2019,6,"San Clemente","Araneae","Araneidae","Argiope","Argiope argentata"
"30180","iNaturalist",2019,6,"San Clemente","Araneae","Araneidae","Argiope","Argiope argentata"
"30181","iNaturalist",2019,6,"San Clemente","Araneae","Araneidae","Argiope","Argiope argentata"
"30182","iNaturalist",2019,6,"San Clemente","Araneae","Araneidae","Argiope","Argiope argentata"
"30183","iNaturalist",2019,6,"San Clemente","Araneae","Araneidae","Argiope","Argiope argentata"
"30184","iNaturalist",2019,6,"San Clemente","Araneae","Araneidae","Argiope","Argiope argentata"
"30185","iNaturalist",2019,6,"San Clemente","Araneae","Araneidae","Argiope","Argiope argentata"
"30186","iNaturalist",2019,8,"San Clemente","Araneae","Araneidae","Argiope","Argiope argentata"
"30187","iNaturalist",2019,6,"San Clemente","Araneae","Araneidae","Argiope","Argiope argentata"
"30188","iNaturalist",2019,6,"San Clemente","Araneae","Araneidae","Argiope","Argiope argentata"
"30189","iNaturalist",2017,8,"Santa Catalina","Araneae","Araneidae","Argiope","Argiope argentata"
"30190","iNaturalist",2018,3,"Santa Catalina","Araneae","Araneidae","Argiope","Argiope argentata"
"30191","iNaturalist",2012,7,"Santa Catalina","Araneae","Araneidae","Argiope","Argiope argentata"
"30192","iNaturalist",2019,10,"Santa Catalina","Araneae","Araneidae","Argiope","Argiope argentata"
"30193","iNaturalist",2021,5,"Santa Catalina","Araneae","Araneidae","Argiope","Argiope argentata"
"30194","iNaturalist",2016,7,"San Clemente","Araneae","Araneidae","Argiope","Argiope argentata"
"30195","iNaturalist",2019,3,"San Clemente","Araneae","Araneidae","Argiope","Argiope argentata"
"30196","iNaturalist",2019,3,"San Clemente","Araneae","Araneidae","Argiope","Argiope argentata"
"30197","iNaturalist",2019,4,"San Clemente","Araneae","Araneidae","Argiope","Argiope argentata"
"30198","iNaturalist",2019,4,"San Clemente","Araneae","Araneidae","Argiope","Argiope argentata"
"30199","iNaturalist",2019,4,"San Clemente","Araneae","Araneidae","Argiope","Argiope argentata"
"30200","iNaturalist",2019,5,"San Clemente","Araneae","Araneidae","Argiope","Argiope argentata"
"30201","iNaturalist",2019,6,"San Clemente","Araneae","Araneidae","Argiope","Argiope argentata"
"30202","iNaturalist",2019,6,"San Clemente","Araneae","Araneidae","Argiope","Argiope argentata"
"30203","iNaturalist",2015,8,"Santa Catalina","Araneae","Araneidae","Argiope","Argiope argentata"
"30204","iNaturalist",2017,6,"Santa Catalina","Araneae","Araneidae","Argiope","Argiope argentata"
"30205","iNaturalist",2017,6,"Santa Catalina","Araneae","Araneidae","Argiope","Argiope argentata"
"30206","iNaturalist",2017,9,"Santa Catalina","Araneae","Araneidae","Argiope","Argiope argentata"
"30207","iNaturalist",2018,8,"Santa Catalina","Araneae","Araneidae","Argiope","Argiope argentata"
"30208","iNaturalist",2018,9,"Santa Catalina","Araneae","Araneidae","Argiope","Argiope argentata"
"30209","iNaturalist",2019,5,"Santa Catalina","Araneae","Araneidae","Argiope","Argiope argentata"
"30210","iNaturalist",2019,7,"Santa Catalina","Araneae","Araneidae","Argiope","Argiope argentata"
"30211","iNaturalist",2019,9,"Santa Catalina","Araneae","Araneidae","Argiope","Argiope argentata"
"30212","iNaturalist",2019,9,"Santa Catalina","Araneae","Araneidae","Argiope","Argiope argentata"
"30213","iNaturalist",,,"San Clemente","Araneae","Araneidae","Argiope","Argiope argentata"
"30214","iNaturalist",2019,3,"San Clemente","Araneae","Araneidae","Argiope","Argiope argentata"
"30215","iNaturalist",2019,3,"San Clemente","Araneae","Araneidae","Argiope","Argiope argentata"
"30216","iNaturalist",2019,3,"San Clemente","Araneae","Araneidae","Argiope","Argiope argentata"
"30217","iNaturalist",2019,3,"San Clemente","Araneae","Araneidae","Argiope","Argiope argentata"
"30218","iNaturalist",2019,3,"San Clemente","Araneae","Araneidae","Argiope","Argiope argentata"
"30219","iNaturalist",2019,3,"San Clemente","Araneae","Araneidae","Argiope","Argiope argentata"
"30220","iNaturalist",2019,3,"San Clemente","Araneae","Araneidae","Argiope","Argiope argentata"
"30221","iNaturalist",2019,6,"San Clemente","Araneae","Araneidae","Argiope","Argiope argentata"
"30222","iNaturalist",2019,6,"San Clemente","Araneae","Araneidae","Argiope","Argiope argentata"
"30223","iNaturalist",2019,6,"San Clemente","Araneae","Araneidae","Argiope","Argiope argentata"
"30224","iNaturalist",2019,6,"San Clemente","Araneae","Araneidae","Argiope","Argiope argentata"
"30225","iNaturalist",2016,8,"Santa Catalina","Araneae","Araneidae","Argiope","Argiope argentata"
"30226","iNaturalist",2016,8,"Santa Catalina","Araneae","Araneidae","Argiope","Argiope argentata"
"30227","iNaturalist",2016,7,"Santa Catalina","Araneae","Araneidae","Argiope","Argiope argentata"
"30228","iNaturalist",2016,7,"Santa Catalina","Araneae","Araneidae","Argiope","Argiope argentata"
"30229","iNaturalist",2016,7,"Santa Catalina","Araneae","Araneidae","Argiope","Argiope argentata"
"30230","iNaturalist",2017,2,"Santa Catalina","Araneae","Araneidae","Argiope","Argiope argentata"
"30231","iNaturalist",2016,7,"San Clemente","Araneae","Araneidae","Argiope","Argiope argentata"
"30232","iNaturalist",2018,7,"San Clemente","Araneae","Araneidae","Argiope","Argiope argentata"
"30233","iNaturalist",2019,2,"San Clemente","Araneae","Araneidae","Argiope","Argiope argentata"
"30234","iNaturalist",2019,3,"San Clemente","Araneae","Araneidae","Argiope","Argiope argentata"
"30235","iNaturalist",2019,4,"San Clemente","Araneae","Araneidae","Argiope","Argiope argentata"
"30236","iNaturalist",2019,5,"San Clemente","Araneae","Araneidae","Argiope","Argiope argentata"
"30237","iNaturalist",2019,6,"San Clemente","Araneae","Araneidae","Argiope","Argiope argentata"
"30238","iNaturalist",2019,6,"San Clemente","Araneae","Araneidae","Argiope","Argiope argentata"
"30239","iNaturalist",2020,8,"San Clemente","Araneae","Araneidae","Argiope","Argiope argentata"
"30240","iNaturalist",2020,9,"San Clemente","Araneae","Araneidae","Argiope","Argiope argentata"
"30241","iNaturalist",2020,10,"San Clemente","Araneae","Araneidae","Argiope","Argiope argentata"
"30242","iNaturalist",2021,4,"San Clemente","Araneae","Araneidae","Argiope","Argiope argentata"
"30243","iNaturalist",2021,5,"San Clemente","Araneae","Araneidae","Argiope","Argiope argentata"
"30244","iNaturalist",2018,10,"San Clemente","Araneae","Araneidae","Argiope","Argiope argentata"
"30245","iNaturalist",2016,3,"Santa Cruz","Araneae","Araneidae","Argiope","Argiope argentata"
"30246","iNaturalist",2019,5,"Santa Rosa","Araneae","Araneidae","Argiope","Argiope argentata"
"30247","iNaturalist",2019,5,"Santa Catalina","Araneae","Araneidae","Argiope","Argiope argentata"
"30248","iNaturalist",2019,7,"Santa Catalina","Araneae","Araneidae","Argiope","Argiope argentata"
"30249","iNaturalist",2015,8,"Santa Catalina","Araneae","Araneidae","Argiope","Argiope argentata"
"30250","iNaturalist",2019,9,"Santa Catalina","Araneae","Araneidae","Argiope","Argiope argentata"
"30251","iNaturalist",2019,7,"Santa Catalina","Araneae","Araneidae","Argiope","Argiope argentata"
"30252","iNaturalist",2020,7,"Santa Catalina","Araneae","Araneidae","Argiope","Argiope argentata"
"30253","iNaturalist",2020,10,"Santa Catalina","Araneae","Araneidae","Argiope","Argiope argentata"
"30254","iNaturalist",2019,10,"Santa Catalina","Araneae","Araneidae","Argiope","Argiope argentata"
"30255","iNaturalist",2015,10,"Santa Cruz","Araneae","Araneidae","Argiope","Argiope argentata"
"30256","iNaturalist",,,"Santa Cruz","Araneae","Araneidae","Argiope","Argiope argentata"
"30257","iNaturalist",2020,9,"Santa Cruz","Araneae","Araneidae","Argiope","Argiope argentata"
"30258","iNaturalist",,,"San Clemente","Araneae","Araneidae","Argiope","Argiope argentata"
"30259","iNaturalist",2017,7,"Santa Catalina","Araneae","Araneidae","Argiope","Argiope argentata"
"30260","iNaturalist",2019,2,"San Clemente","Araneae","Araneidae","Argiope","Argiope argentata"
"30261","iNaturalist",2019,3,"San Clemente","Araneae","Araneidae","Argiope","Argiope argentata"
"30262","iNaturalist",,,"San Clemente","Araneae","Araneidae","Argiope","Argiope argentata"
"30263","iNaturalist",2019,4,"San Clemente","Araneae","Araneidae","Argiope","Argiope argentata"
"30264","iNaturalist",2012,10,"San Nicolas","Araneae","Araneidae","Argiope","Argiope argentata"
"30265","iNaturalist",2017,5,"Santa Catalina","Araneae","Araneidae","Argiope","Argiope argentata"
"30266","iNaturalist",2015,8,"Santa Catalina","Araneae","Araneidae","Argiope","Argiope argentata"
"30267","iNaturalist",,,"Santa Catalina","Araneae","Araneidae","Argiope","Argiope aurantia"
"30268","iNaturalist",2009,9,"Santa Cruz","Araneae","Araneidae","Argiope","Argiope aurantia"
"30269","iNaturalist",,,"Santa Catalina","Araneae","Araneidae","Argiope","Argiope trifasciata"
"30270","iNaturalist",2019,10,"Santa Cruz","Araneae","Araneidae","Argiope","Argiope trifasciata"
"30271","iNaturalist",2018,10,"San Clemente","Araneae","Araneidae","Argiope","Argiope trifasciata"
"30272","iNaturalist",2019,9,"San Clemente","Araneae","Araneidae","Argiope","Argiope trifasciata"
"30273","iNaturalist",2019,10,"San Clemente","Araneae","Araneidae","Argiope","Argiope trifasciata"
"30274","iNaturalist",2020,9,"San Clemente","Araneae","Araneidae","Argiope","Argiope trifasciata"
"30275","iNaturalist",2018,10,"San Clemente","Araneae","Araneidae","Argiope","Argiope trifasciata"
"30276","iNaturalist",2019,6,"San Clemente","Araneae","Araneidae","Argiope","Argiope trifasciata"
"30277","iNaturalist",2019,8,"San Clemente","Araneae","Araneidae","Argiope","Argiope trifasciata"
"30278","iNaturalist",2019,10,"San Clemente","Araneae","Araneidae","Argiope","Argiope trifasciata"
"30279","iNaturalist",2020,10,"San Clemente","Araneae","Araneidae","Argiope","Argiope trifasciata"
"30280","iNaturalist",,,"Santa Cruz","Araneae","Araneidae","Argiope","Argiope trifasciata"
"30281","iNaturalist",2012,10,"San Nicolas","Araneae","Araneidae","Argiope","Argiope trifasciata"
"30282","iNaturalist",2020,7,"Anacapa","Araneae","Araneidae","Cyclosa",
"30283","iNaturalist",2019,6,"San Clemente","Araneae","Araneidae","Cyclosa",
"30284","iNaturalist",2020,3,"San Clemente","Araneae","Araneidae","Cyclosa","Cyclosa turbinata"
"30285","iNaturalist",2019,6,"Santa Catalina","Araneae","Araneidae","Cyclosa","Cyclosa turbinata"
"30286","iNaturalist",2012,10,"San Nicolas","Araneae","Araneidae","Cyclosa","Cyclosa turbinata"
"30287","iNaturalist",2019,3,"San Clemente","Araneae","Araneidae","Eustala",
"30288","iNaturalist",2019,5,"San Clemente","Araneae","Araneidae","Eustala",
"30289","iNaturalist",2019,7,"San Clemente","Araneae","Araneidae","Eustala",
"30290","iNaturalist",2019,4,"San Clemente","Araneae","Araneidae","Eustala",
"30291","iNaturalist",2021,5,"San Clemente","Araneae","Araneidae","Eustala",
"30292","iNaturalist",2019,7,"San Clemente","Araneae","Araneidae","Mastophora","Mastophora cornigera"
"30293","iNaturalist",2017,2,"Santa Catalina","Araneae","Araneidae","Metepeira",
"30294","iNaturalist",2019,3,"Santa Barbara","Araneae","Araneidae","Metepeira",
"30295","iNaturalist",2020,3,"Santa Cruz","Araneae","Araneidae","Metepeira",
"30296","iNaturalist",2019,3,"Santa Catalina","Araneae","Araneidae","Metepeira",
"30297","iNaturalist",2019,6,"San Clemente","Araneae","Araneidae","Metepeira",
"30298","iNaturalist",2019,9,"San Clemente","Araneae","Araneidae","Metepeira",
"30299","iNaturalist",2019,6,"Santa Catalina","Araneae","Araneidae","Metepeira",
"30300","iNaturalist",2019,3,"San Clemente","Araneae","Araneidae","Metepeira",
"30301","iNaturalist",2019,4,"San Clemente","Araneae","Araneidae","Metepeira",
"30302","iNaturalist",2019,5,"San Clemente","Araneae","Araneidae","Metepeira",
"30303","iNaturalist",2020,5,"San Clemente","Araneae","Araneidae","Metepeira",
"30304","iNaturalist",2020,2,"Santa Catalina","Araneae","Araneidae","Metepeira",
"30305","iNaturalist",2019,3,"San Clemente","Araneae","Araneidae","Metepeira",
"30306","iNaturalist",2019,3,"San Clemente","Araneae","Araneidae","Metepeira",
"30307","iNaturalist",2016,8,"Santa Catalina","Araneae","Araneidae","Metepeira",
"30308","iNaturalist",2019,8,"San Clemente","Araneae","Araneidae","Metepeira",
"30309","iNaturalist",2019,8,"San Clemente","Araneae","Araneidae","Metepeira",
"30310","iNaturalist",2020,7,"San Clemente","Araneae","Araneidae","Metepeira",
"30311","iNaturalist",2020,8,"San Clemente","Araneae","Araneidae","Metepeira",
"30312","iNaturalist",2017,4,"San Nicolas","Araneae","Araneidae","Metepeira",
"30313","iNaturalist",2019,6,"San Nicolas","Araneae","Araneidae","Metepeira",
"30314","iNaturalist",2019,3,"Santa Barbara","Araneae","Araneidae","Metepeira",
"30315","iNaturalist",2019,7,"Santa Cruz","Araneae","Araneidae","Metepeira",
"30316","iNaturalist",2020,2,"San Miguel","Araneae","Araneidae","Metepeira",
"30317","iNaturalist",2019,6,"Santa Barbara","Araneae","Araneidae","Metepeira",
"30318","iNaturalist",2019,5,"San Clemente","Araneae","Araneidae","Metepeira",
"30319","iNaturalist",2019,6,"San Nicolas","Araneae","Araneidae","Metepeira",
"30320","iNaturalist",2020,7,"Anacapa","Araneae","Araneidae","Metepeira",
"30321","iNaturalist",2019,6,"San Clemente","Araneae","Araneidae","Metepeira","Metepeira spinipes"
"30322","iNaturalist",2019,5,"Santa Catalina","Araneae","Araneidae","Neoscona",
"30323","iNaturalist",2019,5,"Santa Catalina","Araneae","Araneidae","Neoscona","Neoscona crucifera"
"30324","iNaturalist",2019,8,,"Araneae","Araneidae","Neoscona","Neoscona crucifera"
"30325","iNaturalist",2019,4,"Santa Catalina","Araneae","Araneidae","Neoscona","Neoscona crucifera"
"30326","iNaturalist",2019,4,"Santa Catalina","Araneae","Araneidae","Neoscona","Neoscona crucifera"
"30327","iNaturalist",2020,11,"Anacapa","Araneae","Araneidae","Zygiella",
"30328","iNaturalist",2019,6,"San Clemente","Araneae","Araneidae","Zygiella","Zygiella x-notata"
"30329","iNaturalist",2018,5,"Santa Catalina","Araneae","Araneidae","Zygiella","Zygiella x-notata"
"30330","iNaturalist",2017,5,"Santa Cruz","Araneae","Araneidae","Zygiella","Zygiella x-notata"
"30331","iNaturalist",,,"San Clemente","Trombidiformes","Bdellidae",,
"30332","iNaturalist",,,"San Clemente","Trombidiformes","Bdellidae",,
"30333","iNaturalist",,,"San Clemente","Trombidiformes","Bdellidae",,
"30334","iNaturalist",2019,11,"Santa Catalina","Trombidiformes","Bdellidae",,
"30335","iNaturalist",2019,3,"San Clemente","Trombidiformes","Bdellidae",,
"30336","iNaturalist",2019,3,"San Clemente","Trombidiformes","Bdellidae",,
"30337","iNaturalist",2020,2,"San Clemente","Trombidiformes","Bdellidae",,
