record,source,place_guess,island,latitude,longitude,positional_accuracy,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,iconic_taxon_name,taxon_id,taxon_family_name,acceptedFamily,taxon_genus_name,acceptedGenus,taxon_species_name,taxon_subspecies_name,id,month,year,time_obser,ved_at,time_3,time_zone,scientificName,order,acceptedName,common_name,user_login,quality_grade,license,url,image_url,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id
occurrence,iNaturalist,"Grove Canyon, San Clemente Island, Los Angeles County, CA, USA. Coordinate uncertainty reflects the area from which the specimens were sampled.",San Clemente,32.8779,-118.4353,40,40,,,FALSE,,,Spiders,Arachnida,47118,,,,,,,73275127,,,,,,Pacific Time (US & Canada),Araneae,Araneae,,Spiders,pileated,needs_id,CC-BY,https://www.inaturalist.org/observations/73275127,https://inaturalist-open-data.s3.amazonaws.com/photos/119600697/medium.jpg?1617855491,"Collected via beat sheet of Lyonothamnus floribundus ssp. aspleniifolius in a steep, forested, canyon. Images by Carly E. Yarnell.",0,0,FALSE,
occurrence,iNaturalist,"Grove Canyon, San Clemente Island, Los Angeles County, CA, USA. Coordinate uncertainty reflects the area from which the specimens were sampled.",San Clemente,32.8779,-118.4353,40,40,,,FALSE,,,Spiders,Arachnida,47118,,,,,,,73275139,,,,,,Pacific Time (US & Canada),Araneae,Araneae,,Spiders,pileated,needs_id,CC-BY,https://www.inaturalist.org/observations/73275139,https://inaturalist-open-data.s3.amazonaws.com/photos/119600813/medium.jpg?1617855551,"Collected via beat sheet of Lyonothamnus floribundus ssp. aspleniifolius in a steep, forested, canyon. Images by Esther C. Duh.",0,0,FALSE,
occurrence,iNaturalist,"Grove Canyon, San Clemente Island, Los Angeles County, CA, USA. Coordinate uncertainty reflects the area from which the specimens were sampled.",San Clemente,32.8779,-118.4353,40,40,,,FALSE,,,Spiders,Arachnida,47118,,,,,,,73337262,,,,,,Pacific Time (US & Canada),Araneae,Araneae,,Spiders,pileated,needs_id,CC-BY,https://www.inaturalist.org/observations/73337262,https://inaturalist-open-data.s3.amazonaws.com/photos/119692996/medium.jpg?1617909715,"Collected via beat sheet of Lyonothamnus floribundus ssp. aspleniifolius in a steep, forested, canyon. Images by Carly E. Yarnell.",0,0,FALSE,
occurrence,iNaturalist,"Grove Canyon, San Clemente Island, Los Angeles County, CA, USA. Coordinate uncertainty reflects the broad area from which specimens were sampled.",San Clemente,32.8775,-118.4349,130,130,,,FALSE,,,Spiders,Arachnida,47118,,,,,,,75696896,,,,,,Pacific Time (US & Canada),Araneae,Araneae,,Spiders,pileated,needs_id,CC-BY,https://www.inaturalist.org/observations/75696896,https://inaturalist-open-data.s3.amazonaws.com/photos/123863295/medium.jpg?1619727797,"Collected from a steep, forested, canyon via beat sheet of from Quercus tomentella. Images by Samantha K. Taylor.",0,0,FALSE,
occurrence,iNaturalist,"Grove Canyon, San Clemente Island, Los Angeles County, CA, USA. Coordinate uncertainty reflects the broad area from which specimens were sampled.",San Clemente,32.8775,-118.4349,130,130,,,FALSE,,,Spiders,Arachnida,47118,,,,,,,83717624,,,,,,Pacific Time (US & Canada),Araneae,Araneae,,Spiders,pileated,needs_id,CC-BY,https://www.inaturalist.org/observations/83717624,https://inaturalist-open-data.s3.amazonaws.com/photos/137472887/medium.jpg?1624134608,"Collected from a steep, forested, canyon via beat sheet of from Quercus tomentella. Images by Samantha K. Taylor.",0,0,FALSE,
occurrence,iNaturalist,"Grove Canyon, San Clemente Island, Los Angeles County, CA, USA. Coordinate uncertainty reflects the broad area from which the specimens were possibly sampled.",San Clemente,32.8775,-118.4349,70,70,,,FALSE,,,Spiders,Arachnida,47118,,,,,,,75195665,,,,,,Pacific Time (US & Canada),Araneae,Araneae,,Spiders,pileated,needs_id,CC-BY,https://www.inaturalist.org/observations/75195665,https://inaturalist-open-data.s3.amazonaws.com/photos/122976194/medium.jpg?1619367992,"Collected from a steep, forested, canyon via beat sheet of Quercus tomentella. Images by Nolan K. Weiss.",0,0,FALSE,
occurrence,iNaturalist,"Grove Canyon, San Clemente Island, Los Angeles County, CA, USA. Coordinate uncertainty reflects the broad area from which the specimens were possibly sampled.",San Clemente,32.8775,-118.4349,70,70,,,FALSE,,,Spiders,Arachnida,47118,,,,,,,75195668,,,,,,Pacific Time (US & Canada),Araneae,Araneae,,Spiders,pileated,needs_id,CC-BY,https://www.inaturalist.org/observations/75195668,https://inaturalist-open-data.s3.amazonaws.com/photos/122976325/medium.jpg?1619368020,"Collected from a steep, forested, canyon via beat sheet of Quercus tomentella. Images by Nolan K. Weiss.",0,0,FALSE,
occurrence,iNaturalist,"Los Angeles County, CA, USA",San Clemente,32.87791732,-118.4628511,154,154,,,FALSE,,,Spiders,Arachnida,47118,,,,,,,19560509,1,2019,1/10/19,19:25:00,0,Pacific Time (US & Canada),Araneae,Araneae,,Spiders,sue_meiman,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/19560509,https://inaturalist-open-data.s3.amazonaws.com/photos/30107732/medium.jpg?1547163254,,2,0,FALSE,
occurrence,iNaturalist,"Los Angeles County, CA, USA",San Clemente,32.8791785,-118.4617454,446,446,,,FALSE,,,Spiders,Arachnida,47118,,,,,,,19560512,1,2019,1/10/19,19:52:00,0,Pacific Time (US & Canada),Araneae,Araneae,,Spiders,sue_meiman,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/19560512,https://inaturalist-open-data.s3.amazonaws.com/photos/30107751/medium.jpg?1547163279,,2,0,FALSE,
occurrence,iNaturalist,"Los Angeles County, CA, USA",San Clemente,32.9824776,-118.569273,48,48,,,FALSE,,,Spiders,Arachnida,47118,,,,,,,21769721,,,,,,Pacific Time (US & Canada),Araneae,Araneae,,Spiders,cedric_lee,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/21769721,https://inaturalist-open-data.s3.amazonaws.com/photos/33701639/medium.jpeg?1553908018,,0,0,FALSE,
occurrence,iNaturalist,"Los Angeles County, CA, USA",San Clemente,32.82555556,-118.3597222,,,,,FALSE,,,Spiders,Arachnida,47118,,,,,,,21802963,3,2019,3/24/19,19:59:00,0,Pacific Time (US & Canada),Araneae,Araneae,,Spiders,cedric_lee,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/21802963,https://inaturalist-open-data.s3.amazonaws.com/photos/33765489/medium.jpeg?1553981389,,0,0,FALSE,
occurrence,iNaturalist,"Los Angeles County, CA, USA",San Clemente,32.87782116,-118.4354395,81,81,,,FALSE,,,Spiders,Arachnida,47118,,,,,,,21810283,3,2019,3/26/19,3:45:00,0,Pacific Time (US & Canada),Araneae,Araneae,,Spiders,cedric_lee,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/21810283,https://inaturalist-open-data.s3.amazonaws.com/photos/34125701/medium.jpeg?1554456525,,1,0,FALSE,
occurrence,iNaturalist,"Los Angeles County, CA, USA",San Clemente,32.87243903,-118.4359614,97,97,,,FALSE,,,Spiders,Arachnida,47118,,,,,,,21822908,3,2019,3/27/19,2:29:00,0,Pacific Time (US & Canada),Araneae,Araneae,,Spiders,cedric_lee,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/21822908,https://inaturalist-open-data.s3.amazonaws.com/photos/34178312/medium.jpeg?1554524976,From Ironwood litter,1,0,FALSE,
occurrence,iNaturalist,"Los Angeles County, CA, USA",San Clemente,32.87243903,-118.4359614,97,97,,,FALSE,,,Spiders,Arachnida,47118,,,,,,,21822911,3,2019,3/27/19,3:10:00,0,Pacific Time (US & Canada),Araneae,Araneae,,Spiders,cedric_lee,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/21822911,https://inaturalist-open-data.s3.amazonaws.com/photos/33806375/medium.jpeg?1554033198,From Ironwood litter,1,0,FALSE,
occurrence,iNaturalist,"Los Angeles County, CA, USA",San Clemente,32.87004667,-118.49507,,,,,FALSE,,,Spiders,Arachnida,47118,,,,,,,21824721,3,2019,3/27/19,17:14:00,0,Pacific Time (US & Canada),Araneae,Araneae,,Spiders,cedric_lee,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/21824721,https://inaturalist-open-data.s3.amazonaws.com/photos/33810340/medium.jpeg?1554039260,,0,0,FALSE,
occurrence,iNaturalist,"Los Angeles County, CA, USA",San Clemente,32.86812,-118.4900917,,,,,FALSE,,,Spiders,Arachnida,47118,,,,,,,21907638,3,2019,3/28/19,17:04:00,0,Pacific Time (US & Canada),Araneae,Araneae,,Spiders,cedric_lee,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/21907638,https://inaturalist-open-data.s3.amazonaws.com/photos/33938585/medium.jpeg?1554189875,,2,0,FALSE,
occurrence,iNaturalist,"Los Angeles County, CA, USA",San Clemente,32.87795639,-118.4350815,,,,,FALSE,gps,gps,Spiders,Arachnida,47118,,,,,,,28251875,6,2019,6/23/19,20:02:48,100,Pacific Time (US & Canada),Araneae,Araneae,,Spiders,pileated,needs_id,CC-BY,https://www.inaturalist.org/observations/28251875,https://inaturalist-open-data.s3.amazonaws.com/photos/44027681/medium.jpeg?1562360323,,0,0,FALSE,2
occurrence,iNaturalist,"Los Angeles County, CA, USA",San Clemente,32.87871515,-118.4347167,176,176,,,FALSE,gps,gps,Spiders,Arachnida,47118,,,,,,,28251888,6,2019,6/23/19,20:05:42,100,Pacific Time (US & Canada),Araneae,Araneae,,Spiders,pileated,needs_id,CC-BY,https://www.inaturalist.org/observations/28251888,https://inaturalist-open-data.s3.amazonaws.com/photos/44027715/medium.jpeg?1562360340,,0,0,FALSE,2
occurrence,iNaturalist,"Los Angeles County, CA, USA",San Clemente,32.99536167,-118.55695,,,,,FALSE,,,Spiders,Arachnida,47118,,,,,,,38194332,1,2020,1/30/20,4:03:00,0,Pacific Time (US & Canada),Araneae,Araneae,,Spiders,cedric_lee,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/38194332,https://inaturalist-open-data.s3.amazonaws.com/photos/60661018/medium.jpeg?1580587766,,0,0,FALSE,
occurrence,iNaturalist,"Los Angeles County, CA, USA",San Clemente,32.8419289,-118.4423474,145,145,,,FALSE,,,Spiders,Arachnida,47118,,,,,,,39394382,2,2020,2/23/20,20:49:00,0,Pacific Time (US & Canada),Araneae,Araneae,,Spiders,cedric_lee,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/39394382,https://inaturalist-open-data.s3.amazonaws.com/photos/62486845/medium.jpeg?1583041133,,0,0,FALSE,
occurrence,iNaturalist,"Los Angeles County, CA, USA",San Clemente,32.84184408,-118.4424824,165,165,,,FALSE,,,Spiders,Arachnida,47118,,,,,,,39394404,2,2020,2/24/20,2:00:00,0,Pacific Time (US & Canada),Araneae,Araneae,,Spiders,cedric_lee,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/39394404,https://inaturalist-open-data.s3.amazonaws.com/photos/62488472/medium.jpeg?1583042442,,0,0,FALSE,
occurrence,iNaturalist,"Los Angeles County, CA, USA",San Clemente,32.84184408,-118.4424824,165,165,,,FALSE,,,Spiders,Arachnida,47118,,,,,,,39394409,2,2020,2/24/20,2:01:00,0,Pacific Time (US & Canada),Araneae,Araneae,,Spiders,cedric_lee,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/39394409,https://inaturalist-open-data.s3.amazonaws.com/photos/62489248/medium.jpeg?1583043349,,0,0,FALSE,
occurrence,iNaturalist,"Los Angeles County, CA, USA",San Clemente,32.84076849,-118.4428599,209,209,,,FALSE,,,Spiders,Arachnida,47118,,,,,,,39395989,2,2020,2/24/20,23:52:00,0,Pacific Time (US & Canada),Araneae,Araneae,,Spiders,cedric_lee,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/39395989,https://inaturalist-open-data.s3.amazonaws.com/photos/62494591/medium.jpeg?1583049029,,0,0,FALSE,
occurrence,iNaturalist,"Los Angeles County, CA, USA",San Clemente,32.89640797,-118.52371,91,91,,,FALSE,,,Spiders,Arachnida,47118,,,,,,,40743272,2,2020,2/10/20,19:56:00,0,Pacific Time (US & Canada),Araneae,Araneae,,Spiders,cedric_lee,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/40743272,https://inaturalist-open-data.s3.amazonaws.com/photos/64591027/medium.jpeg?1585217033,,1,0,FALSE,
occurrence,iNaturalist,"Los Angeles County, CA, USA",San Clemente,32.918135,-118.4867867,,,,,FALSE,,,Spiders,Arachnida,47118,,,,,,,73664559,4,2021,4/11/21,18:20:00,100,Pacific Time (US & Canada),Araneae,Araneae,,Spiders,vireolanius,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/73664559,https://inaturalist-open-data.s3.amazonaws.com/photos/120289798/medium.jpg?1618173945,,0,0,FALSE,
occurrence,iNaturalist,"Los Angeles County, CA, USA",Santa Catalina,33.38384628,-118.4737845,284,284,,,FALSE,,,Spiders,Arachnida,47118,,,,,,,10424788,3,2018,3/24/18,19:08:00,0,Pacific Time (US & Canada),Araneae,Araneae,,Spiders,neontetraploid,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/10424788,https://inaturalist-open-data.s3.amazonaws.com/photos/14482765/medium.jpeg?1522029126,,0,0,FALSE,
occurrence,iNaturalist,"Los Angeles County, CA, USA",Santa Catalina,33.38531,-118.40623,,,,,FALSE,,,Spiders,Arachnida,47118,,,,,,,22867761,4,2019,4/4/19,18:10:00,100,Pacific Time (US & Canada),Araneae,Araneae,,Spiders,naturenate,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/22867761,https://static.inaturalist.org/photos/35446188/medium.jpeg?1555910454,,0,0,FALSE,
occurrence,iNaturalist,"Los Angeles County, US-CA, US",San Clemente,33.00253503,-118.5578514,50,50,,,FALSE,,,,Arachnida,47118,,,,,,,7908202,9,2017,9/13/17,23:59:14,100,Pacific Time (US & Canada),Araneae,Araneae,,Spiders,vireolanius,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/7908202,https://inaturalist-open-data.s3.amazonaws.com/photos/10434123/medium.jpg?1505343909,,0,0,FALSE,3
occurrence,iNaturalist,"Los Angeles County, US-CA, US",Santa Catalina,33.3564093,-118.4359565,20,20,,,FALSE,,,Spiders,Arachnida,47118,,,,,,,14731593,7,2018,7/25/18,23:01:43,100,Pacific Time (US & Canada),Araneae,Araneae,,Spiders,bjdion,needs_id,CC-BY-NC-SA,https://www.inaturalist.org/observations/14731593,https://inaturalist-open-data.s3.amazonaws.com/photos/21974604/medium.jpeg?1532559826,,3,1,FALSE,2
occurrence,iNaturalist,"Los Angeles County, US-CA, US",Santa Catalina,33.32915676,-118.3348281,3,3,,,FALSE,,,bug,Arachnida,47118,,,,,,,23538548,4,2019,4/28/19,0:57:22,100,Pacific Time (US & Canada),Araneae,Araneae,,Spiders,jeanshelton,needs_id,,https://www.inaturalist.org/observations/23538548,https://static.inaturalist.org/photos/36447971/medium.jpeg?1556416693,,0,0,FALSE,2
occurrence,iNaturalist,"Los Angeles County, US-CA, US",Santa Catalina,33.32907767,-118.3369449,6,6,,,FALSE,gps,gps,funnel  spider's web,Arachnida,47118,,,,,,,23538693,4,2019,4/28/19,1:04:20,100,Pacific Time (US & Canada),Araneae,Araneae,,Spiders,jeanshelton,needs_id,,https://www.inaturalist.org/observations/23538693,https://static.inaturalist.org/photos/36448195/medium.jpeg?1556416736,,0,0,FALSE,2
occurrence,iNaturalist,"Los Angeles County, US-CA, US",,33.56797029,-118.4496379,5,28957,obscured,,TRUE,gps,gps,Spiders,Arachnida,47118,,,,,,,74933936,4,2021,4/21/21,21:24:01,100,Pacific Time (US & Canada),Araneae,Araneae,,Spiders,kylegunther,needs_id,,https://www.inaturalist.org/observations/74933936,https://static.inaturalist.org/photos/122533531/medium.jpeg?1619190656,,0,0,FALSE,2
occurrence,iNaturalist,"Los Angeles, California, United States",San Clemente,32.98201167,-118.5695567,,,,,FALSE,,,Spiders,Arachnida,47118,,,,,,,21769763,,,,,,Pacific Time (US & Canada),Araneae,Araneae,,Spiders,cedric_lee,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/21769763,https://inaturalist-open-data.s3.amazonaws.com/photos/34123697/medium.jpeg?1554451000,,1,0,FALSE,
occurrence,iNaturalist,"Los Angeles, California, United States",San Clemente,32.917635,-118.4873583,,,,,FALSE,,,Spiders,Arachnida,47118,,,,,,,21786464,3,2019,3/22/19,22:43:00,0,Pacific Time (US & Canada),Araneae,Araneae,,Spiders,cedric_lee,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/21786464,https://inaturalist-open-data.s3.amazonaws.com/photos/33741737/medium.jpeg?1553964736,,0,0,FALSE,
occurrence,iNaturalist,"Los Angeles, California, United States",San Clemente,32.85595333,-118.4151833,,,,,FALSE,,,Spiders,Arachnida,47118,,,,,,,21817618,3,2019,3/26/19,19:00:00,0,Pacific Time (US & Canada),Araneae,Araneae,,Spiders,cedric_lee,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/21817618,https://inaturalist-open-data.s3.amazonaws.com/photos/33797813/medium.jpeg?1554012532,,0,0,FALSE,
occurrence,iNaturalist,"Los Angeles, California, United States",San Clemente,32.86911333,-118.49491,,,,,FALSE,,,Spiders,Arachnida,47118,,,,,,,21907542,3,2019,3/27/19,22:22:00,0,Pacific Time (US & Canada),Araneae,Araneae,,Spiders,cedric_lee,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/21907542,https://inaturalist-open-data.s3.amazonaws.com/photos/33937056/medium.jpeg?1554185698,,0,0,FALSE,
occurrence,iNaturalist,"Los Angeles, California, United States",San Clemente,32.995585,-118.5568183,,,,,FALSE,,,Spiders,Arachnida,47118,,,,,,,38194327,1,2020,1/30/20,3:55:00,0,Pacific Time (US & Canada),Araneae,Araneae,,Spiders,cedric_lee,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/38194327,https://inaturalist-open-data.s3.amazonaws.com/photos/60660675/medium.jpeg?1580587308,,0,0,FALSE,
occurrence,iNaturalist,"Los Angeles, California, United States",San Clemente,32.86888889,-118.4327778,,,,,FALSE,,,Spiders,Arachnida,47118,,,,,,,39395977,2,2020,2/24/20,20:07:00,0,Pacific Time (US & Canada),Araneae,Araneae,,Spiders,cedric_lee,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/39395977,https://inaturalist-open-data.s3.amazonaws.com/photos/62494384/medium.jpeg?1583048837,,0,0,FALSE,
occurrence,iNaturalist,"Los Angeles, California, United States",Santa Catalina,33.39892833,-118.4090783,,,,,FALSE,,,Spiders,Arachnida,47118,,,,,,,22959065,4,2019,4/5/19,0:22:00,100,Pacific Time (US & Canada),Araneae,Araneae,,Spiders,naturenate,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/22959065,https://static.inaturalist.org/photos/35586088/medium.jpeg?1556048422,,0,0,FALSE,
occurrence,iNaturalist,"Malo Canyon, San Clemente Island, CA",San Clemente,32.862502,-118.409207,215,215,,,FALSE,,,Spiders,Arachnida,47118,,,,,,,2953727,,,,,,Pacific Time (US & Canada),Araneae,Araneae,,Spiders,vireolanius,needs_id,CC-BY-NC,http://www.inaturalist.org/observations/2953727,https://inaturalist-open-data.s3.amazonaws.com/photos/3388302/medium.JPG?1460858492,,1,0,FALSE,
occurrence,iNaturalist,"San Clemente Island Underwater Range, CA, US",San Clemente,32.87858667,-118.4926383,5,5,,,FALSE,,,,Arachnida,47118,,,,,,,50094631,6,2020,6/17/20,16:30:50,100,Pacific Time (US & Canada),Araneae,Araneae,,Spiders,vireolanius,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/50094631,https://inaturalist-open-data.s3.amazonaws.com/photos/79544782/medium.jpg?1592517300,,0,0,FALSE,3
occurrence,iNaturalist,"San Clemente Island Underwater Range, CA, US",San Clemente,32.996205,-118.5521617,5,5,,,FALSE,,,Spiders,Arachnida,47118,,,,,,,53521430,7,2020,7/17/20,15:11:48,100,Pacific Time (US & Canada),Araneae,Araneae,,Spiders,shrike2,needs_id,CC-BY-NC-ND,https://www.inaturalist.org/observations/53521430,https://static.inaturalist.org/photos/85129530/medium.jpg?1595105476,,1,0,FALSE,3
occurrence,iNaturalist,"San Clemente Island Underwater Range, CA, US",San Clemente,32.99608667,-118.55233,65,65,,,FALSE,,,,Arachnida,47118,,,,,,,74768683,4,2021,4/21/21,21:31:12,100,Pacific Time (US & Canada),Araneae,Araneae,,Spiders,shrike2,needs_id,CC-BY-NC-ND,https://www.inaturalist.org/observations/74768683,https://inaturalist-open-data.s3.amazonaws.com/photos/122242582/medium.jpg?1619037281,,0,0,FALSE,3
occurrence,iNaturalist,"Santa Barbara County, CA, USA",Santa Barbara,33.47751111,-119.0371639,5,5,,,FALSE,,,Spiders,Arachnida,47118,,,,,,,73459648,3,2019,3/22/19,14:41:00,0,Pacific Time (US & Canada),Araneae,Araneae,,Spiders,serpophaga,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/73459648,https://inaturalist-open-data.s3.amazonaws.com/photos/119932157/medium.jpeg?1618026754,,0,0,FALSE,
occurrence,iNaturalist,"Santa Barbara County, CA, USA",Santa Cruz,33.99716531,-119.7257692,200,200,,,FALSE,,,Spiders,Arachnida,47118,,,,,,,12678018,4,2018,4/20/18,21:18:00,100,Eastern Time (US & Canada),Araneae,Araneae,,Spiders,micahfreedman,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/12678018,https://inaturalist-open-data.s3.amazonaws.com/photos/18349987/medium.jpeg?1526915504,,1,0,FALSE,
occurrence,iNaturalist,"Santa Barbara County, CA, USA",Santa Cruz,33.99662258,-119.7286419,15,15,,,FALSE,,,Araneae,Arachnida,47118,,,,,,,85661204,2,2021,2/6/21,7:25:00,0,Pacific Time (US & Canada),Araneae,Araneae,,Spiders,leptonia,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/85661204,https://inaturalist-open-data.s3.amazonaws.com/photos/140966015/medium.jpg?1625423313,,0,0,FALSE,
occurrence,iNaturalist,"Santa Barbara County, CA, USA",Santa Rosa,33.98243472,-120.0137425,,,,,FALSE,,,Spiders,Arachnida,47118,,,,,,,3651113,7,2016,7/7/16,23:29:00,100,Pacific Time (US & Canada),Araneae,Araneae,,Spiders,terrydad2,needs_id,CC-BY-NC,http://www.inaturalist.org/observations/3651113,https://inaturalist-open-data.s3.amazonaws.com/photos/4224239/medium.JPG?1468111009,,0,0,FALSE,
occurrence,iNaturalist,"Santa Barbara County, CA, USA",Santa Rosa,33.98248629,-120.0188868,,,,,FALSE,,,Spiders,Arachnida,47118,,,,,,,3651123,7,2016,7/8/16,0:18:00,100,Pacific Time (US & Canada),Araneae,Araneae,,Spiders,terrydad2,needs_id,CC-BY-NC,http://www.inaturalist.org/observations/3651123,https://inaturalist-open-data.s3.amazonaws.com/photos/4224289/medium.JPG?1468111221,,2,0,FALSE,
