record,source,place_guess,island,latitude,longitude,positional_accuracy,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,acceptedName,common_name,iconic_taxon_name,taxon_id,taxon_order_name,taxon_family_name,acceptedFamily,taxon_genus_name,acceptedGenus,taxon_species_name,taxon_subspecies_name,id,month,year,time_observed_at_date,time_observed_at_time,time_obs_3,time_zone,user_login,created_at,updated_at,quality_grade,license,url,image_url,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id
occurrence,iNaturalist,"Santa Catalina Island, Avalon, CA, US",Santa Catalina,33.34648833,-118.3275,5,5,,,FALSE,,,Painted Lady,Vanessa cardui,Vanessa cardui,Painted Lady,Insecta,48548,Lepidoptera,Nymphalidae,Nymphalidae,Vanessa,Vanessa,Vanessa cardui,,33345377,9,2019,9/24/19,23:09:03,300,Pacific Time (US & Canada),mickeyb,2019-09-25 03:11:41 +0300,2019-11-26 21:01:11 +0300,research,CC-BY-NC,https://www.inaturalist.org/observations/33345377,https://inaturalist-open-data.s3.amazonaws.com/photos/52367554/medium.jpg?1569370315,1,0,FALSE,3
occurrence,iNaturalist,"Santa Catalina Island, Avalon, CA, US",Santa Catalina,33.344125,-118.3217167,669,669,,,FALSE,,,Rusałka osetnik,Vanessa cardui,Vanessa cardui,Painted Lady,Insecta,48548,Lepidoptera,Nymphalidae,Nymphalidae,Vanessa,Vanessa,Vanessa cardui,,59153843,9,2020,9/10/20,21:41:47,300,Pacific Time (US & Canada),sunsound,2020-09-10 22:21:19 +0300,2020-09-11 06:22:29 +0300,research,CC-BY-NC,https://www.inaturalist.org/observations/59153843,https://inaturalist-open-data.s3.amazonaws.com/photos/94497897/medium.jpg?1599765685,2,0,FALSE,3
occurrence,iNaturalist,"Santa Cruz Island Reserve, Channel Islands National Park, Channel Islands, Santa Barbara, UC Natural Reserve System, California, United States",Santa Cruz,34.029145,-119.700405,,,,,FALSE,,,Painted Lady,Vanessa cardui,Vanessa cardui,Painted Lady,Insecta,48548,Lepidoptera,Nymphalidae,Nymphalidae,Vanessa,Vanessa,Vanessa cardui,,35263848,10,2019,10/15/19,16:57:00,300,Eastern Time (US & Canada),timbir5,2019-11-04 04:10:13 +0300,2019-11-23 03:11:12 +0300,research,CC-BY-NC,https://www.inaturalist.org/observations/35263848,https://inaturalist-open-data.s3.amazonaws.com/photos/55589044/medium.jpeg?1572829767,2,0,FALSE,
occurrence,iNaturalist,"Santa Cruz Island Reserve, Channel Islands National Park, Channel Islands, Santa Barbara, UC Natural Reserve System, California, United States",Santa Cruz,34.011965,-119.7838133,,,,,FALSE,,,Painted Lady,Vanessa cardui,Vanessa cardui,Painted Lady,Insecta,48548,Lepidoptera,Nymphalidae,Nymphalidae,Vanessa,Vanessa,Vanessa cardui,,70290974,4,2019,4/13/19,21:43:00,300,Pacific Time (US & Canada),silversea_starsong,2021-02-28 04:36:24 +0300,2021-02-28 05:28:03 +0300,research,CC-BY-NC,https://www.inaturalist.org/observations/70290974,https://inaturalist-open-data.s3.amazonaws.com/photos/114238626/medium.jpeg?1614476116,1,0,FALSE,
occurrence,iNaturalist,"Scorpion, Santa Barbara County, CA, USA",Santa Cruz,34.04834716,-119.5585909,175,175,,,FALSE,,,Rusałka osetnik,Vanessa cardui,Vanessa cardui,Painted Lady,Insecta,48548,Lepidoptera,Nymphalidae,Nymphalidae,Vanessa,Vanessa,Vanessa cardui,,63699621,9,2013,9/10/13,2:30:00,400,Central Time (US & Canada),henicorhina,2020-10-28 17:29:11 +0300,2020-10-28 21:05:30 +0300,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/63699621,https://inaturalist-open-data.s3.amazonaws.com/photos/102277214/medium.jpeg?1603895287,1,0,FALSE,
occurrence,iNaturalist,"St Catherine Way, Avalon, CA 90704, USA",Santa Catalina,33.35071986,-118.3319209,100,100,,,FALSE,,,Painted Lady,Vanessa cardui,Vanessa cardui,Painted Lady,Insecta,48548,Lepidoptera,Nymphalidae,Nymphalidae,Vanessa,Vanessa,Vanessa cardui,,24197314,4,2019,4/30/19,18:53:09,300,Pacific Time (US & Canada),ecozippertfb,2019-04-30 19:59:42 +0300,2019-11-26 20:35:26 +0300,research,CC-BY-NC,https://www.inaturalist.org/observations/24197314,https://inaturalist-open-data.s3.amazonaws.com/photos/37417650/medium.jpeg?1556643602,1,0,FALSE,2
occurrence,iNaturalist,"Ventura County, CA, USA",Anacapa,34.01344444,-119.3741306,,,,,FALSE,,,Painted Lady,Vanessa cardui,Vanessa cardui,Painted Lady,Insecta,48548,Lepidoptera,Nymphalidae,Nymphalidae,Vanessa,Vanessa,Vanessa cardui,,6313934,5,2017,5/21/17,21:57:00,300,Pacific Time (US & Canada),jmaley,2017-05-22 06:51:32 +0300,2020-02-04 21:21:02 +0300,research,CC-BY,https://www.inaturalist.org/observations/6313934,https://inaturalist-open-data.s3.amazonaws.com/photos/7950912/medium.jpg?1495424607,3,0,FALSE,
occurrence,iNaturalist,"Ventura County, CA, USA",Anacapa,34.01536638,-119.3633578,4,4,,,FALSE,,,Painted Lady,Vanessa cardui,Vanessa cardui,Painted Lady,Insecta,48548,Lepidoptera,Nymphalidae,Nymphalidae,Vanessa,Vanessa,Vanessa cardui,,24573956,5,2019,5/5/19,0:26:00,300,Pacific Time (US & Canada),morganstickrod,2019-05-05 10:22:18 +0300,2019-11-27 02:48:01 +0300,research,CC0,https://www.inaturalist.org/observations/24573956,https://inaturalist-open-data.s3.amazonaws.com/photos/38001709/medium.jpeg?1557040665,1,0,FALSE,
occurrence,iNaturalist,"Ventura County, CA, USA",Anacapa,34.01592142,-119.3632716,31,31,,,FALSE,,,Painted Lady,Vanessa cardui,Vanessa cardui,Painted Lady,Insecta,48548,Lepidoptera,Nymphalidae,Nymphalidae,Vanessa,Vanessa,Vanessa cardui,,62446133,10,2020,10/9/20,21:36:00,300,Pacific Time (US & Canada),serpophaga,2020-10-13 03:11:02 +0300,2020-10-13 04:34:56 +0300,research,CC-BY-NC,https://www.inaturalist.org/observations/62446133,https://inaturalist-open-data.s3.amazonaws.com/photos/100051683/medium.jpeg?1602547465,1,0,FALSE,
occurrence,iNaturalist,"Ventura, CA 93001, USA",Santa Cruz,34.04539041,-119.5590285,15,15,,,FALSE,,,Painted Lady,Vanessa cardui,Vanessa cardui,Painted Lady,Insecta,48548,Lepidoptera,Nymphalidae,Nymphalidae,Vanessa,Vanessa,Vanessa cardui,,25755121,,,,,,UTC,kgerner,2019-05-25 22:29:14 +0300,2019-07-25 17:48:14 +0300,research,CC-BY-NC,https://www.inaturalist.org/observations/25755121,https://inaturalist-open-data.s3.amazonaws.com/photos/39924829/medium.jpeg?1558812549,1,0,FALSE,
occurrence,iNaturalist,,Santa Barbara,33.46977167,-119.0393138,,,,,FALSE,,,Painted Lady,Vanessa cardui,Vanessa cardui,Painted Lady,Insecta,48548,Lepidoptera,Nymphalidae,Nymphalidae,Vanessa,Vanessa,Vanessa cardui,,2319782,10,2015,10/27/15,23:13:47,300,Pacific Time (US & Canada),xterrapin,2015-10-28 18:52:19 +0300,2019-11-26 20:21:32 +0300,research,CC-BY-NC,http://www.inaturalist.org/observations/2319782,https://inaturalist-open-data.s3.amazonaws.com/photos/2580402/medium.jpg?1446047724,3,0,FALSE,3
occurrence,iNaturalist,"420 Avalon Cyn Rd, Avalon, CA 90704, USA",Santa Catalina,33.3392115,-118.328924,21,21,,,FALSE,,,American Lady,Vanessa virginiensis,Vanessa virginiensis,American Lady,Insecta,48549,Lepidoptera,Nymphalidae,Nymphalidae,Vanessa,Vanessa,Vanessa virginiensis,,7548551,8,2017,8/18/17,21:36:15,300,Pacific Time (US & Canada),bjdion,2017-08-19 03:01:02 +0300,2020-06-03 07:07:56 +0300,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/7548551,https://inaturalist-open-data.s3.amazonaws.com/photos/9851547/medium.jpeg?1503100866,1,0,FALSE,2
occurrence,iNaturalist,"Avalon, CA 90704, USA",Santa Catalina,33.32452333,-118.3414317,,,,,FALSE,,,American Lady,Vanessa virginiensis,Vanessa virginiensis,American Lady,Insecta,48549,Lepidoptera,Nymphalidae,Nymphalidae,Vanessa,Vanessa,Vanessa virginiensis,,65463784,8,2020,8/25/20,22:56:00,300,Pacific Time (US & Canada),silversea_starsong,2020-11-23 11:54:33 +0300,2021-02-05 03:26:40 +0300,research,CC-BY-NC,https://www.inaturalist.org/observations/65463784,https://inaturalist-open-data.s3.amazonaws.com/photos/105371585/medium.jpeg?1606120294,1,0,FALSE,
occurrence,iNaturalist,"California, United States",Santa Cruz,34.023818,-119.548888,,,,,FALSE,,,American Painted Lady,Vanessa virginiensis,Vanessa virginiensis,American Lady,Insecta,48549,Lepidoptera,Nymphalidae,Nymphalidae,Vanessa,Vanessa,Vanessa virginiensis,,2292371,5,2015,5/5/15,3:14:33,300,Hawaii,terathopius,2015-10-23 05:21:59 +0300,2020-06-03 04:12:13 +0300,research,,http://www.inaturalist.org/observations/2292371,https://static.inaturalist.org/photos/2558627/medium.jpg?1445567030,3,0,FALSE,
occurrence,iNaturalist,"Channel Islands National Park, CA",Santa Cruz,34.001336,-119.776683,220,220,,,FALSE,,,American Lady,Vanessa virginiensis,Vanessa virginiensis,American Lady,Insecta,48549,Lepidoptera,Nymphalidae,Nymphalidae,Vanessa,Vanessa,Vanessa virginiensis,,1791801,,,,,,Pacific Time (US & Canada),robberfly,2015-07-23 07:05:06 +0300,2020-06-03 04:12:23 +0300,research,CC-BY-NC,http://www.inaturalist.org/observations/1791801,https://inaturalist-open-data.s3.amazonaws.com/photos/2170674/medium.JPG?1437624328,4,0,FALSE,
occurrence,iNaturalist,"Channel Islands National Park, CA, US",Santa Cruz,34.0182809,-119.6819452,100,100,,,FALSE,,,Vanessa virginiensis,Vanessa virginiensis,Vanessa virginiensis,American Lady,Insecta,48549,Lepidoptera,Nymphalidae,Nymphalidae,Vanessa,Vanessa,Vanessa virginiensis,,74810895,9,2020,9/7/20,22:49:00,300,Pacific Time (US & Canada),amutti,2021-04-22 08:45:34 +0300,2021-05-05 07:29:16 +0300,research,,https://www.inaturalist.org/observations/74810895,https://inaturalist-open-data.s3.amazonaws.com/photos/122318597/medium.jpeg?1619070269,2,0,FALSE,
occurrence,iNaturalist,"Channel Islands National Park, Channel Islands National Pk, CA, US",Santa Cruz,34.005303,-119.74765,500,500,,,FALSE,,,American Painted Lady,Vanessa virginiensis,Vanessa virginiensis,American Lady,Insecta,48549,Lepidoptera,Nymphalidae,Nymphalidae,Vanessa,Vanessa,Vanessa virginiensis,,1791842,7,2015,7/22/15,21:29:17,300,Pacific Time (US & Canada),robberfly,2015-07-23 07:55:59 +0300,2020-06-03 04:12:21 +0300,research,CC-BY-NC,http://www.inaturalist.org/observations/1791842,https://inaturalist-open-data.s3.amazonaws.com/photos/2170724/medium.jpg?1437627442,1,0,FALSE,3
occurrence,iNaturalist,"Channel Islands National Park, Channel Islands, Santa Barbara, California, United States",Santa Cruz,34.05477652,-119.5646335,,,,,FALSE,,,American Lady,Vanessa virginiensis,Vanessa virginiensis,American Lady,Insecta,48549,Lepidoptera,Nymphalidae,Nymphalidae,Vanessa,Vanessa,Vanessa virginiensis,,4652997,11,2016,11/26/16,1:36:00,300,Pacific Time (US & Canada),terrydad2,2016-11-28 05:49:25 +0300,2020-06-03 04:13:00 +0300,research,CC-BY-NC,http://www.inaturalist.org/observations/4652997,https://inaturalist-open-data.s3.amazonaws.com/photos/5632146/medium.jpeg?1480300811,3,0,FALSE,
occurrence,iNaturalist,"Channel Islands National Park, Channel Islands, Santa Barbara, California, United States",Santa Cruz,34.02058167,-119.6843267,,,,,FALSE,,,American Lady,Vanessa virginiensis,Vanessa virginiensis,American Lady,Insecta,48549,Lepidoptera,Nymphalidae,Nymphalidae,Vanessa,Vanessa,Vanessa virginiensis,,6333298,5,2017,5/18/17,21:44:00,300,Pacific Time (US & Canada),silversea_starsong,2017-05-23 18:17:22 +0300,2017-07-04 09:23:08 +0300,research,CC-BY-NC,https://www.inaturalist.org/observations/6333298,https://inaturalist-open-data.s3.amazonaws.com/photos/7979410/medium.jpeg?1495552637,1,0,FALSE,
occurrence,iNaturalist,"Channel Islands National Park, Channel Islands, Santa Barbara, California, United States",Santa Cruz,34.03234,-119.5745217,,,,,FALSE,,,American Lady,Vanessa virginiensis,Vanessa virginiensis,American Lady,Insecta,48549,Lepidoptera,Nymphalidae,Nymphalidae,Vanessa,Vanessa,Vanessa virginiensis,,19565212,12,2018,12/25/18,23:25:00,300,Pacific Time (US & Canada),avocat,2019-01-11 07:24:00 +0300,2020-06-03 08:05:27 +0300,research,CC-BY-NC,https://www.inaturalist.org/observations/19565212,https://inaturalist-open-data.s3.amazonaws.com/photos/30114921/medium.jpg?1547177660,2,0,FALSE,
occurrence,iNaturalist,"Channel Islands National Park, Channel Islands, Santa Barbara, California, United States",Santa Cruz,34.03243833,-119.5743517,,,,,FALSE,,,American Lady,Vanessa virginiensis,Vanessa virginiensis,American Lady,Insecta,48549,Lepidoptera,Nymphalidae,Nymphalidae,Vanessa,Vanessa,Vanessa virginiensis,,19565227,12,2018,12/26/18,0:27:00,300,Pacific Time (US & Canada),avocat,2019-01-11 07:24:14 +0300,2020-06-03 08:10:03 +0300,research,CC-BY-NC,https://www.inaturalist.org/observations/19565227,https://inaturalist-open-data.s3.amazonaws.com/photos/30115020/medium.jpg?1547177892,2,0,FALSE,
occurrence,iNaturalist,"Los Angeles County, CA, USA",San Clemente,32.8896235,-118.4434442,99,99,,,FALSE,,,American Lady,Vanessa virginiensis,Vanessa virginiensis,American Lady,Insecta,48549,Lepidoptera,Nymphalidae,Nymphalidae,Vanessa,Vanessa,Vanessa virginiensis,,31017013,8,2019,8/17/19,19:12:00,300,Pacific Time (US & Canada),sue_meiman,2019-08-18 00:48:09 +0300,2020-04-05 18:00:19 +0300,research,CC-BY-NC,https://www.inaturalist.org/observations/31017013,https://inaturalist-open-data.s3.amazonaws.com/photos/48499571/medium.jpg?1566078423,2,0,FALSE,
occurrence,iNaturalist,"Los Angeles County, CA, USA",San Clemente,32.82611,-118.36121,,,,,FALSE,,,American Lady,Vanessa virginiensis,Vanessa virginiensis,American Lady,Insecta,48549,Lepidoptera,Nymphalidae,Nymphalidae,Vanessa,Vanessa,Vanessa virginiensis,,35624900,4,2019,4/15/19,1:13:00,300,Pacific Time (US & Canada),stephanomeria,2019-11-13 02:20:01 +0300,2020-04-28 20:02:44 +0300,research,CC-BY-NC,https://www.inaturalist.org/observations/35624900,https://inaturalist-open-data.s3.amazonaws.com/photos/56192934/medium.jpg?1573600434,1,0,FALSE,
occurrence,iNaturalist,"Los Angeles County, CA, USA",San Clemente,32.86176216,-118.4433134,35,35,,,FALSE,,,American Lady,Vanessa virginiensis,Vanessa virginiensis,American Lady,Insecta,48549,Lepidoptera,Nymphalidae,Nymphalidae,Vanessa,Vanessa,Vanessa virginiensis,,51838914,7,2020,7/3/20,18:17:00,300,Pacific Time (US & Canada),sue_meiman,2020-07-04 00:24:00 +0300,2020-07-04 01:20:24 +0300,research,CC-BY-NC,https://www.inaturalist.org/observations/51838914,https://inaturalist-open-data.s3.amazonaws.com/photos/82379579/medium.jpg?1593810364,4,0,FALSE,
occurrence,iNaturalist,"Los Angeles County, CA, USA",Santa Catalina,33.35498014,-118.4398912,244,244,,,FALSE,,,American Lady,Vanessa virginiensis,Vanessa virginiensis,American Lady,Insecta,48549,Lepidoptera,Nymphalidae,Nymphalidae,Vanessa,Vanessa,Vanessa virginiensis,,26198018,10,2010,10/21/10,7:45:00,400,Central Time (US & Canada),shaunmichael,2019-06-01 22:25:50 +0300,2021-07-07 01:46:27 +0300,research,CC-BY-NC,https://www.inaturalist.org/observations/26198018,https://static.inaturalist.org/photos/40657526/medium.jpg?1559416641,2,0,FALSE,
occurrence,iNaturalist,"Los Angeles County, CA, USA",Santa Catalina,33.44328898,-118.4828583,122,122,,,FALSE,,,American Lady,Vanessa virginiensis,Vanessa virginiensis,American Lady,Insecta,48549,Lepidoptera,Nymphalidae,Nymphalidae,Vanessa,Vanessa,Vanessa virginiensis,,44512788,4,2020,4/21/20,16:50:00,300,Pacific Time (US & Canada),ldiver,2020-05-01 23:16:11 +0300,2020-11-06 23:21:38 +0300,research,CC-BY-NC,https://www.inaturalist.org/observations/44512788,https://inaturalist-open-data.s3.amazonaws.com/photos/70573633/medium.jpeg?1588364011,2,0,FALSE,
occurrence,iNaturalist,"Los Angeles County, US-CA, US",San Clemente,32.873316,-118.447831,68,68,,,FALSE,,manual,American Lady,Vanessa virginiensis,Vanessa virginiensis,American Lady,Insecta,48549,Lepidoptera,Nymphalidae,Nymphalidae,Vanessa,Vanessa,Vanessa virginiensis,,5770863,4,2017,4/16/17,20:50:00,300,Pacific Time (US & Canada),vireolanius,2017-04-17 02:03:16 +0300,2019-11-27 03:44:11 +0300,research,CC-BY-NC,https://www.inaturalist.org/observations/5770863,https://inaturalist-open-data.s3.amazonaws.com/photos/7165032/medium.jpg?1492383718,4,0,FALSE,
occurrence,iNaturalist,"Los Angeles County, US-CA, US",San Clemente,32.9185257,-118.490242,,,,,FALSE,gps,gps,American Lady,Vanessa virginiensis,Vanessa virginiensis,American Lady,Insecta,48549,Lepidoptera,Nymphalidae,Nymphalidae,Vanessa,Vanessa,Vanessa virginiensis,,25096580,5,2019,5/5/19,23:12:26,300,Pacific Time (US & Canada),pileated,2019-05-14 08:08:07 +0300,2020-12-11 16:07:34 +0300,research,CC-BY,https://www.inaturalist.org/observations/25096580,https://inaturalist-open-data.s3.amazonaws.com/photos/38841766/medium.jpg?1557810489,1,0,FALSE,2
occurrence,iNaturalist,"Los Angeles County, US-CA, US",San Clemente,32.90887606,-118.4768444,30,30,,,FALSE,,,American Lady,Vanessa virginiensis,Vanessa virginiensis,American Lady,Insecta,48549,Lepidoptera,Nymphalidae,Nymphalidae,Vanessa,Vanessa,Vanessa virginiensis,,29592000,7,2019,7/26/19,20:24:09,300,Pacific Time (US & Canada),shrike2,2019-07-26 22:39:48 +0300,2020-02-04 21:22:56 +0300,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/29592000,https://static.inaturalist.org/photos/46191107/medium.jpg?1564170089,1,0,FALSE,3
occurrence,iNaturalist,"San Clemente Island Underwater Range, , CA, US",San Clemente,32.94976997,-118.5313654,6416,6416,,,FALSE,,,American Lady,Vanessa virginiensis,Vanessa virginiensis,American Lady,Insecta,48549,Lepidoptera,Nymphalidae,Nymphalidae,Vanessa,Vanessa,Vanessa virginiensis,,15698334,8,2018,8/19/18,22:34:34,300,Pacific Time (US & Canada),vireolanius,2018-08-19 23:17:52 +0300,2020-06-03 07:14:37 +0300,research,CC-BY-NC,https://www.inaturalist.org/observations/15698334,https://inaturalist-open-data.s3.amazonaws.com/photos/23430329/medium.jpg?1534709887,3,0,FALSE,3
occurrence,iNaturalist,"San Clemente Island Underwater Range, CA, US",San Clemente,32.88063833,-118.4878833,5,5,,,FALSE,,,American Lady,Vanessa virginiensis,Vanessa virginiensis,American Lady,Insecta,48549,Lepidoptera,Nymphalidae,Nymphalidae,Vanessa,Vanessa,Vanessa virginiensis,,47791406,5,2020,5/29/20,21:07:48,300,Pacific Time (US & Canada),vireolanius,2020-05-30 03:14:05 +0300,2020-06-03 03:15:47 +0300,research,CC-BY-NC,https://www.inaturalist.org/observations/47791406,https://inaturalist-open-data.s3.amazonaws.com/photos/75809098/medium.jpg?1590797649,1,0,FALSE,3
occurrence,iNaturalist,"San Clemente Island Underwater Range, CA, US",San Clemente,32.879305,-118.4926133,5,5,,,FALSE,,,Vanessa virginiensis,Vanessa virginiensis,Vanessa virginiensis,American Lady,Insecta,48549,Lepidoptera,Nymphalidae,Nymphalidae,Vanessa,Vanessa,Vanessa virginiensis,,50440596,6,2020,6/21/20,17:48:05,300,Pacific Time (US & Canada),vireolanius,2020-06-21 20:43:39 +0300,2020-06-21 22:34:42 +0300,research,CC-BY-NC,https://www.inaturalist.org/observations/50440596,https://inaturalist-open-data.s3.amazonaws.com/photos/80091258/medium.jpg?1592761434,2,0,FALSE,3
occurrence,iNaturalist,"San Clemente Island Underwater Range, CA, US",San Clemente,32.92318333,-118.4927133,4,4,,,FALSE,,,Vanessa virginiensis,Vanessa virginiensis,Vanessa virginiensis,American Lady,Insecta,48549,Lepidoptera,Nymphalidae,Nymphalidae,Vanessa,Vanessa,Vanessa virginiensis,,51712307,7,2020,7/2/20,20:19:22,300,Pacific Time (US & Canada),shrike2,2020-07-02 20:36:51 +0300,2020-07-03 00:26:30 +0300,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/51712307,https://static.inaturalist.org/photos/82177264/medium.jpg?1593711430,2,0,FALSE,3
occurrence,iNaturalist,"san clemente island, ca",San Clemente,32.93008,-118.506921,61,61,,,FALSE,,manual,Vanessa virginiensis,Vanessa virginiensis,Vanessa virginiensis,American Lady,Insecta,48549,Lepidoptera,Nymphalidae,Nymphalidae,Vanessa,Vanessa,Vanessa virginiensis,,56512420,8,2020,8/14/20,17:50:00,300,Pacific Time (US & Canada),vireolanius,2020-08-15 17:06:09 +0300,2021-02-05 03:36:11 +0300,research,CC-BY-NC,https://www.inaturalist.org/observations/56512420,https://inaturalist-open-data.s3.amazonaws.com/photos/90064380/medium.jpg?1597499959,1,0,FALSE,
occurrence,iNaturalist,"Santa Barbara County, CA, USA",Santa Cruz,34.047925,-119.5657111,,,,,FALSE,,,American Lady,Vanessa virginiensis,Vanessa virginiensis,American Lady,Insecta,48549,Lepidoptera,Nymphalidae,Nymphalidae,Vanessa,Vanessa,Vanessa virginiensis,,10268626,3,2015,3/29/15,1:18:00,300,Pacific Time (US & Canada),ezeemonee,2018-03-17 07:14:37 +0300,2020-06-03 06:55:44 +0300,research,CC-BY-NC,https://www.inaturalist.org/observations/10268626,https://inaturalist-open-data.s3.amazonaws.com/photos/14211796/medium.jpeg?1521259978,1,0,FALSE,
occurrence,iNaturalist,"Santa Barbara County, CA, USA",Santa Cruz,34.03942585,-119.568823,114,114,,,FALSE,,,American Lady,Vanessa virginiensis,Vanessa virginiensis,American Lady,Insecta,48549,Lepidoptera,Nymphalidae,Nymphalidae,Vanessa,Vanessa,Vanessa virginiensis,,30333909,8,2019,8/5/19,1:09:00,300,Pacific Time (US & Canada),dlbowls,2019-08-07 01:18:59 +0300,2020-02-14 07:41:26 +0300,research,CC-BY-NC,https://www.inaturalist.org/observations/30333909,https://inaturalist-open-data.s3.amazonaws.com/photos/47374394/medium.jpeg?1565123932,2,0,FALSE,
occurrence,iNaturalist,"Santa Barbara County, CA, USA",Santa Cruz,34.02915054,-119.6991417,31,31,,,FALSE,,,American Lady,Vanessa virginiensis,Vanessa virginiensis,American Lady,Insecta,48549,Lepidoptera,Nymphalidae,Nymphalidae,Vanessa,Vanessa,Vanessa virginiensis,,61345965,4,2010,4/18/10,0:42:00,400,Pacific Time (US & Canada),yuck-dog,2020-10-01 01:49:18 +0300,2021-02-05 03:29:09 +0300,research,CC-BY-NC,https://www.inaturalist.org/observations/61345965,https://inaturalist-open-data.s3.amazonaws.com/photos/98144131/medium.jpeg?1601501697,2,0,FALSE,
occurrence,iNaturalist,"Santa Cruz Island Reserve, Channel Islands National Park, Channel Islands, Santa Barbara, UC Natural Reserve System, California, United States",Santa Cruz,34.05972,-119.9173817,,,,,FALSE,,,American Lady,Vanessa virginiensis,Vanessa virginiensis,American Lady,Insecta,48549,Lepidoptera,Nymphalidae,Nymphalidae,Vanessa,Vanessa,Vanessa virginiensis,,6436733,5,2017,5/20/17,2:40:00,300,Pacific Time (US & Canada),silversea_starsong,2017-05-31 02:14:58 +0300,2018-11-09 17:09:21 +0300,research,CC-BY-NC,https://www.inaturalist.org/observations/6436733,https://inaturalist-open-data.s3.amazonaws.com/photos/8130069/medium.jpeg?1496186025,3,0,FALSE,
