"","source","month","year","island","order","acceptedFamily","acceptedGenus","acceptedName"
"6538","LACM",4,1982,"Santa Catalina","Lepidoptera","Erebidae","Notarctia","Notarctia proxima"
"6539","LACM",4,1982,"Santa Catalina","Lepidoptera","Erebidae","Notarctia","Notarctia proxima"
"6540","LACM",4,1982,"Santa Catalina","Lepidoptera","Erebidae","Notarctia","Notarctia proxima"
"6541","LACM",4,1982,"Santa Catalina","Lepidoptera","Erebidae","Notarctia","Notarctia proxima"
"6542","LACM",4,1982,"Santa Catalina","Lepidoptera","Erebidae","Notarctia","Notarctia proxima"
"6543","LACM",4,1982,"Santa Catalina","Lepidoptera","Erebidae","Notarctia","Notarctia proxima"
"6544","LACM",4,1982,"Santa Catalina","Lepidoptera","Erebidae","Notarctia","Notarctia proxima"
"6545","LACM",4,1982,"Santa Catalina","Lepidoptera","Erebidae","Notarctia","Notarctia proxima"
"6546","LACM",4,1982,"Santa Catalina","Lepidoptera","Erebidae","Notarctia","Notarctia proxima"
"6547","LACM",4,1982,"Santa Catalina","Lepidoptera","Erebidae","Notarctia","Notarctia proxima"
"6548","LACM",4,1982,"Santa Catalina","Lepidoptera","Erebidae","Notarctia","Notarctia proxima"
"6549","LACM",4,1982,"Santa Catalina","Lepidoptera","Erebidae","Notarctia","Notarctia proxima"
"6550","LACM",4,1982,"Santa Catalina","Lepidoptera","Erebidae","Notarctia","Notarctia proxima"
"6551","LACM",4,1982,"Santa Catalina","Lepidoptera","Erebidae","Notarctia","Notarctia proxima"
"6552","LACM",4,1982,"Santa Catalina","Lepidoptera","Erebidae","Notarctia","Notarctia proxima"
"6553","LACM",4,1982,"Santa Catalina","Lepidoptera","Erebidae","Notarctia","Notarctia proxima"
"6554","LACM",4,1982,"Santa Catalina","Lepidoptera","Erebidae","Notarctia","Notarctia proxima"
"6555","LACM",4,1982,"Santa Catalina","Lepidoptera","Erebidae","Notarctia","Notarctia proxima"
"6556","LACM",4,1982,"Santa Catalina","Lepidoptera","Erebidae","Notarctia","Notarctia proxima"
"6557","LACM",4,1982,"Santa Catalina","Lepidoptera","Erebidae","Notarctia","Notarctia proxima"
"6558","LACM",4,1982,"Santa Catalina","Lepidoptera","Erebidae","Notarctia","Notarctia proxima"
"6559","LACM",4,1982,"Santa Catalina","Lepidoptera","Erebidae","Notarctia","Notarctia proxima"
"6560","LACM",4,1982,"Santa Catalina","Lepidoptera","Erebidae","Notarctia","Notarctia proxima"
"6561","LACM",4,1982,"Santa Catalina","Lepidoptera","Erebidae","Notarctia","Notarctia proxima"
"6562","LACM",4,1982,"Santa Catalina","Lepidoptera","Erebidae","Notarctia","Notarctia proxima"
"6563","LACM",4,1982,"Santa Catalina","Lepidoptera","Erebidae","Notarctia","Notarctia proxima"
"6564","LACM",4,1982,"Santa Catalina","Lepidoptera","Erebidae","Notarctia","Notarctia proxima"
"6565","LACM",3,1941,"Santa Catalina","Lepidoptera","Erebidae","Notarctia","Notarctia proxima"
"6566","LACM",3,1981,"Santa Catalina","Lepidoptera","Erebidae","Notarctia","Notarctia proxima"
"6567","LACM",5,1981,"Santa Catalina","Lepidoptera","Erebidae","Notarctia","Notarctia proxima"
"6568","LACM",5,1981,"Santa Catalina","Lepidoptera","Erebidae","Notarctia","Notarctia proxima"
"6569","LACM",3,1981,"Santa Catalina","Lepidoptera","Erebidae","Notarctia","Notarctia proxima"
"6570","LACM",5,1981,"Santa Catalina","Lepidoptera","Erebidae","Notarctia","Notarctia proxima"
"6571","LACM",10,1981,"Santa Catalina","Lepidoptera","Erebidae","Notarctia","Notarctia proxima"
"6572","LACM",10,1981,"Santa Catalina","Lepidoptera","Erebidae","Notarctia","Notarctia proxima"
"6573","LACM",8,1970,"Santa Catalina","Lepidoptera","Erebidae","Notarctia","Notarctia proxima"
"6574","LACM",3,1979,"Santa Catalina","Lepidoptera","Erebidae","Notarctia","Notarctia proxima"
"6575","LACM",3,1981,"Santa Catalina","Lepidoptera","Erebidae","Notarctia","Notarctia proxima"
"6576","LACM",11,1940,"San Nicolas","Lepidoptera","Erebidae","Notarctia","Notarctia proxima"
"6577","LACM",7,1939,"San Nicolas","Lepidoptera","Erebidae","Notarctia","Notarctia proxima"
"6578","LACM",4,1940,"San Nicolas","Lepidoptera","Erebidae","Notarctia","Notarctia proxima"
"6579","LACM",4,1940,"San Nicolas","Lepidoptera","Erebidae","Notarctia","Notarctia proxima"
"6580","LACM",4,1940,"San Nicolas","Lepidoptera","Erebidae","Notarctia","Notarctia proxima"
"6581","LACM",4,1940,"San Nicolas","Lepidoptera","Erebidae","Notarctia","Notarctia proxima"
"6582","LACM",4,1982,"Santa Catalina","Lepidoptera","Erebidae","Notarctia","Notarctia proxima"
"6583","LACM",4,1940,"San Nicolas","Lepidoptera","Erebidae","Notarctia","Notarctia proxima"
"6584","LACM",4,1940,"San Nicolas","Lepidoptera","Erebidae","Notarctia","Notarctia proxima"
"6585","LACM",11,1940,"San Nicolas","Lepidoptera","Erebidae","Notarctia","Notarctia proxima"
"6586","LACM",4,1940,"San Nicolas","Lepidoptera","Erebidae","Notarctia","Notarctia proxima"
"6587","LACM",10,1982,"Santa Catalina","Lepidoptera","Erebidae","Notarctia","Notarctia proxima"
"6588","LACM",4,1950,"San Nicolas","Lepidoptera","Erebidae","Notarctia","Notarctia proxima"
"6589","LACM",11,1941,"Santa Rosa","Lepidoptera","Erebidae","Notarctia","Notarctia proxima"
"6590","LACM",4,1950,"San Nicolas","Lepidoptera","Erebidae","Notarctia","Notarctia proxima"
"6591","LACM",4,1981,"San Clemente","Lepidoptera","Erebidae","Notarctia","Notarctia proxima"
"6592","LACM",4,1981,"Santa Catalina","Lepidoptera","Erebidae","Notarctia","Notarctia proxima"
"6593","LACM",3,1941,"Santa Cruz","Lepidoptera","Erebidae","Grammia","Grammia hewletti"
"6594","LACM",4,1941,"Anacapa","Lepidoptera","Erebidae","Grammia","Grammia hewletti"
"6595","LACM",4,1941,"Anacapa","Lepidoptera","Erebidae","Grammia","Grammia hewletti"
"6596","LACM",5,1987,"Anacapa","Lepidoptera","Erebidae","Grammia","Grammia hewletti"
"6597","LACM",6,1987,"Anacapa","Lepidoptera","Erebidae","Grammia","Grammia hewletti"
"6598","LACM",3,1941,"Santa Cruz","Lepidoptera","Erebidae","Grammia","Grammia hewletti"
"6599","LACM",3,1941,"Santa Cruz","Lepidoptera","Erebidae","Grammia","Grammia hewletti"
"6600","LACM",4,1941,"Santa Rosa","Lepidoptera","Erebidae","Ctenucha","Ctenucha brunnea"
"6601","LACM",5,1941,"Santa Rosa","Lepidoptera","Erebidae","Ctenucha","Ctenucha brunnea"
"6602","LACM",5,1941,"Santa Rosa","Lepidoptera","Erebidae","Ctenucha","Ctenucha brunnea"
"6603","LACM",4,1941,"Santa Rosa","Lepidoptera","Erebidae","Ctenucha","Ctenucha brunnea"
"6604","LACM",5,1941,"Santa Rosa","Lepidoptera","Erebidae","Ctenucha","Ctenucha brunnea"
"6605","LACM",5,1941,"Santa Rosa","Lepidoptera","Erebidae","Ctenucha","Ctenucha brunnea"
"6606","LACM",4,1941,"Santa Rosa","Lepidoptera","Erebidae","Ctenucha","Ctenucha brunnea"
"6607","LACM",4,1941,"Santa Rosa","Lepidoptera","Erebidae","Ctenucha","Ctenucha brunnea"
"6608","LACM",5,1941,"Santa Rosa","Lepidoptera","Erebidae","Ctenucha","Ctenucha brunnea"
"6609","LACM",5,1941,"Santa Rosa","Lepidoptera","Erebidae","Ctenucha","Ctenucha brunnea"
"6610","LACM",5,1941,"Santa Rosa","Lepidoptera","Erebidae","Ctenucha","Ctenucha brunnea"
"6611","LACM",5,1941,"Santa Rosa","Lepidoptera","Erebidae","Ctenucha","Ctenucha brunnea"
"6612","LACM",4,1941,"Santa Rosa","Lepidoptera","Erebidae","Ctenucha","Ctenucha brunnea"
"6613","LACM",4,1941,"Santa Rosa","Lepidoptera","Erebidae","Ctenucha","Ctenucha brunnea"
"6614","LACM",4,1941,"Santa Rosa","Lepidoptera","Erebidae","Ctenucha","Ctenucha brunnea"
"6615","LACM",8,1941,"Santa Rosa","Lepidoptera","Erebidae","Ctenucha","Ctenucha brunnea"
"6616","LACM",6,1978,"Santa Cruz","Lepidoptera","Erebidae","Ctenucha","Ctenucha brunnea"
"6617","LACM",7,1986,"Anacapa","Lepidoptera","Erebidae","Ctenucha","Ctenucha brunnea"
"6618","LACM",6,1979,"Santa Cruz","Lepidoptera","Erebidae","Ctenucha","Ctenucha brunnea"
"6619","LACM",9,1910,"Santa Catalina","Lepidoptera","Erebidae","Pseudohemihyalea","Pseudohemihyalea edwardsii"
"6620","LACM",9,1910,"Santa Catalina","Lepidoptera","Erebidae","Pseudohemihyalea","Pseudohemihyalea edwardsii"
"6621","LACM",9,1929,"Santa Catalina","Lepidoptera","Erebidae","Pseudohemihyalea","Pseudohemihyalea edwardsii"
"6622","LACM",10,1929,"Santa Catalina","Lepidoptera","Erebidae","Pseudohemihyalea","Pseudohemihyalea edwardsii"
"6623","LACM",11,1980,"Santa Catalina","Lepidoptera","Erebidae","Pseudohemihyalea","Pseudohemihyalea edwardsii"
"6624","LACM",9,1929,"Santa Catalina","Lepidoptera","Erebidae","Pseudohemihyalea","Pseudohemihyalea edwardsii"
"6625","LACM",10,1981,"Santa Catalina","Lepidoptera","Erebidae","Pseudohemihyalea","Pseudohemihyalea edwardsii"
"6626","LACM",10,1981,"Santa Catalina","Lepidoptera","Erebidae","Pseudohemihyalea","Pseudohemihyalea edwardsii"
"6627","LACM",9,1981,"Santa Catalina","Lepidoptera","Erebidae","Pseudohemihyalea","Pseudohemihyalea edwardsii"
"6628","LACM",9,1981,"Santa Catalina","Lepidoptera","Erebidae","Pseudohemihyalea","Pseudohemihyalea edwardsii"
"6629","LACM",11,1941,"Santa Rosa","Lepidoptera","Erebidae","Pseudohemihyalea","Pseudohemihyalea edwardsii"
"6630","LACM",11,1941,"Santa Rosa","Lepidoptera","Erebidae","Pseudohemihyalea","Pseudohemihyalea edwardsii"
"6631","LACM",11,1941,"Santa Rosa","Lepidoptera","Erebidae","Pseudohemihyalea","Pseudohemihyalea edwardsii"
"6632","LACM",11,1941,"Santa Rosa","Lepidoptera","Erebidae","Pseudohemihyalea","Pseudohemihyalea edwardsii"
"6633","LACM",9,1981,"Santa Catalina","Lepidoptera","Erebidae","Pseudohemihyalea","Pseudohemihyalea edwardsii"
"6634","LACM",10,1981,"Santa Catalina","Lepidoptera","Erebidae","Pseudohemihyalea","Pseudohemihyalea edwardsii"
"6635","LACM",9,1981,"Santa Catalina","Lepidoptera","Erebidae","Pseudohemihyalea","Pseudohemihyalea edwardsii"
"6636","LACM",10,1981,"Santa Catalina","Lepidoptera","Erebidae","Pseudohemihyalea","Pseudohemihyalea edwardsii"
"6637","LACM",10,1981,"Santa Catalina","Lepidoptera","Erebidae","Pseudohemihyalea","Pseudohemihyalea edwardsii"
"6638","LACM",8,1970,"Santa Catalina","Lepidoptera","Erebidae","Pseudohemihyalea","Pseudohemihyalea edwardsii"
"6639","LACM",10,1982,"Santa Catalina","Lepidoptera","Erebidae","Pseudohemihyalea","Pseudohemihyalea edwardsii"
"6640","LACM",11,1980,"Santa Catalina","Lepidoptera","Erebidae","Pseudohemihyalea","Pseudohemihyalea edwardsii"
"6641","LACM",6,1978,"Santa Cruz","Lepidoptera","Erebidae","Estigmene","Estigmene acrea"
"6642","LACM",6,1979,"Santa Cruz","Lepidoptera","Erebidae","Estigmene","Estigmene acrea"
"6643","LACM",6,1979,"Santa Cruz","Lepidoptera","Erebidae","Estigmene","Estigmene acrea"
"6644","LACM",6,1979,"Santa Cruz","Lepidoptera","Erebidae","Estigmene","Estigmene acrea"
"6645","LACM",6,1979,"Santa Cruz","Lepidoptera","Erebidae","Estigmene","Estigmene acrea"
"6646","LACM",6,1979,"Santa Cruz","Lepidoptera","Erebidae","Estigmene","Estigmene acrea"
"6647","LACM",6,1979,"Santa Cruz","Lepidoptera","Erebidae","Estigmene","Estigmene acrea"
"6648","LACM",6,1979,"Santa Cruz","Lepidoptera","Erebidae","Estigmene","Estigmene acrea"
"6649","LACM",3,1941,"Santa Cruz","Lepidoptera","Erebidae","Spilosoma","Spilosoma vestalis"
"6650","LACM",3,1941,"Anacapa","Lepidoptera","Erebidae","Spilosoma","Spilosoma vestalis"
"6651","LACM",12,1940,"Anacapa","Lepidoptera","Erebidae","Arachnis","Arachnis picta insularis"
"6652","LACM",11,1940,"Anacapa","Lepidoptera","Erebidae","Arachnis","Arachnis picta insularis"
"6653","LACM",11,1940,"Anacapa","Lepidoptera","Erebidae","Arachnis","Arachnis picta insularis"
"6654","LACM",11,1940,"Anacapa","Lepidoptera","Erebidae","Arachnis","Arachnis picta insularis"
"6655","LACM",10,1940,"Anacapa","Lepidoptera","Erebidae","Arachnis","Arachnis picta insularis"
"6656","LACM",9,1940,"Anacapa","Lepidoptera","Erebidae","Arachnis","Arachnis picta insularis"
"6657","LACM",11,1940,"Anacapa","Lepidoptera","Erebidae","Arachnis","Arachnis picta insularis"
"6658","LACM",10,1941,"Santa Rosa","Lepidoptera","Erebidae","Arachnis","Arachnis picta insularis"
"6659","LACM",11,1939,"Santa Rosa","Lepidoptera","Erebidae","Arachnis","Arachnis picta insularis"
"6660","LACM",12,1940,"Anacapa","Lepidoptera","Erebidae","Arachnis","Arachnis picta insularis"
"6661","LACM",11,1940,"Anacapa","Lepidoptera","Erebidae","Arachnis","Arachnis picta insularis"
"6662","LACM",10,1940,"Anacapa","Lepidoptera","Erebidae","Arachnis","Arachnis picta insularis"
"6663","LACM",11,1940,"Anacapa","Lepidoptera","Erebidae","Arachnis","Arachnis picta insularis"
"6664","LACM",11,1940,"Anacapa","Lepidoptera","Erebidae","Arachnis","Arachnis picta insularis"
"6665","LACM",10,1941,"Santa Rosa","Lepidoptera","Erebidae","Arachnis","Arachnis picta insularis"
"6666","LACM",11,1941,"Santa Rosa","Lepidoptera","Erebidae","Arachnis","Arachnis picta insularis"
"6667","LACM",11,1940,"Anacapa","Lepidoptera","Erebidae","Arachnis","Arachnis picta insularis"
"6668","LACM",11,1941,"Santa Rosa","Lepidoptera","Erebidae","Arachnis","Arachnis picta insularis"
"6669","LACM",11,1941,"Santa Rosa","Lepidoptera","Erebidae","Arachnis","Arachnis picta insularis"
"6670","LACM",11,1941,"Santa Rosa","Lepidoptera","Erebidae","Arachnis","Arachnis picta insularis"
"6671","LACM",11,1941,"Santa Rosa","Lepidoptera","Erebidae","Arachnis","Arachnis picta insularis"
"6672","LACM",4,1941,"Santa Cruz","Lepidoptera","Gelechiidae","Telphusa","Telphusa sedulitella"
"6673","LACM",4,1941,"Santa Catalina","Lepidoptera","Gelechiidae","Telphusa","Telphusa sedulitella"
"6674","LACM",4,1941,"Santa Cruz","Lepidoptera","Gelechiidae","Telphusa","Telphusa sedulitella"
"6675","LACM",4,1941,"Santa Catalina","Lepidoptera","Gelechiidae","Telphusa","Telphusa sedulitella"
"6676","LACM",4,1941,"Santa Catalina","Lepidoptera","Gelechiidae","Telphusa","Telphusa sedulitella"
"6677","LACM",4,1941,"Santa Catalina","Lepidoptera","Gelechiidae","Telphusa","Telphusa sedulitella"
"6678","LACM",10,1931,"Santa Catalina","Lepidoptera","Gelechiidae","Telphusa","Telphusa sedulitella"
"6679","LACM",10,1931,"Santa Catalina","Lepidoptera","Gelechiidae","Telphusa","Telphusa sedulitella"
"6680","LACM",2,1981,"Santa Catalina","Lepidoptera","Gelechiidae","Telphusa","Telphusa sedulitella"
"6681","LACM",10,1980,"San Nicolas","Lepidoptera","Gelechiidae","Telphusa","Telphusa sedulitella"
"6682","LACM",4,1941,"Santa Cruz","Lepidoptera","Gelechiidae","Telphusa","Telphusa sedulitella"
"6683","LACM",1,1982,"Santa Catalina","Lepidoptera","Gelechiidae","Telphusa","Telphusa sedulitella"
"6684","LACM",2,1981,"Santa Catalina","Lepidoptera","Gelechiidae","Telphusa","Telphusa sedulitella"
"6685","LACM",11,1981,"Santa Catalina","Lepidoptera","Gelechiidae","Telphusa","Telphusa sedulitella"
"6686","LACM",2,1982,"Santa Catalina","Lepidoptera","Gelechiidae","Telphusa","Telphusa sedulitella"
"6687","LACM",10,1932,"Santa Catalina","Lepidoptera","Gelechiidae","Prolita","Prolita sironae"
"6688","LACM",10,1931,"Santa Catalina","Lepidoptera","Gelechiidae","Prolita","Prolita sironae"
"6689","LACM",10,1932,"Santa Catalina","Lepidoptera","Gelechiidae","Prolita","Prolita sironae"
"6690","LACM",9,1932,"Santa Catalina","Lepidoptera","Gelechiidae","Prolita","Prolita sironae"
"6691","LACM",10,1932,"Santa Catalina","Lepidoptera","Gelechiidae","Prolita","Prolita sironae"
"6692","LACM",10,1932,"Santa Catalina","Lepidoptera","Gelechiidae","Prolita","Prolita sironae"
"6693","LACM",10,1931,"Santa Catalina","Lepidoptera","Gelechiidae","Prolita","Prolita variabilis"
"6694","LACM",10,1931,"Santa Catalina","Lepidoptera","Gelechiidae","Prolita","Prolita variabilis"
"6695","LACM",10,1931,"Santa Catalina","Lepidoptera","Gelechiidae","Prolita","Prolita variabilis"
"6696","LACM",10,1931,"Santa Catalina","Lepidoptera","Gelechiidae","Prolita","Prolita variabilis"
"6697","LACM",10,1931,"Santa Catalina","Lepidoptera","Gelechiidae","Prolita","Prolita variabilis"
"6698","LACM",10,1931,"Santa Catalina","Lepidoptera","Gelechiidae","Prolita","Prolita variabilis"
"6699","LACM",10,1981,"Santa Catalina","Lepidoptera","Gelechiidae","Prolita","Prolita variabilis"
"6700","LACM",5,1932,"Santa Catalina","Lepidoptera","Gelechiidae","Rifseria","Rifseria fuscotaeniaella"
"6701","LACM",5,1932,"Santa Catalina","Lepidoptera","Gelechiidae","Rifseria","Rifseria fuscotaeniaella"
"6702","LACM",5,1932,"Santa Catalina","Lepidoptera","Gelechiidae","Rifseria","Rifseria fuscotaeniaella"
"6703","LACM",4,1932,"Santa Catalina","Lepidoptera","Gelechiidae","Bryotropha",
"6704","LACM",5,1932,"Santa Catalina","Lepidoptera","Gelechiidae","Bryotropha",
"6705","LACM",4,1932,"Santa Catalina","Lepidoptera","Gelechiidae","Bryotropha",
"6706","LACM",5,1981,"Santa Catalina","Lepidoptera","Gelechiidae","Bryotropha",
"6707","LACM",10,1980,"San Nicolas","Lepidoptera","Gelechiidae",,
"6708","LACM",10,1980,"San Nicolas","Lepidoptera","Gelechiidae",,
"6709","LACM",10,1980,"San Nicolas","Lepidoptera","Gelechiidae",,
"6710","LACM",10,1980,"San Nicolas","Lepidoptera","Gelechiidae",,
"6711","LACM",10,1980,"San Nicolas","Lepidoptera","Gelechiidae",,
"6712","LACM",10,1980,"San Nicolas","Lepidoptera","Gelechiidae",,
"6713","LACM",10,1980,"San Nicolas","Lepidoptera","Gelechiidae",,
"6714","LACM",10,1980,"San Nicolas","Lepidoptera","Gelechiidae",,
"6715","LACM",10,1980,"San Nicolas","Lepidoptera","Gelechiidae",,
"6716","LACM",10,1980,"San Nicolas","Lepidoptera","Gelechiidae",,
"6717","LACM",10,1980,"San Nicolas","Lepidoptera","Gelechiidae",,
"6718","LACM",10,1980,"San Nicolas","Lepidoptera","Gelechiidae",,
"6719","LACM",10,1980,"San Nicolas","Lepidoptera","Gelechiidae",,
"6720","LACM",5,1981,"Santa Catalina","Lepidoptera","Gelechiidae","Phthorimaea","Phthorimaea operculella"
"6721","LACM",12,1939,"San Clemente","Lepidoptera","Gelechiidae","Phthorimaea","Phthorimaea operculella"
"6722","LACM",7,1939,"San Nicolas","Lepidoptera","Gelechiidae","Phthorimaea","Phthorimaea operculella"
"6723","LACM",5,1932,"Santa Catalina","Lepidoptera","Gelechiidae","Phthorimaea","Phthorimaea operculella"
"6724","LACM",5,1981,"Santa Catalina","Lepidoptera","Gelechiidae","Phthorimaea","Phthorimaea operculella"
"6725","LACM",1,2001,"Santa Catalina","Lepidoptera","Gelechiidae","Phthorimaea","Phthorimaea operculella"
"6726","LACM",5,1981,"Santa Catalina","Lepidoptera","Gelechiidae","Chionodes","Chionodes trichostola"
"6727","LACM",5,1981,"Santa Catalina","Lepidoptera","Gelechiidae","Chionodes","Chionodes trichostola"
"6728","LACM",5,1981,"Santa Catalina","Lepidoptera","Gelechiidae","Chionodes","Chionodes trichostola"
"6729","LACM",5,1981,"Santa Catalina","Lepidoptera","Gelechiidae","Chionodes","Chionodes trichostola"
"6730","LACM",5,1981,"Santa Catalina","Lepidoptera","Gelechiidae","Chionodes","Chionodes trichostola"
"6731","LACM",11,1981,"Santa Catalina","Lepidoptera","Gelechiidae","Chionodes","Chionodes trichostola"
"6732","LACM",5,1981,"Santa Catalina","Lepidoptera","Gelechiidae","Chionodes","Chionodes trichostola"
"6733","LACM",5,1981,"Santa Catalina","Lepidoptera","Gelechiidae","Chionodes","Chionodes trichostola"
"6734","LACM",1,1982,"Santa Catalina","Lepidoptera","Gelechiidae","Chionodes","Chionodes trichostola"
"6735","LACM",12,1981,"Santa Catalina","Lepidoptera","Gelechiidae","Chionodes","Chionodes trichostola"
"6736","LACM",5,1981,"Santa Catalina","Lepidoptera","Gelechiidae","Chionodes","Chionodes trichostola"
"6737","LACM",5,1981,"Santa Catalina","Lepidoptera","Gelechiidae","Chionodes","Chionodes trichostola"
"6738","LACM",5,1981,"Santa Catalina","Lepidoptera","Gelechiidae","Chionodes","Chionodes trichostola"
"6739","LACM",5,1981,"Santa Catalina","Lepidoptera","Gelechiidae","Chionodes","Chionodes trichostola"
"6740","LACM",5,1981,"Santa Catalina","Lepidoptera","Gelechiidae","Chionodes","Chionodes trichostola"
"6741","LACM",5,1981,"Santa Catalina","Lepidoptera","Gelechiidae","Chionodes","Chionodes trichostola"
"6742","LACM",5,1981,"Santa Catalina","Lepidoptera","Gelechiidae","Chionodes","Chionodes trichostola"
"6743","LACM",5,1981,"Santa Catalina","Lepidoptera","Gelechiidae","Chionodes","Chionodes trichostola"
"6744","LACM",5,1981,"Santa Catalina","Lepidoptera","Gelechiidae","Chionodes","Chionodes trichostola"
"6745","LACM",5,1981,"Santa Catalina","Lepidoptera","Gelechiidae","Chionodes","Chionodes trichostola"
"6746","LACM",1,1982,"Santa Catalina","Lepidoptera","Gelechiidae","Chionodes","Chionodes trichostola"
"6747","LACM",1,1982,"Santa Catalina","Lepidoptera","Gelechiidae","Chionodes","Chionodes trichostola"
