kingdom,phylum,class,order,Family_5,scientificName,sciname_3,count,assign_by_island,Eliminate,SMI,SR,SCR,A,SBA,SNI,SCL,SCA
Plantae,Tracheophyta,Magnoliopsida,Rosales,Rhamnaceae,Ceanothus megacarpus subsp. megacarpus,Ceanothus megacarpus var. megacarpus,7,NA,Keep,NA,NA,1,1,NA,NA,1,1
Plantae,Tracheophyta,Magnoliopsida,Rosales,Rhamnaceae,Ceanothus megacarpus var. megacarpus,Ceanothus megacarpus var. megacarpus,31,NA,Keep,NA,NA,1,1,NA,NA,1,1
Plantae,Tracheophyta,Magnoliopsida,Rosales,Rhamnaceae,Frangula californica,Frangula californica subsp. californica,1,NA,Keep,NA,NA,1,NA,NA,NA,NA,NA
Plantae,Tracheophyta,Magnoliopsida,Rosales,Rhamnaceae,Frangula californica subsp. californica,Frangula californica subsp. californica,13,NA,Keep,NA,NA,1,NA,NA,NA,NA,NA
Plantae,Tracheophyta,Magnoliopsida,Rosales,Rhamnaceae,Rhamnus californica,Frangula californica subsp. californica,5,NA,Keep,NA,NA,1,NA,NA,NA,NA,NA
Plantae,Tracheophyta,Magnoliopsida,Rosales,Rhamnaceae,Rhamnus californica subsp. californica,Frangula californica subsp. californica,2,NA,Keep,NA,NA,1,NA,NA,NA,NA,NA
Plantae,Tracheophyta,Magnoliopsida,Rosales,Rhamnaceae,Rhamnus crocea subsp. pirifolia,Rhamnus pirifolia,2,NA,Keep,NA,1,1,NA,NA,NA,1,1
Plantae,Tracheophyta,Magnoliopsida,Rosales,Rhamnaceae,Rhamnus crocea var. pirifolia,Rhamnus pirifolia,19,NA,Keep,NA,1,1,NA,NA,NA,1,1
Plantae,Tracheophyta,Magnoliopsida,Rosales,Rhamnaceae,Rhamnus pirifolia,Rhamnus pirifolia,343,NA,Keep,NA,1,1,NA,NA,NA,1,1
Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Adenostoma fasciculatum,Adenostoma fasciculatum,184,NA,Keep,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Adenostoma fasciculatum var. fasciculatum,Adenostoma fasciculatum var. fasciculatum,71,NA,Keep,NA,1,1,NA,NA,NA,1,1
Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Adenostoma fasciculatum var. prostratum,Adenostoma fasciculatum var. prostratum,21,NA,Keep,NA,1,1,NA,NA,NA,NA,1
Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Alchemilla arvensis,Aphanes arvensis,1,NA,Elim,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Aphanes arvensis,Aphanes arvensis,1,NA,Elim,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Alchemilla occidentalis,Aphanes occidentalis,14,NA,Keep,NA,1,1,NA,NA,NA,1,1
Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Aphanes occidentalis,Aphanes occidentalis,76,NA,Keep,NA,1,1,NA,NA,NA,1,1
Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Cercocarpus alnifolius,Cercocarpus betuloides var. blancheae,3,NA,Keep,NA,1,1,NA,NA,NA,NA,1
Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Cercocarpus betulifolius var. blancheae,Cercocarpus betuloides var. blancheae,2,NA,Keep,NA,1,1,NA,NA,NA,NA,1
Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Cercocarpus betuloides subsp. blancheae,Cercocarpus betuloides var. blancheae,15,NA,Keep,NA,1,1,NA,NA,NA,NA,1
Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Cercocarpus betuloides var. blancheae,Cercocarpus betuloides var. blancheae,358,NA,Keep,NA,1,1,NA,NA,NA,NA,1
Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Cercocarpus montanus var. blancheae,Cercocarpus betuloides var. blancheae,1,NA,Keep,NA,1,1,NA,NA,NA,NA,1
Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Cercocarpus betuloides,Cercocarpus betuloides,22,NA,Keep,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Cercocarpus betuloides var. traskiae,Cercocarpus traskiae,8,NA,Keep,NA,NA,NA,NA,NA,NA,NA,1
Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Cercocarpus traskiae,Cercocarpus traskiae,54,NA,Keep,NA,NA,NA,NA,NA,NA,NA,1
Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Cotoneaster pannosus,Cotoneaster pannosus,7,NA,Keep,NA,NA,NA,NA,NA,NA,NA,1
Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Drymocallis glandulosa,Drymocallis glandulosa var. wrangelliana,2,NA,Keep,NA,NA,NA,NA,NA,NA,NA,1
Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Drymocallis glandulosa var. wrangelliana,Drymocallis glandulosa var. wrangelliana,1,NA,Keep,NA,NA,NA,NA,NA,NA,NA,1
Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Heteromeles arbutifolia,Heteromeles arbutifolia,428,NA,Keep,1,1,1,1,NA,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Heteromeles arbutifolia var. arbutifolia,Heteromeles arbutifolia,1,NA,Keep,1,1,1,1,NA,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Heteromeles arbutifolia var. macrocarpa,Heteromeles arbutifolia,32,NA,Keep,1,1,1,1,NA,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Photinia arbutifolia,Heteromeles arbutifolia,5,NA,Keep,1,1,1,1,NA,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Holodiscus discolor,Holodiscus discolor var. discolor,30,NA,Keep,NA,NA,1,NA,NA,NA,NA,1
Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Holodiscus discolor var. discolor,Holodiscus discolor var. discolor,9,NA,Keep,NA,NA,1,NA,NA,NA,NA,1
Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Lyonothamnus aspleniifolius,Lyonothamnus floribundus,1,assign by island,Keep,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Lyonothamnus floribundus,Lyonothamnus floribundus,153,assign by island,Keep,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Lyonothamnus floribundus subsp. aspleniifolius,Lyonothamnus floribundus subsp. aspleniifolius,263,assign by island,Keep,NA,NA,1,NA,NA,NA,1,NA
Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Lyonothamnus floribundus var. aspleniifolius,Lyonothamnus floribundus subsp. aspleniifolius,50,assign by island,Keep,NA,NA,1,NA,NA,NA,1,NA
Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Lyonothamnus floribundus subsp. floribundus,Lyonothamnus floribundus subsp. floribundus,157,assign by island,Keep,NA,NA,NA,NA,NA,NA,NA,1
Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Potentilla anserina subsp. pacifica,Potentilla anserina subsp. pacifica,1,NA,Keep,1,NA,1,NA,NA,NA,NA,NA
Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Potentilla anserina var. grandis,Potentilla anserina subsp. pacifica,1,NA,Keep,1,NA,1,NA,NA,NA,NA,NA
Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Poterium sanguisorba,Poterium sanguisorba,5,NA,Keep,NA,NA,NA,NA,NA,NA,NA,1
Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Sanguisorba minor,Poterium sanguisorba,5,NA,Keep,NA,NA,NA,NA,NA,NA,NA,1
Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Sanguisorba minor subsp. muricata,Poterium sanguisorba,1,NA,Keep,NA,NA,NA,NA,NA,NA,NA,1
Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Prunus ilicifolia,Prunus ilicifolia subsp. lyonii,121,NA,Keep,NA,1,1,1,NA,NA,1,1
Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Prunus ilicifolia subsp. lyonii,Prunus ilicifolia subsp. lyonii,277,NA,Keep,NA,1,1,1,NA,NA,1,1
Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Prunus lyonii,Prunus ilicifolia subsp. lyonii,142,NA,Keep,NA,1,1,1,NA,NA,1,1
Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rosa californica,Rosa californica,143,NA,Keep,NA,1,1,NA,NA,NA,NA,1
Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus armeniacus,Rubus armeniacus,1,NA,Keep,NA,NA,NA,NA,NA,NA,NA,1
Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus discolor,Rubus armeniacus,1,NA,Keep,NA,NA,NA,NA,NA,NA,NA,1
Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus ursinus,Rubus ursinus,107,NA,Keep,1,1,1,NA,NA,NA,NA,1
Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus vitifolius,Rubus ursinus,3,NA,Keep,1,1,1,NA,NA,NA,NA,1
Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Galium angustifolium,Galium angustifolium,52,assign by island,Keep,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Galium angustifolium subsp. angustifolium,Galium angustifolium subsp. angustifolium,54,assign by island,Keep,NA,NA,NA,NA,NA,NA,NA,1
Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Galium angustifolium subsp. foliosum,Galium angustifolium subsp. foliosum,228,assign by island,Keep,NA,1,1,1,NA,NA,NA,NA
Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Galium angustifolium var. foliosum,Galium angustifolium subsp. foliosum,2,assign by island,Keep,NA,1,1,1,NA,NA,NA,NA
Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Galium aparine,Galium aparine,256,NA,Keep,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Galium aparine var. echinospermum,Galium aparine,3,NA,Keep,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Galium aparine var. vaillantii,Galium aparine,1,NA,Keep,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Galium buxifolium,Galium buxifolium,85,NA,Keep,1,1,1,NA,NA,NA,NA,NA
Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Galium californicum,Galium californicum,14,NA,Keep,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Galium californicum subsp. flaccidum,Galium californicum subsp. flaccidum,40,NA,Keep,NA,NA,1,NA,NA,NA,NA,NA
Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Galium californicum subsp. miguelense,Galium californicum subsp. miguelense,45,NA,Keep,1,1,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Galium catalinense,Galium catalinense,124,assign by island,Keep,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Galium catalinense subsp. acrispum,Galium catalinense subsp. acrispum,82,assign by island,Keep,NA,NA,NA,NA,NA,NA,1,NA
Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Galium catalinense subsp. catalinense,Galium catalinense subsp. catalinense,60,assign by island,Keep,NA,NA,NA,NA,NA,NA,NA,1
Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Galium murale,Galium murale,3,NA,Keep,NA,NA,NA,NA,NA,NA,NA,1
Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Galium nuttallii,Galium nuttallii,74,NA,Keep,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Galium nuttallii subsp. insulare,Galium nuttallii subsp. insulare,236,NA,Keep,NA,1,1,NA,NA,NA,NA,1
Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Galium parisiense,Galium parisiense,67,NA,Keep,NA,1,NA,NA,NA,NA,NA,1
Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Galium porrigens,Galium porrigens var. porrigens,9,NA,Keep,NA,1,1,NA,NA,NA,NA,1
Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Galium porrigens var. porrigens,Galium porrigens var. porrigens,25,NA,Keep,NA,1,1,NA,NA,NA,NA,1
NA,NA,NA,NA,Ruppiaceae,NA,Ruppia maritima,NA,NA,Keep,NA,1,1,NA,NA,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Salicaceae,Populus fremontii,Populus fremontii subsp. fremontii,12,NA,Keep,NA,NA,1,NA,NA,NA,NA,1
Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Salicaceae,Populus fremontii subsp. fremontii,Populus fremontii subsp. fremontii,10,NA,Keep,NA,NA,1,NA,NA,NA,NA,1
Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Salicaceae,Populus balsamifera subsp. trichocarpa,Populus trichocarpa,8,NA,Keep,NA,1,1,NA,NA,NA,NA,1
Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Salicaceae,Populus trichocarpa,Populus trichocarpa,87,NA,Keep,NA,1,1,NA,NA,NA,NA,1
Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Salicaceae,Salix exigua,Salix exigua,54,NA,Keep,NA,1,1,NA,NA,1,NA,1
Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Salicaceae,Salix gooddingii,Salix gooddingii,7,NA,Keep,NA,NA,NA,NA,NA,NA,1,1
Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Salicaceae,Salix bonplandiana,Salix laevigata,8,NA,Keep,NA,NA,1,NA,NA,NA,NA,1
Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Salicaceae,Salix laevigata,Salix laevigata,76,NA,Keep,NA,NA,1,NA,NA,NA,NA,1
Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Salicaceae,Salix lasiandra var. lasiandra,Salix lasiandra var. lasiandra,1,NA,Keep,NA,NA,1,NA,NA,NA,NA,NA
Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Salicaceae,Salix lucida subsp. lasiandra,Salix lasiandra var. lasiandra,3,NA,Keep,NA,NA,1,NA,NA,NA,NA,NA
Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Salicaceae,Salix lasiolepis,Salix lasiolepis,251,NA,Keep,1,1,1,1,NA,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Salicaceae,Salix lasiolepis var. bigelovii,Salix lasiolepis,4,NA,Keep,1,1,1,1,NA,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Salicaceae,Salix lasiolepis var. lasiolepis,Salix lasiolepis,12,NA,Keep,1,1,1,1,NA,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer macrophyllum,Acer macrophyllum,47,NA,Keep,NA,NA,1,NA,NA,NA,NA,NA
Plantae,Tracheophyta,Magnoliopsida,Piperales,Saururaceae,Anemopsis californica,Anemopsis californica,71,NA,Keep,NA,NA,1,NA,NA,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Saxifragaceae,Heuchera maxima,Heuchera maxima,130,NA,Keep,NA,1,1,1,NA,NA,NA,NA
Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Saxifragaceae,Jepsonia malvifolia,Jepsonia malvifolia,178,NA,Keep,NA,1,1,NA,NA,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Saxifragaceae,Lithophragma affine,Lithophragma affine,10,NA,Keep,NA,NA,NA,NA,NA,NA,NA,1
Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Saxifragaceae,Lithophragma affine subsp. mixtum,Lithophragma affine,7,NA,Keep,NA,NA,NA,NA,NA,NA,NA,1
Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Saxifragaceae,Lithophragma cymbalaria,Lithophragma cymbalaria,98,NA,Keep,NA,1,1,NA,NA,NA,NA,NA
Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Saxifragaceae,Lithophragma maximum,Lithophragma maximum,17,NA,Keep,NA,NA,NA,NA,NA,NA,1,NA
Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Saxifragaceae,Micranthes californica,Micranthes californica,39,NA,Keep,NA,1,1,NA,NA,NA,1,NA
Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Saxifragaceae,Saxifraga californica,Micranthes californica,18,NA,Keep,NA,1,1,NA,NA,NA,1,NA
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Scrophulariaceae,Myoporum laetum,Myoporum laetum,27,NA,Keep,NA,NA,1,NA,NA,1,1,NA
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Scrophulariaceae,Scrophularia californica,Scrophularia californica,5,NA,Keep,NA,1,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Scrophulariaceae,Scrophularia californica subsp. californica,Scrophularia californica,1,NA,Keep,NA,1,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Scrophulariaceae,Scrophularia villosa,Scrophularia villosa,146,NA,Keep,NA,NA,NA,NA,NA,NA,1,1
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Scrophulariaceae,Verbascum thapsus,Verbascum thapsus,41,NA,Keep,NA,NA,1,NA,NA,NA,NA,NA
Plantae,Tracheophyta,Lycopodiopsida,Selaginellales,Selaginellaceae,Selaginella bigelovii,Selaginella bigelovii,209,NA,Keep,NA,1,1,1,NA,NA,1,1
Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,Datura innoxia,Datura wrightii,1,NA,Keep,NA,1,1,NA,NA,NA,1,1
Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,Datura wrightii,Datura wrightii,85,NA,Keep,NA,1,1,NA,NA,NA,1,1
Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,Lycium brevipes,Lycium brevipes var. hassei,13,NA,Keep,NA,NA,NA,NA,NA,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,Lycium brevipes var. hassei,Lycium brevipes var. hassei,8,NA,Keep,NA,NA,NA,NA,NA,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,Lycium hassei,Lycium brevipes var. hassei,3,NA,Keep,NA,NA,NA,NA,NA,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,Lycium californicum,Lycium californicum,207,NA,Keep,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,Lycium fremontii,Lycium fremontii,4,NA,Keep,NA,1,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,Lycium verrucosum,Lycium verrucosum,3,NA,Keep,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,Lycopersicon esculentum,Lycopersicon esculentum,26,NA,Keep,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,Solanum lycopersicum,Lycopersicon esculentum,14,NA,Keep,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,Nicotiana glauca,Nicotiana glauca,97,NA,Keep,NA,NA,1,NA,NA,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,Nicotiana bigelovii,Nicotiana quadrivalvis,2,NA,Keep,NA,NA,NA,NA,NA,NA,NA,1
Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,Nicotiana quadrivalvis,Nicotiana quadrivalvis,2,NA,Keep,NA,NA,NA,NA,NA,NA,NA,1
Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,Petunia parviflora,Petunia parviflora,27,NA,Keep,NA,1,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,Solanum americanum,Solanum americanum,82,NA,Keep,NA,1,NA,1,NA,1,1,NA
Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,Solanum nodiflorum,Solanum americanum,1,NA,Keep,NA,1,NA,1,NA,1,1,NA
Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,Solanum douglasii,Solanum douglasii,340,NA,Keep,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,Solanum elaeagnifolium,Solanum elaeagnifolium,43,NA,Keep,NA,1,1,NA,NA,NA,NA,1
Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,Solanum rostratum,Solanum rostratum,3,NA,Keep,NA,NA,NA,NA,NA,NA,NA,1
Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,Solanum clokeyi,Solanum wallacei,132,NA,Keep,NA,1,1,NA,NA,NA,NA,1
Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,Solanum wallacei,Solanum wallacei,177,NA,Keep,NA,1,1,NA,NA,NA,NA,1
Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,Solanum wallacei subsp. clokeyi,Solanum wallacei,14,NA,Keep,NA,1,1,NA,NA,NA,NA,1
Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,Solanum wallacei var. clokeyi,Solanum wallacei,7,NA,Keep,NA,1,1,NA,NA,NA,NA,1
Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,Solanum wallacei var. wallacei,Solanum wallacei,2,NA,Keep,NA,1,1,NA,NA,NA,NA,1
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Tamaricaceae,Tamarix aphylla,Tamarix aphylla,8,NA,Keep,NA,1,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,Tamaricaceae,NA,Tamarix chinensis,NA,NA,Keep,NA,NA,NA,NA,NA,NA,1,NA
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Tamaricaceae,Tamarix parviflora,Tamarix parviflora,4,NA,Keep,NA,NA,NA,1,NA,NA,NA,1
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Tamaricaceae,Tamarix ramosissima,Tamarix ramosissima,72,NA,Keep,NA,1,1,NA,NA,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Asparagales,Themidaceae,Beaucarnea recurvata,Beaucarnea recurvata,1,NA,Elim,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,Magnoliopsida,Asparagales,Themidaceae,Bloomeria crocea,Bloomeria crocea var. crocea,74,NA,Keep,NA,1,1,NA,NA,NA,NA,1
Plantae,Tracheophyta,Magnoliopsida,Asparagales,Themidaceae,Bloomeria crocea var. crocea,Bloomeria crocea var. crocea,53,NA,Keep,NA,1,1,NA,NA,NA,NA,1
Plantae,Tracheophyta,Magnoliopsida,Asparagales,Themidaceae,Brodiaea coronaria subsp. coronaria,Brodiaea coronaria,1,NA,Elim,NA,NA,NA,NA,NA,NA,1,NA
Plantae,Tracheophyta,Magnoliopsida,Asparagales,Themidaceae,Brodiaea jolonensis,Brodiaea jolonensis,46,NA,Keep,1,1,1,NA,NA,NA,NA,1
Plantae,Tracheophyta,Magnoliopsida,Asparagales,Themidaceae,Brodiaea kinkiensis,Brodiaea kinkiensis,76,NA,Keep,NA,NA,NA,NA,NA,NA,1,NA
Plantae,Tracheophyta,Magnoliopsida,Asparagales,Themidaceae,Brodiaea capitata,Dipterostemon capitatus subsp. capitatus,5,NA,Keep,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Asparagales,Themidaceae,Brodiaea pulchella,Dipterostemon capitatus subsp. capitatus,1,NA,Keep,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Asparagales,Themidaceae,Dichelostemma capitatum,Dipterostemon capitatus subsp. capitatus,216,NA,Keep,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Asparagales,Themidaceae,Dichelostemma capitatum subsp. capitatum,Dipterostemon capitatus subsp. capitatus,150,NA,Keep,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Asparagales,Themidaceae,Dichelostemma pulchellum,Dipterostemon capitatus subsp. capitatus,13,NA,Keep,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Asparagales,Themidaceae,Triteleia clementina,Triteleia clementina,89,NA,Keep,NA,NA,NA,NA,NA,NA,1,NA
NA,NA,NA,NA,Themidaceae,NA,Triteleia hyacinthina,NA,NA,Keep,NA,NA,1,NA,NA,NA,NA,NA
Plantae,Tracheophyta,Magnoliopsida,Ericales,Theophrastaceae,Samolus parviflorus,Samolus parviflorus,9,NA,Keep,NA,NA,1,NA,NA,NA,NA,NA
Plantae,Tracheophyta,Magnoliopsida,Brassicales,Tropaeolaceae,Tropaeolum majus,Tropaeolum majus,19,NA,Keep,NA,NA,NA,NA,1,NA,1,1
Plantae,Tracheophyta,Magnoliopsida,Poales,Typhaceae,Typha angustifolia,Typha angustifolia,3,NA,Keep,NA,NA,NA,NA,NA,NA,1,NA
Plantae,Tracheophyta,Magnoliopsida,Poales,Typhaceae,Typha domingensis,Typha domingensis,111,NA,Keep,1,1,1,NA,NA,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Poales,Typhaceae,Typha latifolia,Typha latifolia,57,NA,Keep,NA,NA,1,NA,NA,1,1,1
NA,NA,NA,NA,Ulmaceae,NA,Ulmus xhollandica,NA,NA,Keep,NA,NA,1,NA,NA,NA,NA,NA
Plantae,Tracheophyta,Magnoliopsida,Rosales,Urticaceae,Hesperocnide tenella,Hesperocnide tenella,46,NA,Keep,NA,1,1,NA,1,NA,1,1
Plantae,Tracheophyta,Magnoliopsida,Rosales,Urticaceae,Parietaria hespera,Parietaria hespera var. californica,45,NA,Keep,1,1,1,NA,NA,NA,1,1
Plantae,Tracheophyta,Magnoliopsida,Rosales,Urticaceae,Parietaria hespera var. californica,Parietaria hespera var. californica,103,NA,Keep,1,1,1,NA,NA,NA,1,1
Plantae,Tracheophyta,Magnoliopsida,Rosales,Urticaceae,Parietaria hespera var. hespera,Parietaria hespera var. hespera,73,NA,Keep,NA,NA,NA,NA,1,NA,NA,1
Plantae,Tracheophyta,Magnoliopsida,Rosales,Urticaceae,Soleirolia soleirolii,Soleirolia soleirolii,15,NA,Keep,NA,NA,NA,NA,NA,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Rosales,Urticaceae,Urtica dioica,Urtica dioica,4,NA,Elim,NA,NA,NA,NA,NA,NA,NA,1
Plantae,Tracheophyta,Magnoliopsida,Rosales,Urticaceae,Urtica dioica subsp. gracilis,Urtica dioica subsp. gracilis,2,NA,Keep,NA,1,1,1,NA,NA,NA,NA
