kingdom_final,phylum_final,class_final,order_final,family_final,scientificName,sci_name,assign by island,needs review,MASTER_ELIM,isl_check,SMI,SR,SCR,A,SBA,SNI,SCL,SCA
,,,,,solanum xanti var. wallacei,,,Yes,,0,,,,,,,,
,,,,,solanum xanti var. xanti,solanum xanti,,,ELIM,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Rosales,Urticaceae,soleirolia soleirolii,soleirolia soleirolii,,,KEEP,3,,,,,,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,solidago californica,solidago velutina subsp. californica,,,KEEP,3,,1,1,,,,,1
,,,,,solidago spathulata,solidago spathulata,,,ELIM,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,solidago velutina,solidago velutina subsp. californica,,,KEEP,3,,1,1,,,,,1
,,,,,solidago velutina subsp. californica,,,,KEEP,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,soliva sessilis,soliva sessilis,,,KEEP,1,,,,,,,,1
,,,,,sollya fusiformis,sollya fusiformis,,,ELIM,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,sonchus asper,sonchus asper subsp. asper,,,KEEP,7,1,1,1,1,,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,sonchus asper subsp. asper,sonchus asper subsp. asper,,,KEEP,7,1,1,1,1,,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,sonchus oleraceus,sonchus oleraceus,,,KEEP,8,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,sonchus tenerrimus,sonchus tenerrimus,,,KEEP,4,,,,,1,1,1,1
,,,,,sorghum bicolor,sorghum bicolor,,,ELIM,0,,,,,,,,
,,,,,sorghum halapense,,,Yes,,0,,,,,,,,
,,,,,sorghum halepense,sorghum halepense,,,ELIM,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,spartium junceum,spartium junceum,,,KEEP,3,,,1,,,1,,1
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,spergula arvensis,spergula arvensis,,,KEEP,2,,1,,,,,,1
,,,,,spergularia bocconei,,,Yes,,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,spergularia bocconi,spergularia bocconi,,,KEEP,8,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,spergularia bocconii,spergularia bocconi,,,KEEP,8,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,spergularia macrotheca,spergularia macrotheca,,,KEEP,8,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,spergularia macrotheca var. leucantha,spergularia macrotheca,,,KEEP,8,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,spergularia macrotheca var. macrotheca,spergularia macrotheca,,,KEEP,8,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,spergularia marina,spergularia marina,,,KEEP,7,,1,1,1,1,1,1,1
,,,,,spergularia platensis,spergularia platensis,,,ELIM,0,,,,,,,,
,,,,,spergularia rubra,spergularia rubra,,,ELIM,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,spergularia salina,spergularia marina,,,KEEP,7,,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,spergularia villosa,spergularia villosa,,,KEEP,5,,1,1,,,1,1,1
,,,,,sphacele fragrans,,,Yes,,0,,,,,,,,
Plantae,Tracheophyta,Polypodiopsida,Cyatheales,Cyatheaceae,sphaeropteris cooperi,sphaeropteris cooperi,,,KEEP,1,,,,,,,,1
,,,,,spinacia oleracea,spinacia oleracea,,,ELIM,0,,,,,,,,
,,,,,sporobolus schoenoides,,,Yes,,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,stachys ajugoides,stachys ajugoides,,,KEEP,1,1,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,stachys bullata,stachys bullata,,,KEEP,3,,1,1,1,,,,
,,,,,stachys rigida subsp. rigida,,,Yes,,0,,,,,,,,
,,,,,stachys stebbinsii,stachys stebbinsii,,,ELIM,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,stebbinsoseris heterocarpa,stebbinsoseris heterocarpa,,,KEEP,6,,1,1,1,,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,stellaria media,stellaria media,,,KEEP,6,1,1,1,1,,,1,1
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,stellaria media subsp. pallida,stellaria pallida,,,KEEP,3,,,1,,,,1,1
,,,,,stellaria neglecta,stellaria neglecta,,,ELIM,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,stellaria nitens,stellaria nitens,,,KEEP,3,,1,1,,,,,1
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,stellaria pallida,stellaria pallida,,,KEEP,3,,,1,,,,1,1
Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,stenochloa californica,poa thomasii,,,KEEP,2,,,,,,,1,1
Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,stenotaphrum secundatum,stenotaphrum secundatum,,,KEEP,1,,,,,,1,,
,,,,,stenotis brevipes,,,Yes,,0,,,,,,,,
,,,,,stenotis mucronata,,,Yes,,0,,,,,,,,
,,,,,stenotus lanuginosus,stenotus lanuginosus,,,ELIM,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,stephanomeria blairii,munzothamnus blairii,,,KEEP,1,,,,,,,1,
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,stephanomeria cichoriacea,stephanomeria cichoriacea,,,KEEP,2,,1,1,,,,,
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,stephanomeria diegensis,stephanomeria diegensis,,,KEEP,4,,1,1,,,,1,1
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,stephanomeria exigua,stephanomeria exigua subsp. coronaria,,,KEEP,4,1,1,1,,,,,1
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,stephanomeria exigua subsp. coronaria,stephanomeria exigua subsp. coronaria,,,KEEP,4,1,1,1,,,,,1
,,,,,stephanomeria parryi,stephanomeria parryi,,,ELIM,0,,,,,,,,
,,,,,stephanomeria tribe,,,Yes,,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,stephanomeria virgata,stephanomeria virgata subsp. virgata,,,KEEP,4,,1,1,,,,1,1
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,stephanomeria virgata subsp. pleurocarpa,stephanomeria virgata subsp. virgata,,,KEEP,4,,1,1,,,,1,1
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,stephanomeria virgata subsp. virgata,stephanomeria virgata subsp. virgata,,,KEEP,4,,1,1,,,,1,1
Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,stillingia linearifolia,stillingia linearifolia,,,Problem - check if keep,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,stipa cernua,stipa cernua,,,KEEP,7,1,1,1,1,,1,1,1
,,,,,stipa coronata,achnatherum coronatum,,,ELIM,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,stipa diegoensis,stipa diegoensis,,,KEEP,5,1,1,1,1,,1,,
Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,stipa lepida,stipa lepida,,,KEEP,8,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,stipa lepida var. andersonii,stipa lepida,,,KEEP,8,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,stipa lepida var. lepida,stipa lepida,,,KEEP,8,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,stipa miliacea,stipa miliacea var. miliacea,,,KEEP,7,1,1,1,1,,1,1,1
,,,,,stipa miliacea var. miliacea,,,,KEEP,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,stipa pulchra,stipa pulchra,,,KEEP,8,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,stipa tenuissima,stipa tenuissima,,,KEEP,1,,,,,,,,1
,,,,,strelitzia nicolai,strelitzia nicolai,,,ELIM,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Alismatales,Potamogetonaceae,stuckenia pectinata,stuckenia pectinata,,,KEEP,4,,1,1,,,,1,1
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,stylocline gnaphalioides,stylocline gnaphaloides,,,KEEP,4,,1,1,,,,1,1
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,stylocline gnaphaloides,stylocline gnaphaloides,,,KEEP,4,,1,1,,,,1,1
Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,stylomecon heterophylla,papaver heterophyllum,,,KEEP,7,1,1,1,1,1,,1,1
,,,,,stylophyllum hassei,,,Yes,,0,,,,,,,,
,,,,,stylophyllum insulare,,,Yes,,0,,,,,,,,
,,,,,stylophyllum traskae,,,Yes,,0,,,,,,,,
,,,,,stylophyllum virens,,,Yes,,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Chenopodiaceae,suaeda calceoliformis,suaeda calceoliformis,,,KEEP,1,,,,,,,,1
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Chenopodiaceae,suaeda californica,suaeda californica,,,Problem - check if keep,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Chenopodiaceae,suaeda californica var. californica,suaeda californica,,,Problem - check if keep,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Chenopodiaceae,suaeda californica var. pubescens,suaeda taxifolia,,,KEEP,8,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Chenopodiaceae,suaeda californica var. taxifolia,suaeda taxifolia,,,KEEP,8,1,1,1,1,1,1,1,1
,,,,,suaeda nigra,suaeda nigra,,,ELIM,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Chenopodiaceae,suaeda taxifolia,suaeda taxifolia,,,KEEP,8,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Chenopodiaceae,suaeda taxifolia subsp. brevifolia,suaeda taxifolia,,,KEEP,8,1,1,1,1,1,1,1,1
,,,,,symphoricarpos albus,symphoricarpos albus,,,ELIM,0,,,,,,,,
,,,,,symphoricarpos albus var. laevigatus,symphoricarpos albus var. laevigatus,,,ELIM,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Dipsacales,Caprifoliaceae,symphoricarpos albus var. mollis,symphoricarpos mollis,,,KEEP,3,,1,1,,,,,1
Plantae,Tracheophyta,Magnoliopsida,Dipsacales,Caprifoliaceae,symphoricarpos mollis,symphoricarpos mollis,,,KEEP,3,,1,1,,,,,1
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,symphyotrichum chilense,symphyotrichum chilense,,,KEEP,2,,1,1,,,,,
,,,,,symphyotrichum subspicatum,symphyotrichum subspicatum,,,ELIM,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,symphyotrichum subulatum,symphyotrichum subulatum,,,KEEP,3,,1,1,,,,1,
,,,,,symphyotrichum subulatum var. elongatum,symphyotrichum subulatum var. elongatum,,,ELIM,0,,,,,,,,
,,,,,symphyotrichum subulatum var. ligulatum,symphyotrichum subulatum var. ligulatum,,,ELIM,0,,,,,,,,
,,,,,symphyotrichum subulatum var. parviflorum,symphyotrichum subulatum var. parviflorum,,,ELIM,0,,,,,,,,
,,,,,symphyotrichum subulatum var. squamatum,symphyotrichum subulatum var. squamatum,,,ELIM,0,,,,,,,,
,,,,,syntrichopappus fremontii,syntrichopappus fremontii,,,ELIM,0,,,,,,,,
,,,,,syrmatium argophyllum,,,Yes,,0,,,,,,,,
,,,,,syrmatium dendroideum,,,Yes,,0,,,,,,,,
,,,,,syrmatium glabrum,,,Yes,,0,,,,,,,,
,,,,,syrmatium micranthum,,,Yes,,0,,,,,,,,
,,,,,syrmatium ornithopus,,,Yes,,0,,,,,,,,
,,,,,syrmatium traskiae,,,Yes,,0,,,,,,,,
,,,,,syrmatium veatchii,,,Yes,,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Tamaricaceae,tamarix aphylla,tamarix aphylla,,,KEEP,1,,1,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Tamaricaceae,tamarix parviflora,tamarix parviflora,,,KEEP,2,,,,1,,,,1
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Tamaricaceae,tamarix ramosissima,tamarix ramosissima,,,KEEP,5,,1,1,,,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,taraxacum erythrospermum,taraxacum erythrospermum,,,KEEP,2,,,1,,,,,1
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,taraxacum laevigatum,taraxacum erythrospermum,,,KEEP,2,,,1,,,,,1
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,taraxacum officinale,taraxacum officinale,,,KEEP,4,,1,1,,,1,,1
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Aizoaceae,tetragonia tetragonioides,tetragonia tetragonioides,,,KEEP,6,1,1,1,1,,1,,1
,,,,,tetragonia tetragonoides,,,Yes,,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,thelypodium lasiophyllum,caulanthus lasiophyllus,,,KEEP,7,1,1,1,1,1,,1,1
,,,,,thelypodium lasiophyllum var. lasiophyllum,,,Yes,,0,,,,,,,,
,,,,,thorneochloa diegoensis,,,Yes,,0,,,,,,,,
,,,,,thysanocarpus affinis,,,Yes,,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,thysanocarpus conchuliferus,thysanocarpus conchuliferus,,,KEEP,1,,,1,,,,,
Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,thysanocarpus curvipes,thysanocarpus curvipes,,,KEEP,3,,,1,,,,1,1
Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,thysanocarpus curvipes subsp. amplectens,thysanocarpus curvipes,,,KEEP,3,,,1,,,,1,1
Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,thysanocarpus curvipes subsp. curvipes,thysanocarpus curvipes,,,KEEP,3,,,1,,,,1,1
Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,thysanocarpus curvipes subsp. elegans,thysanocarpus curvipes,,,KEEP,3,,,1,,,,1,1
,,,,,thysanocarpus curvipes var. curvipes,,,Yes,,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,thysanocarpus laciniatus,thysanocarpus laciniatus,,,KEEP,4,,1,1,,,,1,1
Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,thysanocarpus laciniatus var. crenatus,thysanocarpus curvipes,,,KEEP,3,,,1,,,,1,1
Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,thysanocarpus laciniatus var. laciniatus,thysanocarpus laciniatus,,,KEEP,4,,1,1,,,,1,1
Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,thysanocarpus laciniatus var. ramosus,thysanocarpus curvipes,,,KEEP,3,,,1,,,,1,1
Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Crassulaceae,tillaea erecta,crassula connata,,,KEEP,8,1,1,1,1,1,1,1,1
,,,,,tissa valida,,,Yes,,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,torilis arvensis,torilis arvensis,,,KEEP,2,,,1,,,,,1
Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,torilis nodosa,torilis nodosa,,,KEEP,5,1,1,1,,,1,,1
Plantae,Tracheophyta,Magnoliopsida,Sapindales,Anacardiaceae,toxicodendron diversilobum,toxicodendron diversilobum,,,KEEP,7,1,1,1,1,,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Liliales,Melanthiaceae,toxicoscordion fremontii,toxicoscordion fremontii,,,KEEP,4,1,1,1,1,,,,
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,tragopogon porrifolius,tragopogon porrifolius,,,KEEP,4,,,1,,,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Zygophyllales,Zygophyllaceae,tribulus terrestris,tribulus terrestris,,,KEEP,1,,,,,,,,1
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,trichocereus candicans,echinopsis candicans,,,Problem - check if keep,0,,,,,,,,
,,,,,trichocereus macrogonus,,,Yes,,0,,,,,,,,
,,,,,trichocereus schickendantzii,echinopsis schickendantzii,,,ELIM,0,,,,,,,,
,,,,,trichocereus spachianus,,,Yes,,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,trichostema lanceolatum,trichostema lanceolatum,,,KEEP,1,,,,,,,,1
Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,trifolium albopurpureum,trifolium albopurpureum,,,KEEP,4,,1,1,,,1,,1
,,,,,trifolium albopurpureum var. dichotomum,trifolium dichotomum,,,ELIM,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,trifolium amplectens,trifolium depauperatum,,,KEEP,7,1,1,1,1,,1,1,1
,,,,,trifolium amplectens var. amplectens,,,Yes,,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,trifolium amplectens var. truncatum,trifolium depauperatum,,,KEEP,7,1,1,1,1,,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,trifolium barbigerum,trifolium barbigerum,,,KEEP,2,1,1,,,,,,
,,,,,trifolium ciliatum,,,Yes,,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,trifolium ciliolatum,trifolium ciliolatum,,,KEEP,3,,1,1,,,,,1
Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,trifolium depauperatum,trifolium depauperatum,,,KEEP,7,1,1,1,1,,1,1,1
,,,,,trifolium depauperatum var.,,,Yes,,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,trifolium depauperatum var. amplectens,trifolium depauperatum,,,KEEP,7,1,1,1,1,,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,trifolium depauperatum var. truncatum,trifolium depauperatum,,,KEEP,7,1,1,1,1,,1,1,1
,,,,,trifolium dichotomum,trifolium dichotomum,,,ELIM,0,,,,,,,,
,,,,,trifolium fimbriatum var. angustifolium,,,Yes,,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,trifolium flavulum,trifolium fucatum,,,KEEP,5,1,1,1,1,,,1,
Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,trifolium fucatum,trifolium fucatum,,,KEEP,5,1,1,1,1,,,1,
Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,trifolium fucatum var. gambelii,trifolium fucatum,,,KEEP,5,1,1,1,1,,,1,
Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,trifolium gambelii,trifolium fucatum,,,KEEP,5,1,1,1,1,,,1,
Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,trifolium gracilentum,trifolium gracilentum,,,KEEP,8,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,trifolium gracilentum var. gracilentum,trifolium gracilentum,,,KEEP,8,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,trifolium gracilentum var. palmeri,trifolium palmeri,,,KEEP,5,,,,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,trifolium hirtum,trifolium hirtum,,,KEEP,1,,,,,,,,1
,,,,,trifolium howellii,trifolium howellii,,,ELIM,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,trifolium macraei,trifolium macraei,,,KEEP,3,,1,1,,,,,1
,,,,,trifolium macrocephalum,trifolium macrocephalum,,,ELIM,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,trifolium microcephalum,trifolium microcephalum,,,KEEP,7,1,1,1,1,,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,trifolium microdon,trifolium microdon,,,KEEP,2,,,,,,1,,1
Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,trifolium microdon var. pilosum,trifolium microdon,,,KEEP,2,,,,,,1,,1
,,,,,trifolium obtusiflorum,trifolium obtusiflorum,,,ELIM,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,trifolium palmeri,trifolium palmeri,,,KEEP,5,,,,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,trifolium repens,trifolium repens,,,KEEP,1,,,,,,,,1
Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,trifolium stenophyllum,trifolium depauperatum,,,KEEP,7,1,1,1,1,,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,trifolium traskiae,trifolium macraei,,,KEEP,3,,1,1,,,,,1
Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,trifolium tridentatum,trifolium willdenovii,,,KEEP,8,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,trifolium tridentatum var. aciculare,trifolium willdenovii,,,KEEP,8,1,1,1,1,1,1,1,1
,,,,,trifolium tridentatum var. tridentatum,,,Yes,,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,trifolium truncatum,trifolium depauperatum,,,KEEP,7,1,1,1,1,,1,1,1
,,,,,trifolium variegatum,trifolium variegatum,,,ELIM,0,,,,,,,,
,,,,,trifolium variegatum var. melananthum,trifolium variegatum,,,ELIM,0,,,,,,,,
,,,,,trifolium variegatum var. variegatum,trifolium variegatum,,,ELIM,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,trifolium willdenovii,trifolium willdenovii,,,KEEP,8,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,trifolium willdenowii,trifolium willdenovii,,,KEEP,8,1,1,1,1,1,1,1,1
,,,,,triglochin striata,triglochin striata,,,ELIM,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Asterales,Campanulaceae,triodanis biflora,triodanis biflora,,,KEEP,4,,1,1,,,,1,1
,,,,,triodanis perfoliata,triodanis perfoliata,,,ELIM,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Asparagales,Themidaceae,triteleia clementina,triteleia clementina,,,KEEP,1,,,,,,,1,
,,,,,triteleia hyacinthina?,,,Yes,,0,,,,,,,,
,,,,,triteleia laxa,triteleia laxa,,,ELIM,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,triticum aestivum,triticum aestivum,,,KEEP,2,,,,,,1,,1
Plantae,Tracheophyta,Magnoliopsida,Brassicales,Tropaeolaceae,tropaeolum majus,tropaeolum majus,,,KEEP,3,,,,,1,,1,1
Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,tropidocarpum gracile,tropidocarpum gracile,,,KEEP,2,,,,,,,1,1
Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,turritis glabra,turritis glabra,,,KEEP,2,,,1,,,,,1
Plantae,Tracheophyta,Magnoliopsida,Poales,Typhaceae,typha angustifolia,typha angustifolia,,,KEEP,1,,,,,,,1,
Plantae,Tracheophyta,Magnoliopsida,Poales,Typhaceae,typha domingensis,typha domingensis,,,KEEP,6,1,1,1,,,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Poales,Typhaceae,typha latifolia,typha latifolia,,,KEEP,4,,,1,,,1,1,1
,,,,,ulmus minor,ulmus minor,,,ELIM,0,,,,,,,,
,,,,,ulmus parvifolia,ulmus parvifolia,,,ELIM,0,,,,,,,,
,,,,,ulmus procera,ulmus procera,,,ELIM,0,,,,,,,,
,,,,,ulmus thomasii,ulmus thomasii,,,ELIM,0,,,,,,,,
,,,,,umbellularia californica,umbellularia californica,,,ELIM,0,,,,,,,,
,,,,,urochloa fusca,urochloa fusca,,,ELIM,0,,,,,,,,
,,,,,urochloa mutica,urochloa mutica,,,ELIM,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,uropappus lindleyi,uropappus lindleyi,,,KEEP,8,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,urospermum picroides,urospermum picroides,,,KEEP,1,,,1,,,,,
Plantae,Tracheophyta,Magnoliopsida,Rosales,Urticaceae,urtica dioica,urtica dioica,,,Problem - check if keep,1,,,,,,,,1
Plantae,Tracheophyta,Magnoliopsida,Rosales,Urticaceae,urtica dioica subsp. gracilis,urtica dioica subsp. gracilis,,,KEEP,3,,1,1,1,,,,
Plantae,Tracheophyta,Magnoliopsida,Rosales,Urticaceae,urtica dioica subsp. holosericea,urtica dioica subsp. holosericea,,,KEEP,3,,,1,1,,,,1
Plantae,Tracheophyta,Magnoliopsida,Rosales,Urticaceae,urtica dioica var. holosericea,urtica dioica subsp. holosericea,,,KEEP,3,,,1,1,,,,1
Plantae,Tracheophyta,Magnoliopsida,Rosales,Urticaceae,urtica gracilis subsp. holosericea,urtica dioica subsp. holosericea,,,KEEP,3,,,1,1,,,,1
Plantae,Tracheophyta,Magnoliopsida,Rosales,Urticaceae,urtica holosericea,urtica dioica subsp. holosericea,,,KEEP,3,,,1,1,,,,1
Plantae,Tracheophyta,Magnoliopsida,Rosales,Urticaceae,urtica urens,urtica urens,,,KEEP,4,1,1,1,,,,,1
Plantae,Tracheophyta,Magnoliopsida,Ericales,Ericaceae,vaccinium ovatum,vaccinium ovatum,,,KEEP,2,,1,1,,,,,
Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,vahlodea atropurpurea,deschampsia atropurpurea,,,Problem - check if keep,0,,,,,,,,
,,,,,vaseyanthus brandegeei,,,Yes,,0,,,,,,,,
,,,,,vaseyanthus insularis,,,Yes,,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,venegasia carpesioides,venegasia carpesioides,,,KEEP,2,,1,1,,,,,
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Scrophulariaceae,verbascum thapsus,verbascum thapsus,,,KEEP,1,,,1,,,,,
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Verbenaceae,verbena bracteata,verbena bracteata,,,KEEP,3,,1,,,,,1,1
