kingdom_final,phylum_final,class_final,order_final,family_final,scientificName,sci_name,Sort by island?,Needs_review,MASTER_ELIM,Total isls,SMI,SR,SCR,A,SBA,SNI,SCL,SCA
Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,schedonorus pratensis,festuca arundinacea,,,KEEP,6,1,1,1,,,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Poales,Cyperaceae,schoenoplectus americanus,schoenoplectus americanus,,,KEEP,3,,1,,,,1,,1
Plantae,Tracheophyta,Magnoliopsida,Poales,Cyperaceae,schoenoplectus californicus,schoenoplectus californicus,,,KEEP,1,,,1,,,,,
Plantae,Tracheophyta,Magnoliopsida,Poales,Cyperaceae,schoenoplectus maritimus,bolboschoenus maritimus subsp. paludosus,,,KEEP,3,1,,1,,,,,1
,,,,,schoenoplectus pungens,schoenoplectus pungens,,,ELIM,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Poales,Cyperaceae,schoenoplectus pungens var. badius,schoenoplectus pungens var. longispicatus,,,KEEP,3,,1,1,,,,,1
Plantae,Tracheophyta,Magnoliopsida,Poales,Cyperaceae,schoenoplectus pungens var. longispicatus,schoenoplectus pungens var. longispicatus,,,KEEP,3,,1,1,,,,,1
Plantae,Tracheophyta,Magnoliopsida,Poales,Cyperaceae,scirpus americanus,schoenoplectus americanus,,,KEEP,3,,1,,,,1,,1
Plantae,Tracheophyta,Magnoliopsida,Poales,Cyperaceae,scirpus californicus,schoenoplectus californicus,,,KEEP,1,,,1,,,,,
Plantae,Tracheophyta,Magnoliopsida,Poales,Cyperaceae,scirpus maritimus,bolboschoenus maritimus subsp. paludosus,,,KEEP,3,1,,1,,,,,1
,,,,,scirpus pungens,schoenoplectus pungens,,,ELIM,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Scrophulariaceae,scrophularia californica,scrophularia californica,,,KEEP,1,,1,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Scrophulariaceae,scrophularia californica subsp. californica,scrophularia californica,,,KEEP,1,,1,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,scutellaria tuberosa,scutellaria tuberosa,,,KEEP,2,,1,1,,,,,
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,scutellaria tuberosa var. similis,scutellaria tuberosa,,,KEEP,2,,1,1,,,,,
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,senecio douglasii,senecio flaccidus var. douglasii,,,KEEP,3,,,1,,,,1,1
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,senecio flaccidus,senecio flaccidus var. douglasii,,,KEEP,3,,,1,,,,1,1
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,senecio flaccidus var. douglasii,senecio flaccidus var. douglasii,,,KEEP,3,,,1,,,,1,1
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,senecio glomeratus,senecio glomeratus,,,KEEP,3,1,1,1,,,,,
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,senecio mikanioides,delairea odorata,,,KEEP,3,,1,,1,,,,1
Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,sidalcea malvaeflora,sidalcea malviflora subsp. malviflora,,,KEEP,3,1,1,1,,,,,
Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,sidalcea malviflora,sidalcea malviflora subsp. malviflora,,,KEEP,3,1,1,1,,,,,
Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,sidalcea malviflora subsp. malviflora,sidalcea malviflora subsp. malviflora,,,KEEP,3,1,1,1,,,,,
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,silene laciniata,silene laciniata subsp. laciniata,,,KEEP,6,1,1,1,1,,,1,1
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,silene laciniata subsp. laciniata,silene laciniata subsp. laciniata,,,KEEP,6,1,1,1,1,,,1,1
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,silene laciniata subsp. major,silene laciniata subsp. laciniata,,,KEEP,6,1,1,1,1,,,1,1
Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,sinapis arvensis,sinapis arvensis,,,KEEP,2,,,1,,,,,1
Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,sinapis incana,hirschfeldia incana,,,KEEP,6,1,1,1,,,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,solanum americanum,solanum americanum,,,KEEP,4,,1,,1,,1,1,
Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,solanum clokeyi,solanum wallacei,,,KEEP,3,,1,1,,,,,1
Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,solanum lycopersicum,lycopersicon esculentum,,,KEEP,8,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,solanum nodiflorum,solanum americanum,,,KEEP,4,,1,,1,,1,1,
Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,solanum wallacei,solanum wallacei,,,KEEP,3,,1,1,,,,,1
Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,solanum wallacei subsp. clokeyi,solanum wallacei,,,KEEP,3,,1,1,,,,,1
Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,solanum wallacei var. clokeyi,solanum wallacei,,,KEEP,3,,1,1,,,,,1
Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,solanum wallacei var. wallacei,solanum wallacei,,,KEEP,3,,1,1,,,,,1
,,,,,solanum xanti,solanum xanti,,,ELIM,0,,,,,,,,
,,,,,solanum xanti var. xanti,solanum xanti,,,ELIM,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,solidago californica,solidago velutina subsp. californica,,,KEEP,3,,1,1,,,,,1
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,solidago velutina,solidago velutina subsp. californica,,,KEEP,3,,1,1,,,,,1
,,,,,solidago velutina subsp. californica,solidago velutina subsp. californica,,,KEEP,3,,1,1,,,,,1
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,sonchus asper,sonchus asper subsp. asper,,,KEEP,7,1,1,1,1,,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,sonchus asper subsp. asper,sonchus asper subsp. asper,,,KEEP,7,1,1,1,1,,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,spartium junceum,spartium junceum,,,KEEP,3,,,1,,,1,,1
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,spergularia bocconi,spergularia bocconi,,,KEEP,8,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,spergularia bocconii,spergularia bocconi,,,KEEP,8,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,spergularia macrotheca,spergularia macrotheca,,,KEEP,8,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,spergularia macrotheca var. leucantha,spergularia macrotheca,,,KEEP,8,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,spergularia macrotheca var. macrotheca,spergularia macrotheca,,,KEEP,8,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,spergularia marina,spergularia marina,,,KEEP,7,,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,spergularia salina,spergularia marina,,,KEEP,7,,1,1,1,1,1,1,1
Plantae,Tracheophyta,Polypodiopsida,Cyatheales,Cyatheaceae,sphaeropteris cooperi,sphaeropteris cooperi,,,KEEP,1,,,,,,,,1
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,stebbinsoseris heterocarpa,stebbinsoseris heterocarpa,,,KEEP,6,,1,1,1,,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,stellaria media subsp. pallida,stellaria pallida,,,KEEP,3,,,1,,,,1,1
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,stellaria pallida,stellaria pallida,,,KEEP,3,,,1,,,,1,1
Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,stenochloa californica,poa thomasii,,,KEEP,2,,,,,,,1,1
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,stephanomeria blairii,munzothamnus blairii,,,KEEP,1,,,,,,,1,
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,stephanomeria exigua,stephanomeria exigua subsp. coronaria,,,KEEP,4,1,1,1,,,,,1
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,stephanomeria exigua subsp. coronaria,stephanomeria exigua subsp. coronaria,,,KEEP,4,1,1,1,,,,,1
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,stephanomeria virgata,stephanomeria virgata subsp. virgata,,,KEEP,4,,1,1,,,,1,1
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,stephanomeria virgata subsp. pleurocarpa,stephanomeria virgata subsp. virgata,,,KEEP,4,,1,1,,,,1,1
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,stephanomeria virgata subsp. virgata,stephanomeria virgata subsp. virgata,,,KEEP,4,,1,1,,,,1,1
Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,stipa cernua,stipa cernua,,,KEEP,7,1,1,1,1,,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,stipa diegoensis,stipa diegoensis,,,KEEP,5,1,1,1,1,,1,,
Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,stipa lepida,stipa lepida,,,KEEP,8,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,stipa lepida var. andersonii,stipa lepida,,,KEEP,8,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,stipa lepida var. lepida,stipa lepida,,,KEEP,8,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,stipa miliacea,stipa miliacea var. miliacea,,,KEEP,7,1,1,1,1,,1,1,1
,,,,,stipa miliacea var. miliacea,stipa miliacea var. miliacea,,,KEEP,7,1,1,1,1,,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,stipa pulchra,stipa pulchra,,,KEEP,8,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,stipa tenuissima,stipa tenuissima,,,KEEP,1,,,,,,,,1
Plantae,Tracheophyta,Magnoliopsida,Alismatales,Potamogetonaceae,stuckenia pectinata,stuckenia pectinata,,,KEEP,4,,1,1,,,,1,1
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,stylocline gnaphalioides,stylocline gnaphaloides,,,KEEP,4,,1,1,,,,1,1
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,stylocline gnaphaloides,stylocline gnaphaloides,,,KEEP,4,,1,1,,,,1,1
Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,stylomecon heterophylla,papaver heterophyllum,,,KEEP,7,1,1,1,1,1,,1,1
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Chenopodiaceae,suaeda californica,suaeda californica,,,Problem - check if keep,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Chenopodiaceae,suaeda californica var. californica,suaeda californica,,,Problem - check if keep,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Chenopodiaceae,suaeda californica var. pubescens,suaeda taxifolia,,,KEEP,8,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Chenopodiaceae,suaeda californica var. taxifolia,suaeda taxifolia,,,KEEP,8,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Chenopodiaceae,suaeda taxifolia,suaeda taxifolia,,,KEEP,8,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Chenopodiaceae,suaeda taxifolia subsp. brevifolia,suaeda taxifolia,,,KEEP,8,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Dipsacales,Caprifoliaceae,symphoricarpos albus var. mollis,symphoricarpos mollis,,,KEEP,3,,1,1,,,,,1
Plantae,Tracheophyta,Magnoliopsida,Dipsacales,Caprifoliaceae,symphoricarpos mollis,symphoricarpos mollis,,,KEEP,3,,1,1,,,,,1
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,symphyotrichum chilense,symphyotrichum chilense,,,KEEP,2,,1,1,,,,,
,,,,,symphyotrichum subulatum var. ligulatum,symphyotrichum subulatum var. ligulatum,,,ELIM,0,,,,,,,,
,,,,,tamarix chinensis,tamarix chinensis,,,KEEP,1,,,,,,,1,
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,taraxacum erythrospermum,taraxacum erythrospermum,,,KEEP,2,,,1,,,,,1
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,taraxacum laevigatum,taraxacum erythrospermum,,,KEEP,2,,,1,,,,,1
Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,thelypodium lasiophyllum,caulanthus lasiophyllus,,,KEEP,7,1,1,1,1,1,,1,1
Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,thysanocarpus curvipes,thysanocarpus curvipes,,,KEEP,3,,,1,,,,1,1
Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,thysanocarpus curvipes subsp. amplectens,thysanocarpus curvipes,,,KEEP,3,,,1,,,,1,1
Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,thysanocarpus curvipes subsp. curvipes,thysanocarpus curvipes,,,KEEP,3,,,1,,,,1,1
Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,thysanocarpus curvipes subsp. elegans,thysanocarpus curvipes,,,KEEP,3,,,1,,,,1,1
Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,thysanocarpus laciniatus,thysanocarpus laciniatus,,,KEEP,4,,1,1,,,,1,1
Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,thysanocarpus laciniatus var. crenatus,thysanocarpus curvipes,,,KEEP,3,,,1,,,,1,1
Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,thysanocarpus laciniatus var. laciniatus,thysanocarpus laciniatus,,,KEEP,4,,1,1,,,,1,1
Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,thysanocarpus laciniatus var. ramosus,thysanocarpus curvipes,,,KEEP,3,,,1,,,,1,1
Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Crassulaceae,tillaea erecta,crassula connata,,,KEEP,8,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Liliales,Melanthiaceae,toxicoscordion fremontii,toxicoscordion fremontii,,,KEEP,4,1,1,1,1,,,,
,,,,,trifolium albopurpureum var. dichotomum,trifolium dichotomum,,,ELIM,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,trifolium amplectens,trifolium depauperatum,,,KEEP,7,1,1,1,1,,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,trifolium amplectens var. truncatum,trifolium depauperatum,,,KEEP,7,1,1,1,1,,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,trifolium depauperatum,trifolium depauperatum,,,KEEP,7,1,1,1,1,,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,trifolium depauperatum var. amplectens,trifolium depauperatum,,,KEEP,7,1,1,1,1,,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,trifolium depauperatum var. truncatum,trifolium depauperatum,,,KEEP,7,1,1,1,1,,1,1,1
,,,,,trifolium dichotomum,trifolium dichotomum,,,ELIM,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,trifolium flavulum,trifolium fucatum,,,KEEP,5,1,1,1,1,,,1,
Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,trifolium fucatum,trifolium fucatum,,,KEEP,5,1,1,1,1,,,1,
Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,trifolium fucatum var. gambelii,trifolium fucatum,,,KEEP,5,1,1,1,1,,,1,
Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,trifolium gambelii,trifolium fucatum,,,KEEP,5,1,1,1,1,,,1,
Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,trifolium gracilentum,trifolium gracilentum,,,KEEP,8,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,trifolium gracilentum var. gracilentum,trifolium gracilentum,,,KEEP,8,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,trifolium gracilentum var. palmeri,trifolium palmeri,,,KEEP,5,,,,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,trifolium macraei,trifolium macraei,,,KEEP,3,,1,1,,,,,1
Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,trifolium microdon,trifolium microdon,,,KEEP,2,,,,,,1,,1
Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,trifolium microdon var. pilosum,trifolium microdon,,,KEEP,2,,,,,,1,,1
Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,trifolium palmeri,trifolium palmeri,,,KEEP,5,,,,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,trifolium stenophyllum,trifolium depauperatum,,,KEEP,7,1,1,1,1,,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,trifolium traskiae,trifolium macraei,,,KEEP,3,,1,1,,,,,1
Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,trifolium tridentatum,trifolium willdenovii,,,KEEP,8,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,trifolium tridentatum var. aciculare,trifolium willdenovii,,,KEEP,8,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,trifolium truncatum,trifolium depauperatum,,,KEEP,7,1,1,1,1,,1,1,1
,,,,,trifolium variegatum,trifolium variegatum,,,ELIM,0,,,,,,,,
,,,,,trifolium variegatum var. melananthum,trifolium variegatum,,,ELIM,0,,,,,,,,
,,,,,trifolium variegatum var. variegatum,trifolium variegatum,,,ELIM,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,trifolium willdenovii,trifolium willdenovii,,,KEEP,8,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,trifolium willdenowii,trifolium willdenovii,,,KEEP,8,1,1,1,1,1,1,1,1
,,,,,triteleia hyacinthina,triteleia hyacinthina,,,KEEP,1,,,1,,,,,
Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,turritis glabra,turritis glabra,,,KEEP,2,,,1,,,,,1
,,,,,ulmus xhollandica,ulmus xhollandica,,,KEEP,1,,,1,,,,,
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,uropappus lindleyi,uropappus lindleyi,,,KEEP,8,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Rosales,Urticaceae,urtica dioica subsp. holosericea,urtica dioica subsp. holosericea,,,KEEP,3,,,1,1,,,,1
Plantae,Tracheophyta,Magnoliopsida,Rosales,Urticaceae,urtica dioica var. holosericea,urtica dioica subsp. holosericea,,,KEEP,3,,,1,1,,,,1
Plantae,Tracheophyta,Magnoliopsida,Rosales,Urticaceae,urtica gracilis subsp. holosericea,urtica dioica subsp. holosericea,,,KEEP,3,,,1,1,,,,1
Plantae,Tracheophyta,Magnoliopsida,Rosales,Urticaceae,urtica holosericea,urtica dioica subsp. holosericea,,,KEEP,3,,,1,1,,,,1
Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,vahlodea atropurpurea,deschampsia atropurpurea,,,Problem - check if keep,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Verbenaceae,verbena lasiostachys var. scabrida,verbena lasiostachys var. scabrida,,,KEEP,3,,1,1,,,,,1
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Verbenaceae,verbena robusta,verbena lasiostachys var. scabrida,,,KEEP,3,,1,1,,,,,1
,,,,,verbena tenuisecta,verbena pulchella,,,ELIM,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,vicia americana,vicia americana subsp. americana,,,KEEP,3,1,1,1,,,,,
Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,vicia americana subsp. americana,vicia americana subsp. americana,,,KEEP,3,1,1,1,,,,,
Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,vicia americana var. americana,vicia americana subsp. americana,,,KEEP,3,1,1,1,,,,,
Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,vicia dasycarpa,vicia villosa subsp. varia,,,KEEP,2,,,,,,1,,1
Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,vicia exigua,vicia ludoviciana subsp. ludoviciana,,,KEEP,5,,1,1,1,,,1,1
Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,vicia exigua var. hassei,vicia hassei,,,KEEP,7,1,1,1,1,,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,vicia hassei,vicia hassei,,,KEEP,7,1,1,1,1,,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,vicia ludoviciana,vicia ludoviciana subsp. ludoviciana,,,KEEP,5,,1,1,1,,,1,1
Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,vicia ludoviciana subsp. ludoviciana,vicia ludoviciana subsp. ludoviciana,,,KEEP,5,,1,1,1,,,1,1
Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,vicia ludoviciana var. ludoviciana,vicia ludoviciana subsp. ludoviciana,,,KEEP,5,,1,1,1,,,1,1
Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,vicia sativa,vicia sativa,,,KEEP,4,,1,1,1,,1,,
Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,vicia sativa subsp. nigra,vicia sativa,,,KEEP,4,,1,1,1,,1,,
Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,vicia sativa subsp. sativa,vicia sativa,,,KEEP,4,,1,1,1,,1,,
Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,vicia villosa,vicia villosa subsp. varia,,,KEEP,2,,,,,,1,,1
Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,vicia villosa subsp. varia,vicia villosa subsp. varia,,,KEEP,2,,,,,,1,,1
Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,vicia villosa var. glabrescens,vicia villosa subsp. varia,,,KEEP,2,,,,,,1,,1
Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,vulpia bromoides,festuca bromoides,,,KEEP,8,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,vulpia dertonensis,festuca bromoides,,,KEEP,8,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,vulpia microstachys,festuca microstachys,,,KEEP,6,1,1,1,1,,,1,1
Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,vulpia microstachys var. ciliata,festuca microstachys,,,KEEP,6,1,1,1,1,,,1,1
Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,vulpia microstachys var. microstachys,festuca microstachys,,,KEEP,6,1,1,1,1,,,1,1
Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,vulpia microstachys var. pauciflora,festuca microstachys,,,KEEP,6,1,1,1,1,,,1,1
Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,vulpia myuros,festuca myuros,,,KEEP,8,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,vulpia myuros f. hirsuta,festuca myuros,,,KEEP,8,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,vulpia myuros f. megalura,festuca myuros,,,KEEP,8,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,vulpia myuros var. hirsuta,festuca myuros,,,KEEP,8,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,vulpia myuros var. megalura,festuca myuros,,,KEEP,8,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,vulpia myuros var. myuros,festuca myuros,,,KEEP,8,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,vulpia octoflora,festuca octoflora,,,KEEP,8,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,vulpia octoflora var. glauca,festuca octoflora,,,KEEP,8,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,vulpia octoflora var. hirtella,festuca octoflora,,,KEEP,8,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,vulpia octoflora var. octoflora,festuca octoflora,,,KEEP,8,1,1,1,1,1,1,1,1
Plantae,Tracheophyta,Magnoliopsida,Arecales,Arecaceae,washingtonia filifera,washingtonia filifera,,,KEEP,3,1,,1,,,,,1
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,xanthium spinosum,xanthium spinosum,,,KEEP,5,1,1,1,,1,,,1
Plantae,Tracheophyta,Magnoliopsida,Ericales,Ericaceae,xylococcus bicolor,xylococcus bicolor,,,KEEP,1,,,,,,,,1
Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,yabea microcarpa,yabea microcarpa,,,KEEP,3,,,1,,,,1,1
,,,,,yucca gigantea,yucca gigantea,,,ELIM,0,,,,,,,,
,,,,,yucca guatemalensis,yucca gigantea,,,ELIM,0,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Myrtales,Onagraceae,zauschneria californica subsp. mexicana,epilobium canum subsp. canum,,,KEEP,6,1,1,1,1,,,1,1
Plantae,Tracheophyta,Magnoliopsida,Myrtales,Onagraceae,zauschneria cana,epilobium canum subsp. canum,,,KEEP,6,1,1,1,1,,,1,1
Plantae,Tracheophyta,Magnoliopsida,Gentianales,Gentianaceae,zeltnera davyi,zeltnera davyi,,,KEEP,3,,1,1,,,,1,
Plantae,Tracheophyta,Magnoliopsida,Gentianales,Gentianaceae,zeltnera venusta,zeltnera venusta,,,KEEP,2,,,,,,1,,1
Plantae,Tracheophyta,Magnoliopsida,Liliales,Melanthiaceae,zigadenus fremontii,toxicoscordion fremontii,,,KEEP,4,1,1,1,1,,,,
Plantae,Tracheophyta,Magnoliopsida,Liliales,Melanthiaceae,zigadenus fremontii var. fremontii,toxicoscordion fremontii,,,KEEP,4,1,1,1,1,,,,
