"","source","id","institutio","collection","ownerInsti","collecti_1","basisOfRec","occurrence","catalogNum","otherCatal","kingdom","phylum","class","order","family","scientificName","taxonID","scientif_1","genus","specificEp","taxonRank","infraspeci","identified","dateIdenti","identifica","identifi_1","taxonRemar","identifi_2","typeStatus","recordedBy","recordNumb","eventDate","year","month","day","startDayOf","endDayOfYe","verbatimEv","occurren_1","habitat","fieldNumbe","informatio","dataGenera","dynamicPro","associated","reproducti","establishm","lifeStage","sex","individual","samplingPr","samplingEf","preparatio","country","stateProvi","county","municipali","island","locality","ArcMap_IslandName","locationRe","decimalLat","decimalLon","geodeticDa","coordinate","verbatimCo","georeferen","georefer_1","georefer_2","georefer_3","georefer_4","minimumEle","maximumEle","minimumDep","maximumDep","verbatimDe","verbatimEl","dispositio","language","recordEnte","modified","rights","rightsHold","accessRigh","recordId","references","acceptedName","acceptedFamily","acceptedGenus"
"635","Cal-IBIS",1574376,"UCSB","IZC",,"b81c83d7-8ea1-475b-8c94-327913979a87","PreservedSpecimen","10593d84-eab4-4973-8b57-d0371900d859","UCSB-IZC00031658",,"Animalia","Arthropoda","Insecta","Hemiptera","Pentatomidae","Pentatomidae",45979,"Leach, 1815",,,,,,,,,,0,,,,"6/20/79 0:00",1979,6,20,171,,"6/20/79",,,,,,,,,,,,1,,,"pinned","United States","California","Santa Barbara",,"Santa Cruz","Santa Cruz Island","Santa Cruz",,33.998239,-119.725508,"WGS84",20600,,"entan (2019-09-19 15:25:08)",,"georef batch tool 2019-09-19; GeoLocate","reviewed - high confidence",,0,,,,,,,,"entan","2/7/20 0:00","http://creativecommons.org/publicdomain/zero/1.0/",,,"urn:uuid:729ce42a-a163-4bd9-9934-09c2198ced63","http://www.cal-ibis.org:80/collections/individual/index.php?occid=1574376",,,
"636","Cal-IBIS",1574378,"UCSB","IZC",,"b81c83d7-8ea1-475b-8c94-327913979a87","PreservedSpecimen","423282de-77a0-4105-898c-256d63a4b322","UCSB-IZC00031651",,"Animalia","Arthropoda","Insecta","Hemiptera","Pentatomidae","Pentatomidae",45979,"Leach, 1815",,,,,,,,,,0,,,,"5/25/75 0:00",1975,5,25,145,,"5/25/75",,,,,,,,,,,,1,,,"pinned","United States","California","Santa Barbara",,"Santa Cruz","Santa Cruz Island","Santa Cruz",,33.998239,-119.725508,"WGS84",20600,,"entan (2019-09-19 15:25:08)",,"georef batch tool 2019-09-19; GeoLocate","reviewed - high confidence",,0,,,,,,,,"entan","2/7/20 0:00","http://creativecommons.org/publicdomain/zero/1.0/",,,"urn:uuid:e52852bb-52da-43eb-93e6-0b01a60bd2bb","http://www.cal-ibis.org:80/collections/individual/index.php?occid=1574378",,,
"637","Cal-IBIS",1574375,"UCSB","IZC",,"b81c83d7-8ea1-475b-8c94-327913979a87","PreservedSpecimen","4d0c7c89-53f9-443c-8fbc-6af8659c6e9e","UCSB-IZC00031854",,"Animalia","Arthropoda","Insecta","Hemiptera","Pentatomidae","Pentatomidae",45979,"Leach, 1815",,,,,,,,,,0,,,,,1976,6,0,0,,"Jun-76",,,,,,,,,,,,1,,,"pinned","United States","California","Santa Barbara",,"Santa Cruz","Santa Cruz Island","Santa Cruz",,33.998239,-119.725508,"WGS84",20600,,"entan (2019-09-19 15:25:08)",,"georef batch tool 2019-09-19; GeoLocate","reviewed - high confidence",,0,,,,,,,,"entan","2/7/20 0:00","http://creativecommons.org/publicdomain/zero/1.0/",,,"urn:uuid:d6edf03d-947f-4906-b692-0d3deb035208","http://www.cal-ibis.org:80/collections/individual/index.php?occid=1574375",,,
"638","Cal-IBIS",1574377,"UCSB","IZC",,"b81c83d7-8ea1-475b-8c94-327913979a87","PreservedSpecimen","c494e8e2-3bab-400e-a821-b38a5b5508d1","UCSB-IZC00031641",,"Animalia","Arthropoda","Insecta","Hemiptera","Pentatomidae","Pentatomidae",45979,"Leach, 1815",,,,,,,,,,0,,,58,"8/23/89 0:00",1989,8,23,235,,"8/23/89",,"Centaurrea star thistle",,,,,"Centaurrea",,,,,1,,,"pinned","United States","California","Santa Barbara",,"Santa Cruz","Santa Cruz Island","Santa Cruz",,33.998239,-119.725508,"WGS84",20600,,"entan (2019-09-19 15:25:08)",,"georef batch tool 2019-09-19; GeoLocate","reviewed - high confidence",,0,,,,,,,,"entan","2/7/20 0:00","http://creativecommons.org/publicdomain/zero/1.0/",,,"urn:uuid:01efc8ec-5b4a-4a24-b288-85be9c4cda1d","http://www.cal-ibis.org:80/collections/individual/index.php?occid=1574377",,,
"639","Cal-IBIS",1574373,"UCSB","IZC",,"b81c83d7-8ea1-475b-8c94-327913979a87","PreservedSpecimen","a26c5336-090a-4785-9601-8e81716a5a17","UCSB-IZC00031808",,"Animalia","Arthropoda","Insecta","Hemiptera","Pentatomidae","Pentatomidae",45979,"Leach, 1815",,,,,,,,,,0,,"Robert L. Zuparko",,"3/23/88 0:00",1988,3,23,83,,"3/23/88",,,,,,,,,,,,1,,,"pinned","United States","California","Santa Barbara",,"Santa Cruz","Santa Cruz Island; Ravenswood Canyon",,,0,0,,0,,,,,,,0,,,,,,,,"entan","9/10/19 0:00","http://creativecommons.org/publicdomain/zero/1.0/",,,"urn:uuid:779a5bb6-ab93-481d-907f-a6e26e96a4fb","http://www.cal-ibis.org:80/collections/individual/index.php?occid=1574373",,,
"640",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"641","Cal-IBIS",1574368,"UCSB","IZC",,"b81c83d7-8ea1-475b-8c94-327913979a87","PreservedSpecimen","06737a03-800d-419a-9a42-598745e1e8ee","UCSB-IZC00031875",,"Animalia","Arthropoda","Insecta","Hemiptera","Pentatomidae","Thyanta custator",423063,"(Fabricius, 1803)","Thyanta","custator",,,"Rachel Behm",2019,,,,0,,,,"6/20/79 0:00",1979,6,20,171,,"6/20/79",,,,,,,,,,,,1,,,"pinned","United States","California","Santa Barbara",,"Santa Cruz","Santa Cruz Island","Santa Cruz",,33.998239,-119.725508,"WGS84",20600,,"entan (2019-09-19 15:25:08)",,"georef batch tool 2019-09-19; GeoLocate","reviewed - high confidence",,0,,,,,,,,"entan","2/7/20 0:00","http://creativecommons.org/publicdomain/zero/1.0/",,,"urn:uuid:e7dc132f-4551-4154-ad3e-53fd46f7b38a","http://www.cal-ibis.org:80/collections/individual/index.php?occid=1574368",,,
"642","Cal-IBIS",1574369,"UCSB","IZC",,"b81c83d7-8ea1-475b-8c94-327913979a87","PreservedSpecimen","77997aaa-a858-4c28-a75e-e3396143278b","UCSB-IZC00031979",,"Animalia","Arthropoda","Insecta","Hemiptera","Pentatomidae","Thyanta custator",423063,"(Fabricius, 1803)","Thyanta","custator",,,"Rachel Behm",2019,,,,0,,,,,1976,7,0,0,,"Jul-76",,,,,,,,,,,,1,,,"pinned","United States","California","Santa Barbara",,"Santa Cruz","Santa Cruz Island","Santa Cruz",,33.998239,-119.725508,"WGS84",20600,,"entan (2019-09-19 15:25:08)",,"georef batch tool 2019-09-19; GeoLocate","reviewed - high confidence",,0,,,,,,,,"entan","2/7/20 0:00","http://creativecommons.org/publicdomain/zero/1.0/",,,"urn:uuid:5fb060b3-3b04-491c-8523-dfa7c805f352","http://www.cal-ibis.org:80/collections/individual/index.php?occid=1574369",,,
"643",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"644","Cal-IBIS",1574370,"UCSB","IZC",,"b81c83d7-8ea1-475b-8c94-327913979a87","PreservedSpecimen","f586fe6c-36f1-44f1-ad3a-7f1a8becc87e","UCSB-IZC00032012",,"Animalia","Arthropoda","Insecta","Hemiptera","Pentatomidae","Thyanta pallidovirens",423064,"(St̴l, 1859)","Thyanta","pallidovirens",,,"Rachel Behm",2019,,,,0,,,,"6/20/79 0:00",1979,6,20,171,,"6/20/79",,,,,,,,,,,,1,,,"pinned","United States","California","Santa Barbara",,"Santa Cruz","Santa Cruz Island","Santa Cruz",,33.998239,-119.725508,"WGS84",20600,,"entan (2019-09-19 15:25:08)",,"georef batch tool 2019-09-19; GeoLocate","reviewed - high confidence",,0,,,,,,,,"entan","2/7/20 0:00","http://creativecommons.org/publicdomain/zero/1.0/",,,"urn:uuid:973c5ba5-7ca3-4297-9d10-fe5611c9b854","http://www.cal-ibis.org:80/collections/individual/index.php?occid=1574370","Thyanta pallidovirens","Pentatomidae","Thyanta"
"645",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"646","Cal-IBIS",1574371,"UCSB","IZC",,"b81c83d7-8ea1-475b-8c94-327913979a87","PreservedSpecimen","5d4ffbe4-687b-46b2-870f-bbed9206b0f6","UCSB-IZC00031648",,"Animalia","Arthropoda","Insecta","Hemiptera","Pentatomidae","Trichopepla",75073,"St̴l, 1867","Trichopepla",,,,"Rachel Behm",2019,,,,0,,,,"7/1/82 0:00",1982,7,1,182,,"7/1/82",,,,,,,,,,,,1,,,"pinned","United States","California","Santa Barbara",,"Santa Cruz","Santa Cruz Island","Santa Cruz",,33.998239,-119.725508,"WGS84",20600,,"entan (2019-09-19 15:25:08)",,"georef batch tool 2019-09-19; GeoLocate","reviewed - high confidence",,0,,,,,,,,"entan","2/7/20 0:00","http://creativecommons.org/publicdomain/zero/1.0/",,,"urn:uuid:6203cc19-618a-4421-9385-f76f0b2e9d3b","http://www.cal-ibis.org:80/collections/individual/index.php?occid=1574371",,,
"647","Cal-IBIS",1574372,"UCSB","IZC",,"b81c83d7-8ea1-475b-8c94-327913979a87","PreservedSpecimen","f797b8cc-e48c-494a-b808-b781891fab13","UCSB-IZC00032009",,"Animalia","Arthropoda","Insecta","Hemiptera","Pentatomidae","Trichopepla",75073,"St̴l, 1867","Trichopepla",,,,"Rachel Behm",2019,,,,0,,,,"7/8/81 0:00",1981,7,8,189,,"7/8/81",,,,,,,,,,,,1,,,"pinned","United States","California","Santa Barbara",,"Santa Cruz","Santa Cruz Island","Santa Cruz",,33.998239,-119.725508,"WGS84",20600,,"entan (2019-09-19 15:25:08)",,"georef batch tool 2019-09-19; GeoLocate","reviewed - high confidence",,0,,,,,,,,"entan","2/7/20 0:00","http://creativecommons.org/publicdomain/zero/1.0/",,,"urn:uuid:1dd6d16a-9d36-404d-96e4-ec58eed1a527","http://www.cal-ibis.org:80/collections/individual/index.php?occid=1574372",,,
"648",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"649","Cal-IBIS",1575178,"UCSB","IZC",,"b81c83d7-8ea1-475b-8c94-327913979a87","PreservedSpecimen","e0d4ef47-3631-46df-a3f3-f4b752953e5f","UCSB-IZC 00002243",,"Animalia","Arthropoda","Insecta","Hemiptera","Pyrrhocoridae","Pyrrhocoridae",46082,"Fieber, 1860",,,,,,,,,,0,,,,"5/22/73 0:00",1973,5,22,142,,"5/22/73",,,,,,,,,,,,1,,,"Pinned","United States","California","Santa Barbara",,"Santa Cruz","Santa Cruz Island","Santa Cruz",,33.998239,-119.725508,"WGS84",20600,,"entan (2019-09-19 15:25:08)",,"georef batch tool 2019-09-19; GeoLocate","reviewed - high confidence",,0,,,,,,,,"entan","2/7/20 0:00","http://creativecommons.org/publicdomain/zero/1.0/",,,"urn:uuid:c6e4e295-f5b0-4eb3-9027-b95adcb9372d","http://www.cal-ibis.org:80/collections/individual/index.php?occid=1575178",,,
"650","Cal-IBIS",1575177,"UCSB","IZC",,"b81c83d7-8ea1-475b-8c94-327913979a87","PreservedSpecimen","f5777786-8fde-422b-842c-eb0c36c15a82","UCSB-IZC 00002234",,"Animalia","Arthropoda","Insecta","Hemiptera","Pyrrhocoridae","Pyrrhocoridae",46082,"Fieber, 1860",,,,,,,,,,0,,,,,1974,5,0,0,,"1974-5-0",,,,,,,,,,,,1,,,"Pinned","United States","California","Santa Barbara",,"Santa Cruz","Santa Cruz Island","Santa Cruz",,34.016667,-119.716667,"WGS84",20688,,"entan (2019-03-04 00:49:59)",,"georef batch tool 2019-03-04; GeoLocate","reviewed - high confidence",,0,,,,,,,,"ewaters","2/7/20 0:00","http://creativecommons.org/publicdomain/zero/1.0/",,,"urn:uuid:f0357d0e-8e5f-42a3-af57-0b9e4220c192","http://www.cal-ibis.org:80/collections/individual/index.php?occid=1575177",,,
"651",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"652","Cal-IBIS",1556975,"UCB","TTD","University of California, Berkel","b81c83d7-8ea1-475b-8c94-327913979a87","PreservedSpecimen","urn:catalog:EMEC:EMEC:901560","EMEC901560",,"Animalia","Arthropoda","Insecta","Hemiptera","Reduviidae","Apiomerus",62869,"Hahn, 1831","Apiomerus",,,,,,,,,0,"None","H. V. Daly",,"6/18/69 0:00",1969,6,18,169,,"6/18/69",,,,,,,,,,"Adult",,1,"Unknown",,,"UNITED STATES","California","Los Angeles",,"Santa Catalina","Santa Catalina Island, 3 miles west of Wrigley Reservoir","Santa Catalina",,33.35395,-118.40369,,0,,"GeoLocate Software",,,,"Uncertainty: 8333 m; Centrad; Geolocate 2014; The uncertainty is an estimate to the possibllility of where the specimen was found",290,,,,,"290 m",,,,"9/29/14 0:00","http://creativecommons.org/publicdomain/zero/1.0/",,,"urn:uuid:a704f0d7-1638-4c74-841a-fea61dbcfaf6","http://www.cal-ibis.org:80/collections/individual/index.php?occid=1556975",,"Reduviidae","Apiomerus"
"653","Cal-IBIS",1556976,"UCB","TTD","University of California, Berkel","b81c83d7-8ea1-475b-8c94-327913979a87","PreservedSpecimen","urn:catalog:EMEC:EMEC:901567","EMEC901567",,"Animalia","Arthropoda","Insecta","Hemiptera","Reduviidae","Apiomerus",62869,"Hahn, 1831","Apiomerus",,,,,,,,,0,"None","J. Doyen",,"6/18/69 0:00",1969,6,18,169,,"6/18/69",,,,,,,,,,"Adult",,1,"Unknown",,,"UNITED STATES","California","Los Angeles",,"Santa Catalina","Santa Catalina Island, Middle Canyon","Santa Catalina",,33.36725,-118.48285,,0,,"GeoLocate Software",,,,"Uncertainty: 1506 m; Centrad; Geolocate 2015",0,,,,,,,,,"9/29/14 0:00","http://creativecommons.org/publicdomain/zero/1.0/",,,"urn:uuid:282b34ae-1452-44b9-a2e5-ce7254e7f1e2","http://www.cal-ibis.org:80/collections/individual/index.php?occid=1556976",,"Reduviidae","Apiomerus"
"654","Cal-IBIS",1556977,"UCB","TTD","University of California, Berkel","b81c83d7-8ea1-475b-8c94-327913979a87","PreservedSpecimen","urn:catalog:EMEC:EMEC:901568","EMEC901568",,"Animalia","Arthropoda","Insecta","Hemiptera","Reduviidae","Apiomerus",62869,"Hahn, 1831","Apiomerus",,,,,,,,,0,"None","J. Doyen",,"6/18/69 0:00",1969,6,18,169,,"6/18/69",,,,,,,,,,"Adult",,1,"Unknown",,,"UNITED STATES","California","Los Angeles",,"Santa Catalina","Santa Catalina Island, Middle Canyon","Santa Catalina",,33.36725,-118.48285,,0,,"GeoLocate Software",,,,"Uncertainty: 1506 m; Centrad; Geolocate 2015",0,,,,,,,,,"9/29/14 0:00","http://creativecommons.org/publicdomain/zero/1.0/",,,"urn:uuid:7ce21d66-defd-4435-9c65-d8494b1d9689","http://www.cal-ibis.org:80/collections/individual/index.php?occid=1556977",,"Reduviidae","Apiomerus"
"655",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"656","Cal-IBIS",1568085,"UCB","TTD","University of California, Berkel","b81c83d7-8ea1-475b-8c94-327913979a87","PreservedSpecimen","urn:catalog:EMEC:EMEC:900469","EMEC900469",,"Animalia","Arthropoda","Insecta","Hemiptera","Reduviidae","Empicoris",71619,"Wolff, 1811","Empicoris",,,,,,,,,0,"None","J. Powell",,"9/25/78 0:00",1978,9,25,268,,"9/25/78",,,,,,,,,,"Adult",,1,"At Light",,,"UNITED STATES","California","Santa Barbara",,"Santa Cruz","Santa Cruz Island, Central Valley","Santa Cruz",,34.01861,-119.68083,,0,,"GeoLocate Software",,,,"Uncertainty: 6525 m; Centrad; Geolocate 2014; The uncertainty is an estimate to the possibllility of where the specimen was found",0,,,,,,,,,"9/15/14 0:00","http://creativecommons.org/publicdomain/zero/1.0/",,,"urn:uuid:1a0f27b6-0656-4b65-bea8-0878576d8de4","http://www.cal-ibis.org:80/collections/individual/index.php?occid=1568085",,"Reduviidae","Empicoris"
"657","Cal-IBIS",1568086,"UCB","TTD","University of California, Berkel","b81c83d7-8ea1-475b-8c94-327913979a87","PreservedSpecimen","urn:catalog:EMEC:EMEC:900470","EMEC900470",,"Animalia","Arthropoda","Insecta","Hemiptera","Reduviidae","Empicoris",71619,"Wolff, 1811","Empicoris",,,,,,,,,0,"None","J. Powell",,"9/25/78 0:00",1978,9,25,268,,"9/25/78",,,,,,,,,,"Adult",,1,"At Light",,,"UNITED STATES","California","Santa Barbara",,"Santa Cruz","Santa Cruz Island, Central Valley","Santa Cruz",,34.01861,-119.68083,,0,,"GeoLocate Software",,,,"Uncertainty: 6525 m; Centrad; Geolocate 2014; The uncertainty is an estimate to the possibllility of where the specimen was found",0,,,,,,,,,"9/15/14 0:00","http://creativecommons.org/publicdomain/zero/1.0/",,,"urn:uuid:0893656d-24d0-4eb3-83eb-ec75ff66089e","http://www.cal-ibis.org:80/collections/individual/index.php?occid=1568086",,"Reduviidae","Empicoris"
"658","Cal-IBIS",1568087,"UCB","TTD","University of California, Berkel","b81c83d7-8ea1-475b-8c94-327913979a87","PreservedSpecimen","urn:catalog:EMEC:EMEC:900471","EMEC900471",,"Animalia","Arthropoda","Insecta","Hemiptera","Reduviidae","Empicoris",71619,"Wolff, 1811","Empicoris",,,,,,,,,0,"None","J. Powell",,"9/25/78 0:00",1978,9,25,268,,"9/25/78",,,,,,,,,,"Adult",,1,"At Light",,,"UNITED STATES","California","Santa Barbara",,"Santa Cruz","Santa Cruz Island, Central Valley","Santa Cruz",,34.01861,-119.68083,,0,,"GeoLocate Software",,,,"Uncertainty: 6525 m; Centrad; Geolocate 2014; The uncertainty is an estimate to the possibllility of where the specimen was found",0,,,,,,,,,"9/15/14 0:00","http://creativecommons.org/publicdomain/zero/1.0/",,,"urn:uuid:695db40b-aac2-43bd-b815-56ddb215b09e","http://www.cal-ibis.org:80/collections/individual/index.php?occid=1568087",,"Reduviidae","Empicoris"
"659","Cal-IBIS",1568088,"UCB","TTD","University of California, Berkel","b81c83d7-8ea1-475b-8c94-327913979a87","PreservedSpecimen","urn:catalog:EMEC:EMEC:900472","EMEC900472",,"Animalia","Arthropoda","Insecta","Hemiptera","Reduviidae","Empicoris",71619,"Wolff, 1811","Empicoris",,,,,,,,,0,"None","J. Powell",,"9/25/78 0:00",1978,9,25,268,,"9/25/78",,,,,,,,,,"Adult",,1,"At Light",,,"UNITED STATES","California","Santa Barbara",,"Santa Cruz","Santa Cruz Island, Central Valley","Santa Cruz",,34.01861,-119.68083,,0,,"GeoLocate Software",,,,"Uncertainty: 6525 m; Centrad; Geolocate 2014; The uncertainty is an estimate to the possibllility of where the specimen was found",0,,,,,,,,,"9/15/14 0:00","http://creativecommons.org/publicdomain/zero/1.0/",,,"urn:uuid:6aa7721e-d7f9-40e4-9449-82907bdd669e","http://www.cal-ibis.org:80/collections/individual/index.php?occid=1568088",,"Reduviidae","Empicoris"
"660","Cal-IBIS",1568089,"UCB","TTD","University of California, Berkel","b81c83d7-8ea1-475b-8c94-327913979a87","PreservedSpecimen","urn:catalog:EMEC:EMEC:900473","EMEC900473",,"Animalia","Arthropoda","Insecta","Hemiptera","Reduviidae","Empicoris",71619,"Wolff, 1811","Empicoris",,,,,,,,,0,"None","J. Powell",,"9/25/78 0:00",1978,9,25,268,,"9/25/78",,,,,,,,,,"Adult",,1,"At Light",,,"UNITED STATES","California","Santa Barbara",,"Santa Cruz","Santa Cruz Island, Central Valley","Santa Cruz",,34.01861,-119.68083,,0,,"GeoLocate Software",,,,"Uncertainty: 6525 m; Centrad; Geolocate 2014; The uncertainty is an estimate to the possibllility of where the specimen was found",0,,,,,,,,,"9/15/14 0:00","http://creativecommons.org/publicdomain/zero/1.0/",,,"urn:uuid:67e33d95-a2cb-4249-886b-38c65f123e98","http://www.cal-ibis.org:80/collections/individual/index.php?occid=1568089",,"Reduviidae","Empicoris"
"661","Cal-IBIS",1568090,"UCB","TTD","University of California, Berkel","b81c83d7-8ea1-475b-8c94-327913979a87","PreservedSpecimen","urn:catalog:EMEC:EMEC:900474","EMEC900474",,"Animalia","Arthropoda","Insecta","Hemiptera","Reduviidae","Empicoris",71619,"Wolff, 1811","Empicoris",,,,,,,,,0,"None","J. Powell",,"9/25/78 0:00",1978,9,25,268,,"9/25/78",,,,,,,,,,"Adult",,1,"At Light",,,"UNITED STATES","California","Santa Barbara",,"Santa Cruz","Santa Cruz Island, Central Valley","Santa Cruz",,34.01861,-119.68083,,0,,"GeoLocate Software",,,,"Uncertainty: 6525 m; Centrad; Geolocate 2014; The uncertainty is an estimate to the possibllility of where the specimen was found",0,,,,,,,,,"9/15/14 0:00","http://creativecommons.org/publicdomain/zero/1.0/",,,"urn:uuid:64f3c8b6-8d36-4111-8761-90ea593dd40b","http://www.cal-ibis.org:80/collections/individual/index.php?occid=1568090",,"Reduviidae","Empicoris"
"662","Cal-IBIS",1568091,"UCB","TTD","University of California, Berkel","b81c83d7-8ea1-475b-8c94-327913979a87","PreservedSpecimen","urn:catalog:EMEC:EMEC:900475","EMEC900475",,"Animalia","Arthropoda","Insecta","Hemiptera","Reduviidae","Empicoris",71619,"Wolff, 1811","Empicoris",,,,,,,,,0,"None","J. Powell",,"9/25/78 0:00",1978,9,25,268,,"9/25/78",,,,,,,,,,"Adult",,1,"At Light",,,"UNITED STATES","California","Santa Barbara",,"Santa Cruz","Santa Cruz Island, Central Valley","Santa Cruz",,34.01861,-119.68083,,0,,"GeoLocate Software",,,,"Uncertainty: 6525 m; Centrad; Geolocate 2014; The uncertainty is an estimate to the possibllility of where the specimen was found",0,,,,,,,,,"9/15/14 0:00","http://creativecommons.org/publicdomain/zero/1.0/",,,"urn:uuid:5b91675f-955e-4ca3-8a26-9824c33161a1","http://www.cal-ibis.org:80/collections/individual/index.php?occid=1568091",,"Reduviidae","Empicoris"
"663","Cal-IBIS",1568092,"UCB","TTD","University of California, Berkel","b81c83d7-8ea1-475b-8c94-327913979a87","PreservedSpecimen","urn:catalog:EMEC:EMEC:900476","EMEC900476",,"Animalia","Arthropoda","Insecta","Hemiptera","Reduviidae","Empicoris",71619,"Wolff, 1811","Empicoris",,,,,,,,,0,"None","J. Powell",,"9/25/78 0:00",1978,9,25,268,,"9/25/78",,,,,,,,,,"Adult",,1,"At Light",,,"UNITED STATES","California","Santa Barbara",,"Santa Cruz","Santa Cruz Island, Central Valley","Santa Cruz",,34.01861,-119.68083,,0,,"GeoLocate Software",,,,"Uncertainty: 6525 m; Centrad; Geolocate 2014; The uncertainty is an estimate to the possibllility of where the specimen was found",0,,,,,,,,,"9/15/14 0:00","http://creativecommons.org/publicdomain/zero/1.0/",,,"urn:uuid:3218b4d0-ad65-4f4b-9c8d-8f0ff497d940","http://www.cal-ibis.org:80/collections/individual/index.php?occid=1568092",,"Reduviidae","Empicoris"
"664","Cal-IBIS",1568093,"UCB","TTD","University of California, Berkel","b81c83d7-8ea1-475b-8c94-327913979a87","PreservedSpecimen","urn:catalog:EMEC:EMEC:900477","EMEC900477",,"Animalia","Arthropoda","Insecta","Hemiptera","Reduviidae","Empicoris",71619,"Wolff, 1811","Empicoris",,,,,,,,,0,"None","J. Powell",,"9/25/78 0:00",1978,9,25,268,,"9/25/78",,,,,,,,,,"Adult",,1,"At Light",,,"UNITED STATES","California","Santa Barbara",,"Santa Cruz","Santa Cruz Island, Central Valley","Santa Cruz",,34.01861,-119.68083,,0,,"GeoLocate Software",,,,"Uncertainty: 6525 m; Centrad; Geolocate 2014; The uncertainty is an estimate to the possibllility of where the specimen was found",0,,,,,,,,,"9/15/14 0:00","http://creativecommons.org/publicdomain/zero/1.0/",,,"urn:uuid:fb988bce-be19-4e6e-adad-3061d841c0c5","http://www.cal-ibis.org:80/collections/individual/index.php?occid=1568093",,"Reduviidae","Empicoris"
"665","Cal-IBIS",1568094,"UCB","TTD","University of California, Berkel","b81c83d7-8ea1-475b-8c94-327913979a87","PreservedSpecimen","urn:catalog:EMEC:EMEC:900478","EMEC900478",,"Animalia","Arthropoda","Insecta","Hemiptera","Reduviidae","Empicoris",71619,"Wolff, 1811","Empicoris",,,,,,,,,0,"None","J. Powell",,"9/25/78 0:00",1978,9,25,268,,"9/25/78",,,,,,,,,,"Adult",,1,"At Light",,,"UNITED STATES","California","Santa Barbara",,"Santa Cruz","Santa Cruz Island, Central Valley","Santa Cruz",,34.01861,-119.68083,,0,,"GeoLocate Software",,,,"Uncertainty: 6525 m; Centrad; Geolocate 2014; The uncertainty is an estimate to the possibllility of where the specimen was found",0,,,,,,,,,"9/15/14 0:00","http://creativecommons.org/publicdomain/zero/1.0/",,,"urn:uuid:5b4b7195-69e5-4867-a980-9a18181e61bc","http://www.cal-ibis.org:80/collections/individual/index.php?occid=1568094",,"Reduviidae","Empicoris"
"666","Cal-IBIS",1568095,"UCB","TTD","University of California, Berkel","b81c83d7-8ea1-475b-8c94-327913979a87","PreservedSpecimen","urn:catalog:EMEC:EMEC:900479","EMEC900479",,"Animalia","Arthropoda","Insecta","Hemiptera","Reduviidae","Empicoris",71619,"Wolff, 1811","Empicoris",,,,,,,,,0,"None","J. Powell",,"9/25/78 0:00",1978,9,25,268,,"9/25/78",,,,,,,,,,"Adult",,1,"At Light",,,"UNITED STATES","California","Santa Barbara",,"Santa Cruz","Santa Cruz Island, Central Valley","Santa Cruz",,34.01861,-119.68083,,0,,"GeoLocate Software",,,,"Uncertainty: 6525 m; Centrad; Geolocate 2014; The uncertainty is an estimate to the possibllility of where the specimen was found",0,,,,,,,,,"9/15/14 0:00","http://creativecommons.org/publicdomain/zero/1.0/",,,"urn:uuid:4b6cd3a0-05bc-44ff-af1a-2d324518993a","http://www.cal-ibis.org:80/collections/individual/index.php?occid=1568095",,"Reduviidae","Empicoris"
